symbol,pair_day,day_num,asia_range_mid,win_start,win_end,sequence_open,combined_high,combined_low,combined_high_time,combined_low_time,combined_high_where,combined_low_where,cycle_pair,combined_high_pct_change,combined_low_pct_change,AS_high,AS_low,AS_high_time,AS_low_time,AS_high_pct_change,AS_low_pct_change,TO_high,TO_low,TO_high_time,TO_low_time,TO_high_pct_change,TO_low_pct_change,OR_high,OR_low,OR_high_time,OR_low_time,OR_high_pct_change,OR_low_pct_change,OS_high,OS_low,OS_high_time,OS_low_time,OS_high_pct_change,OS_low_pct_change,AR_model,AR_box_direction,AR_trade_direction,AS_breakout_dir,AS_session_true,AS_box_direction,OR_model,OR_box_direction,OR_trade_direction,OS_breakout_dir,OS_session_true,OS_box_direction,win_start_idx,win_start_scaled,win_end_idx,win_end_scaled,combined_high_idx,combined_high_scaled,combined_low_idx,combined_low_scaled,AS_high_idx,AS_high_scaled,AS_low_idx,AS_low_scaled,TO_high_idx,TO_high_scaled,TO_low_idx,TO_low_scaled,OR_high_idx,OR_high_scaled,OR_low_idx,OR_low_scaled,OS_high_idx,OS_high_scaled,OS_low_idx,OS_low_scaled
ES,2011-01-21,4,1280.0,20:30,08:25,1281.0,1285.25,1278.25,01:10,06:40,AS,OS,Asia-ODR,0.41015625,-0.13671875,1285.25,1280.25,01:10,20:45,0.41015625,0.01953125,1284.5,1282.25,02:00,02:50,0.3515625,0.17578125,1284.5,1280.75,03:05,03:25,0.3515625,0.05859375,1281.25,1278.25,04:00,06:40,0.09765625,-0.13671875,DXP,up,Long,Long,True,up,UX,down,Short,Short,True,down,0.0,0.0,23.0,1.0,9.0,0.391304347826087,20.0,0.8695652173913043,9.0,0.391304347826087,0.0,0.0,11.0,0.4782608695652174,12.0,0.5217391304347826,13.0,0.5652173913043478,13.0,0.5652173913043478,15.0,0.6521739130434783,20.0,0.8695652173913043
ES,2011-01-24,5,1288.125,20:30,08:25,1288.75,1291.75,1282.0,01:25,08:10,AS,OS,Asia-ODR,0.2814167879670063,-0.4754973313925279,1291.75,1287.5,01:25,20:45,0.2814167879670063,-0.048520135856380396,1291.5,1288.5,02:30,02:00,0.26200873362445415,0.029112081513828242,1290.25,1286.25,03:00,03:35,0.16496846191169334,-0.1455604075691412,1288.5,1282.0,04:20,08:10,0.029112081513828242,-0.4754973313925279,UXP,up,Long,Long,True,up,RX,down,Short,Short,True,down,0.0,0.0,23.0,1.0,9.0,0.391304347826087,23.0,1.0,9.0,0.391304347826087,0.0,0.0,12.0,0.5217391304347826,11.0,0.4782608695652174,13.0,0.5652173913043478,14.0,0.6086956521739131,15.0,0.6521739130434783,23.0,1.0
ES,2011-01-25,1,1287.75,20:30,08:25,1287.75,1294.5,1287.0,07:00,20:30,OS,AS,Asia-ODR,0.52417006406523,-0.05824111822947001,1293.0,1287.0,00:30,20:30,0.4076878276062901,-0.05824111822947001,1291.75,1289.5,02:05,02:50,0.31061929722384,0.13589594253543,1292.75,1289.5,03:45,03:00,0.3882741215298,0.13589594253543,1294.5,1292.0,07:00,04:00,0.52417006406523,0.33003300330033003,UXP,up,Long,Long,True,up,UXP,up,Long,Long,True,up,0.0,0.0,23.0,1.0,21.0,0.9130434782608695,0.0,0.0,8.0,0.34782608695652173,0.0,0.0,11.0,0.4782608695652174,12.0,0.5217391304347826,14.0,0.6086956521739131,13.0,0.5652173913043478,21.0,0.9130434782608695,15.0,0.6521739130434783
ES,2011-01-26,2,1294.0,20:30,08:25,1294.0,1296.5,1289.25,07:35,03:45,OS,OR,ODR-ODRRange,0.19319938176197837,-0.3670788253477589,1295.5,1291.75,01:50,21:00,0.11591962905718702,-0.17387944358578053,1295.75,1291.5,02:25,02:50,0.13523956723338484,-0.19319938176197837,1293.0,1289.25,03:30,03:45,-0.07727975270479134,-0.3670788253477589,1296.5,1290.0,07:35,04:05,0.19319938176197837,-0.3091190108191654,RC,up,Short,Short,False,up,DXP,down,Long,Long,True,down,0.0,0.0,23.0,1.0,22.0,0.9565217391304348,14.0,0.6086956521739131,10.0,0.43478260869565216,1.0,0.043478260869565216,11.0,0.4782608695652174,12.0,0.5217391304347826,14.0,0.6086956521739131,14.0,0.6086956521739131,22.0,0.9565217391304348,15.0,0.6521739130434783
ES,2011-01-27,3,1293.75,20:30,08:25,1293.25,1297.0,1290.25,07:45,03:20,OS,OR,ODR-ODRRange,0.25120772946859904,-0.2705314009661836,1294.0,1291.25,20:50,21:20,0.01932367149758454,-0.1932367149758454,1293.75,1291.75,02:05,02:40,0.0,-0.15458937198067632,1292.0,1290.25,03:00,03:20,-0.1352657004830918,-0.2705314009661836,1297.0,1291.75,07:45,04:20,0.25120772946859904,-0.15458937198067632,RC,down,Short,Short,True,down,DXP,up,Long,Long,True,up,0.0,0.0,23.0,1.0,22.0,0.9565217391304348,13.0,0.5652173913043478,0.0,0.0,1.0,0.043478260869565216,11.0,0.4782608695652174,12.0,0.5217391304347826,13.0,0.5652173913043478,13.0,0.5652173913043478,22.0,0.9565217391304348,15.0,0.6521739130434783
ES,2011-01-28,4,1268.75,20:30,08:25,1270.25,1277.75,1267.5,08:05,03:50,OS,OR,ODR-ODRRange,0.7093596059113301,-0.09852216748768472,1275.0,1268.5,23:40,20:30,0.49261083743842365,-0.019704433497536946,1275.0,1272.5,02:50,02:15,0.49261083743842365,0.2955665024630542,1274.5,1267.5,03:05,03:50,0.45320197044334976,-0.09852216748768472,1277.75,1268.75,08:05,04:00,0.7093596059113301,0.0,DXP,up,Long,Long,True,up,U,down,Long,Long,True,down,0.0,0.0,23.0,1.0,23.0,1.0,14.0,0.6086956521739131,6.0,0.2608695652173913,0.0,0.0,12.0,0.5217391304347826,11.0,0.4782608695652174,13.0,0.5652173913043478,14.0,0.6086956521739131,23.0,1.0,15.0,0.6521739130434783
ES,2011-01-31,5,1284.125,20:30,08:25,1284.75,1290.75,1282.75,08:15,00:15,OS,AS,Asia-ODR,0.5159155066679646,-0.10707680327070963,1288.5,1282.75,21:20,00:15,0.3406989194977124,-0.10707680327070963,1287.25,1284.75,02:30,02:00,0.2433563710697946,0.04867127421395892,1287.5,1284.5,03:00,03:30,0.2628248807553782,0.02920276452837535,1290.75,1284.5,08:15,04:00,0.5159155066679646,0.02920276452837535,UXP,up,Long,Long,True,up,UX,down,Long,Long,True,down,0.0,0.0,23.0,1.0,23.0,1.0,7.0,0.30434782608695654,1.0,0.043478260869565216,7.0,0.30434782608695654,12.0,0.5217391304347826,11.0,0.4782608695652174,13.0,0.5652173913043478,14.0,0.6086956521739131,23.0,1.0,15.0,0.6521739130434783
ES,2011-02-01,1,1302.0,20:30,08:25,1301.5,1305.5,1301.0,06:10,08:00,OS,OS,ODR-ODR,0.2688172043010753,-0.07680491551459294,1303.5,1301.5,23:40,20:30,0.1152073732718894,-0.03840245775729647,1303.25,1301.75,02:35,02:00,0.09600614439324116,-0.019201228878648235,1305.0,1302.25,03:45,03:00,0.2304147465437788,0.019201228878648235,1305.5,1301.0,06:10,08:00,0.2688172043010753,-0.07680491551459294,UXP,down,Long,Long,True,down,UX,up,Short,Short,True,up,0.0,0.0,23.0,1.0,19.0,0.8260869565217391,23.0,1.0,6.0,0.2608695652173913,0.0,0.0,12.0,0.5217391304347826,11.0,0.4782608695652174,14.0,0.6086956521739131,13.0,0.5652173913043478,19.0,0.8260869565217391,23.0,1.0
ES,2011-02-02,2,1300.625,20:30,08:25,1300.75,1301.75,1295.75,03:05,08:05,OR,OS,ODR-ODRRange,0.08649687650168188,-0.37481979817395483,1300.75,1296.75,20:30,23:00,0.009610764055742432,-0.2979336857280154,1300.75,1298.25,02:40,02:00,0.009610764055742432,-0.1826045170591062,1301.75,1297.25,03:05,03:45,0.08649687650168188,-0.25949062950504564,1301.0,1295.75,04:20,08:05,0.028832292167227293,-0.37481979817395483,RC,up,Short,Short,True,up,RX,down,Short,Short,True,down,0.0,0.0,23.0,1.0,13.0,0.5652173913043478,23.0,1.0,0.0,0.0,5.0,0.21739130434782608,12.0,0.5217391304347826,11.0,0.4782608695652174,13.0,0.5652173913043478,14.0,0.6086956521739131,15.0,0.6521739130434783,23.0,1.0
ES,2011-02-03,3,1303.125,20:30,08:25,1302.5,1306.25,1301.75,08:15,20:35,OS,AS,Asia-ODR,0.2398081534772182,-0.105515587529976,1305.0,1301.75,00:15,20:35,0.14388489208633093,-0.105515587529976,1304.0,1303.25,02:00,02:20,0.0671462829736211,0.009592326139088728,1303.25,1301.75,03:00,03:25,0.009592326139088728,-0.105515587529976,1306.25,1302.25,08:15,04:00,0.2398081534772182,-0.0671462829736211,UXP,flat,Short,Short,False,flat,DX,flat,Long,Long,True,flat,0.0,0.0,23.0,1.0,23.0,1.0,0.0,0.0,7.0,0.30434782608695654,0.0,0.0,11.0,0.4782608695652174,11.0,0.4782608695652174,13.0,0.5652173913043478,13.0,0.5652173913043478,23.0,1.0,15.0,0.6521739130434783
ES,2011-02-04,4,1306.5,20:30,08:25,1306.5,1313.75,1306.0,04:50,03:00,OS,OR,ODR-ODRRange,0.5549177190968235,-0.03827018752391887,1309.25,1306.25,23:25,21:15,0.21048603138155378,-0.019135093761959435,1308.25,1306.25,02:00,02:50,0.13394565633371602,-0.019135093761959435,1312.75,1306.0,03:50,03:00,0.4783773440489858,-0.03827018752391887,1313.75,1310.25,04:50,07:25,0.5549177190968235,0.28702640642939153,UXP,down,Long,Long,True,down,UX,up,Long,Long,True,up,0.0,0.0,23.0,1.0,16.0,0.6956521739130435,13.0,0.5652173913043478,5.0,0.21739130434782608,1.0,0.043478260869565216,11.0,0.4782608695652174,12.0,0.5217391304347826,14.0,0.6086956521739131,13.0,0.5652173913043478,16.0,0.6956521739130435,21.0,0.9130434782608695
ES,2011-02-07,5,1315.125,20:30,08:25,1315.5,1319.75,1314.0,05:25,07:25,OS,OS,ODR-ODR,0.3516775971865792,-0.0855431993156544,1317.0,1314.5,01:50,20:50,0.142571998859424,-0.04752399961980801,1317.75,1315.5,02:20,02:45,0.19960079840319359,0.028514399771884805,1317.75,1315.25,03:15,03:00,0.19960079840319359,0.009504799923961601,1319.75,1314.0,05:25,07:25,0.3516775971865792,-0.0855431993156544,RC,up,Long,Long,True,up,UXP,up,Long,Long,False,up,0.0,0.0,23.0,1.0,17.0,0.7391304347826086,21.0,0.9130434782608695,10.0,0.43478260869565216,0.0,0.0,11.0,0.4782608695652174,12.0,0.5217391304347826,13.0,0.5652173913043478,13.0,0.5652173913043478,17.0,0.7391304347826086,21.0,0.9130434782608695
ES,2011-02-08,1,1320.75,20:30,08:25,1320.5,1320.75,1316.0,21:05,06:20,AS,OS,Asia-ODR,0.0,-0.35964414158621993,1320.75,1318.0,21:05,00:00,0.0,-0.2082150293393905,1319.25,1317.75,02:00,02:50,-0.1135718341851221,-0.2271436683702442,1320.5,1317.5,03:40,03:00,-0.01892863903085368,-0.24607230740109784,1319.25,1316.0,05:15,06:20,-0.1135718341851221,-0.35964414158621993,UXP,down,Short,Short,True,down,DXP,up,Short,Short,True,up,0.0,0.0,23.0,1.0,1.0,0.043478260869565216,19.0,0.8260869565217391,1.0,0.043478260869565216,7.0,0.30434782608695654,11.0,0.4782608695652174,12.0,0.5217391304347826,14.0,0.6086956521739131,13.0,0.5652173913043478,17.0,0.7391304347826086,19.0,0.8260869565217391
ES,2011-02-09,2,1317.625,20:30,08:25,1318.75,1320.25,1310.0,23:30,04:55,AS,OS,Asia-ODR,0.19922208519115833,-0.5786927236505076,1320.25,1316.75,23:30,00:25,0.19922208519115833,-0.06640736173038611,1317.75,1315.5,02:00,02:40,0.00948676596148373,-0.16127502134522342,1316.25,1312.25,03:00,03:50,-0.10435442557632103,-0.4079309363438004,1313.5,1310.0,04:05,04:55,-0.3130632767289631,-0.5786927236505076,DX,up,Long,Long,True,up,DXP,down,Short,Short,True,down,0.0,0.0,23.0,1.0,6.0,0.2608695652173913,16.0,0.6956521739130435,6.0,0.2608695652173913,7.0,0.30434782608695654,11.0,0.4782608695652174,12.0,0.5217391304347826,13.0,0.5652173913043478,14.0,0.6086956521739131,15.0,0.6521739130434783,16.0,0.6956521739130435
ES,2011-02-10,3,1314.375,20:30,08:25,1314.0,1316.0,1310.0,21:45,05:15,AS,OS,Asia-ODR,0.12363290537327629,-0.33285782215882076,1316.0,1311.25,21:45,01:00,0.12363290537327629,-0.23775558725630053,1314.25,1311.75,02:35,02:00,-0.009510223490252021,-0.19971469329529246,1315.0,1311.75,03:40,03:10,0.0475511174512601,-0.19971469329529246,1315.5,1310.0,07:45,05:15,0.08559201141226819,-0.33285782215882076,RC,down,Short,Short,False,down,RX,up,Short,Short,True,up,0.0,0.0,23.0,1.0,2.0,0.08695652173913043,17.0,0.7391304347826086,2.0,0.08695652173913043,9.0,0.391304347826087,12.0,0.5217391304347826,11.0,0.4782608695652174,14.0,0.6086956521739131,13.0,0.5652173913043478,22.0,0.9565217391304348,17.0,0.7391304347826086
ES,2011-02-11,4,1327.25,20:30,08:25,1327.0,1330.5,1325.25,01:50,06:40,AS,OS,Asia-ODR,0.2448672066302505,-0.15068751177246187,1330.5,1325.5,01:50,21:00,0.2448672066302505,-0.13185157280090412,1329.5,1328.25,02:00,02:50,0.1695234507440196,0.07534375588623093,1329.5,1326.75,03:05,03:50,0.1695234507440196,-0.03767187794311547,1327.75,1325.25,04:05,06:40,0.03767187794311547,-0.15068751177246187,UXP,down,Short,Short,False,down,RX,down,Short,Short,True,down,0.0,0.0,23.0,1.0,10.0,0.43478260869565216,20.0,0.8695652173913043,10.0,0.43478260869565216,1.0,0.043478260869565216,11.0,0.4782608695652174,12.0,0.5217391304347826,13.0,0.5652173913043478,14.0,0.6086956521739131,15.0,0.6521739130434783,20.0,0.8695652173913043
ES,2011-02-14,5,1326.25,20:30,08:25,1326.25,1329.25,1325.0,03:40,02:50,OR,TO,ODRRange-TransODR,0.22620169651272384,-0.0942507068803016,1328.5,1326.0,23:00,01:15,0.16965127238454286,-0.018850141376060323,1328.0,1325.0,02:00,02:50,0.13195098963242224,-0.0942507068803016,1329.25,1325.25,03:40,03:00,0.22620169651272384,-0.07540056550424129,1329.25,1326.0,05:40,07:55,0.22620169651272384,-0.018850141376060323,RC,flat,Long,Long,True,flat,RX,up,Undefined,,,up,0.0,0.0,23.0,1.0,14.0,0.6086956521739131,12.0,0.5217391304347826,5.0,0.21739130434782608,9.0,0.391304347826087,11.0,0.4782608695652174,12.0,0.5217391304347826,14.0,0.6086956521739131,13.0,0.5652173913043478,18.0,0.782608695652174,22.0,0.9565217391304348
ES,2011-02-15,1,1327.125,20:30,08:25,1327.25,1332.75,1327.25,22:30,20:30,AS,AS,Asia-Asia,0.42384854478666295,0.00941885655081473,1332.75,1327.25,22:30,20:30,0.42384854478666295,0.00941885655081473,1331.0,1329.75,02:00,02:15,0.29198455307525667,0.19779598756710934,1332.75,1329.75,03:35,03:05,0.42384854478666295,0.19779598756710934,1332.75,1330.25,04:00,06:00,0.42384854478666295,0.23547141377036826,UX,up,Long,Long,True,up,UXP,up,Undefined,,,up,0.0,0.0,23.0,1.0,4.0,0.17391304347826086,0.0,0.0,4.0,0.17391304347826086,0.0,0.0,11.0,0.4782608695652174,11.0,0.4782608695652174,14.0,0.6086956521739131,13.0,0.5652173913043478,15.0,0.6521739130434783,19.0,0.8260869565217391
ES,2011-02-16,2,1332.0,20:30,08:25,1331.75,1333.25,1330.5,03:30,00:25,OR,AS,Asia-ODRRange,0.09384384384384384,-0.11261261261261261,1332.75,1330.5,22:40,00:25,0.05630630630630631,-0.11261261261261261,1333.0,1331.75,02:50,02:00,0.07507507507507508,-0.01876876876876877,1333.25,1331.75,03:30,03:20,0.09384384384384384,-0.01876876876876877,1333.25,1331.0,07:55,04:55,0.09384384384384384,-0.07507507507507508,RC,down,Short,Short,True,down,UX,up,Short,Short,True,up,0.0,0.0,23.0,1.0,14.0,0.6086956521739131,7.0,0.30434782608695654,4.0,0.17391304347826086,7.0,0.30434782608695654,12.0,0.5217391304347826,11.0,0.4782608695652174,14.0,0.6086956521739131,13.0,0.5652173913043478,22.0,0.9565217391304348,16.0,0.6956521739130435
ES,2011-02-17,3,1337.375,20:30,08:25,1337.5,1339.25,1335.0,23:05,05:30,AS,OS,Asia-ODR,0.14020001869333582,-0.17758669034489202,1339.25,1337.0,23:05,21:15,0.14020001869333582,-0.028040003738667166,1339.0,1337.25,02:45,02:15,0.12150668286755771,-0.009346667912889055,1339.25,1337.5,03:00,03:40,0.14020001869333582,0.009346667912889055,1338.25,1335.0,08:20,05:30,0.06542667539022338,-0.17758669034489202,UXP,up,Long,Long,True,up,UX,down,Short,Short,True,down,0.0,0.0,23.0,1.0,5.0,0.21739130434782608,18.0,0.782608695652174,5.0,0.21739130434782608,1.0,0.043478260869565216,12.0,0.5217391304347826,11.0,0.4782608695652174,13.0,0.5652173913043478,14.0,0.6086956521739131,23.0,1.0,18.0,0.782608695652174
ES,2011-02-18,4,1339.375,20:30,08:25,1338.75,1342.5,1337.5,04:00,05:00,OS,OS,ODR-ODR,0.23331777881474566,-0.1399906672888474,1341.75,1338.5,01:20,20:30,0.17732151189920672,-0.06532897806812879,1342.0,1340.5,02:20,02:00,0.19598693420438637,0.08399440037330845,1342.25,1339.75,03:40,03:05,0.21465235650956604,0.02799813345776948,1342.5,1337.5,04:00,05:00,0.23331777881474566,-0.1399906672888474,UX,down,Long,Long,True,down,UX,up,Short,Short,True,up,0.0,0.0,23.0,1.0,15.0,0.6521739130434783,17.0,0.7391304347826086,9.0,0.391304347826087,0.0,0.0,11.0,0.4782608695652174,11.0,0.4782608695652174,14.0,0.6086956521739131,13.0,0.5652173913043478,15.0,0.6521739130434783,17.0,0.7391304347826086
ES,2011-02-21,5,1327.25,20:30,08:25,1327.25,1328.5,1320.0,22:00,04:05,AS,OS,Asia-ODR,0.09417969485778867,-0.5462422301751743,1328.5,1325.5,22:00,01:15,0.09417969485778867,-0.13185157280090412,1326.0,1324.0,02:00,02:30,-0.09417969485778867,-0.2448672066302505,1324.75,1320.25,03:00,03:35,-0.18835938971557734,-0.5274062912036165,1327.5,1320.0,08:20,04:05,0.018835938971557734,-0.5462422301751743,DXP,flat,Short,Short,True,flat,DXP,down,Short,Short,False,down,0.0,0.0,23.0,1.0,3.0,0.13043478260869565,15.0,0.6521739130434783,3.0,0.13043478260869565,9.0,0.391304347826087,11.0,0.4782608695652174,12.0,0.5217391304347826,13.0,0.5652173913043478,14.0,0.6086956521739131,23.0,1.0,15.0,0.6521739130434783
ES,2011-02-22,1,1316.625,20:30,08:25,1317.25,1320.5,1316.5,06:35,08:10,OS,OS,ODR-ODR,0.2943131111744043,-0.009493971328206589,1319.25,1316.75,00:45,21:10,0.19937339789233835,0.009493971328206589,1319.0,1317.5,02:40,02:00,0.18038545523592517,0.06645779929744612,1319.5,1317.5,03:20,03:45,0.21836134054875156,0.06645779929744612,1320.5,1316.5,06:35,08:10,0.2943131111744043,-0.009493971328206589,DXP,up,Long,Long,True,up,UXP,up,Long,Long,False,up,0.0,0.0,23.0,1.0,20.0,0.8695652173913043,23.0,1.0,8.0,0.34782608695652173,1.0,0.043478260869565216,12.0,0.5217391304347826,11.0,0.4782608695652174,13.0,0.5652173913043478,14.0,0.6086956521739131,20.0,0.8695652173913043,23.0,1.0
ES,2011-02-23,2,1307.875,20:30,08:25,1308.25,1310.75,1293.5,22:50,03:00,AS,OR,Asia-ODRRange,0.21982223071776735,-1.0991111535888367,1310.75,1306.25,22:50,01:45,0.21982223071776735,-0.12424734779699896,1307.5,1298.75,02:00,02:50,-0.028672464876230524,-0.6976966453216095,1299.25,1293.5,03:45,03:00,-0.6594666921533021,-1.0991111535888367,1301.25,1294.5,08:15,04:10,-0.5065468794800726,-1.022651247252222,DXP,up,Long,Long,False,up,DXP,up,Long,Long,True,up,0.0,0.0,23.0,1.0,4.0,0.17391304347826086,13.0,0.5652173913043478,4.0,0.17391304347826086,10.0,0.43478260869565216,11.0,0.4782608695652174,12.0,0.5217391304347826,14.0,0.6086956521739131,13.0,0.5652173913043478,23.0,1.0,15.0,0.6521739130434783
ES,2011-02-24,3,1306.375,20:30,08:25,1305.75,1313.25,1304.25,07:10,21:50,OS,AS,Asia-ODR,0.5262654291455363,-0.1626638599177112,1308.75,1304.25,00:45,21:50,0.18180078461391255,-0.1626638599177112,1308.75,1305.75,02:10,02:45,0.18180078461391255,-0.0478423117405033,1308.25,1305.25,03:45,03:05,0.1435269352215099,-0.08611616113290595,1313.25,1307.75,07:10,04:00,0.5262654291455363,0.10525308582910727,RC,down,Short,Short,False,down,RX,up,Long,Long,True,up,0.0,0.0,23.0,1.0,21.0,0.9130434782608695,2.0,0.08695652173913043,8.0,0.34782608695652173,2.0,0.08695652173913043,11.0,0.4782608695652174,12.0,0.5217391304347826,14.0,0.6086956521739131,13.0,0.5652173913043478,21.0,0.9130434782608695,15.0,0.6521739130434783
ES,2011-02-25,4,1314.5,20:30,08:25,1314.0,1326.25,1313.0,08:05,20:45,OS,AS,Asia-ODR,0.893875998478509,-0.11411182959300115,1318.25,1313.0,01:40,20:45,0.28527957398250287,-0.11411182959300115,1319.0,1316.25,02:25,02:50,0.34233548877900344,0.13313046785850133,1317.0,1314.0,03:00,03:35,0.1901863826550019,-0.038037276531000384,1326.25,1314.5,08:05,04:55,0.893875998478509,0.0,RC,down,Short,Short,False,down,U,down,Long,Long,True,down,0.0,0.0,23.0,1.0,23.0,1.0,0.0,0.0,10.0,0.43478260869565216,0.0,0.0,11.0,0.4782608695652174,12.0,0.5217391304347826,13.0,0.5652173913043478,14.0,0.6086956521739131,23.0,1.0,16.0,0.6956521739130435
ES,2011-02-28,5,1329.25,20:30,08:25,1329.0,1336.5,1327.5,04:00,07:40,OS,OS,ODR-ODR,0.5454203498213278,-0.1316531878879067,1331.5,1327.75,01:35,20:50,0.16926838442730863,-0.11284558961820576,1331.75,1330.25,02:40,02:05,0.1880759826970096,0.07523039307880384,1334.75,1331.75,03:30,03:00,0.4137671619334211,0.1880759826970096,1336.5,1327.5,04:00,07:40,0.5454203498213278,-0.1316531878879067,UXP,up,Short,Short,False,up,UXP,up,Short,Short,True,up,0.0,0.0,23.0,1.0,15.0,0.6521739130434783,22.0,0.9565217391304348,10.0,0.43478260869565216,0.0,0.0,12.0,0.5217391304347826,11.0,0.4782608695652174,14.0,0.6086956521739131,13.0,0.5652173913043478,15.0,0.6521739130434783,22.0,0.9565217391304348
ES,2011-03-01,1,1300.125,20:30,08:25,1300.0,1305.75,1296.25,07:15,21:20,OS,AS,Asia-ODR,0.43265070666282085,-0.29804826458994327,1301.5,1296.25,20:45,21:20,0.10575906162868953,-0.29804826458994327,1302.25,1299.5,02:50,02:00,0.1634458225170657,-0.048072300740313434,1302.75,1297.5,03:05,03:40,0.2019036631093164,-0.2019036631093164,1305.75,1298.5,07:15,04:20,0.43265070666282085,-0.12498798192481493,DXP,down,Short,Short,True,down,RX,down,Long,Long,True,down,0.0,0.0,23.0,1.0,21.0,0.9130434782608695,1.0,0.043478260869565216,0.0,0.0,1.0,0.043478260869565216,12.0,0.5217391304347826,11.0,0.4782608695652174,13.0,0.5652173913043478,14.0,0.6086956521739131,21.0,0.9130434782608695,15.0,0.6521739130434783
ES,2011-03-02,2,1307.625,20:30,08:25,1308.25,1319.0,1308.0,06:30,20:30,OS,AS,Asia-ODR,0.8698977153235828,0.028677946659019213,1316.25,1308.0,01:10,20:30,0.6595927731574419,0.028677946659019213,1314.25,1312.25,02:15,02:05,0.5066437243093395,0.35369467546123695,1313.75,1310.0,03:00,03:45,0.46840646209731385,0.1816269955071217,1319.0,1310.25,06:30,04:00,0.8698977153235828,0.20074562661313453,RC,up,Long,Long,True,up,UXP,down,Long,Long,True,down,0.0,0.0,23.0,1.0,20.0,0.8695652173913043,0.0,0.0,9.0,0.391304347826087,0.0,0.0,11.0,0.4782608695652174,11.0,0.4782608695652174,13.0,0.5652173913043478,14.0,0.6086956521739131,20.0,0.8695652173913043,15.0,0.6521739130434783
ES,2011-03-03,3,1330.375,20:30,08:25,1330.5,1333.25,1328.25,05:10,03:30,OS,OR,ODR-ODRRange,0.21610448181903602,-0.15972939960537444,1332.5,1329.5,00:55,20:40,0.15972939960537444,-0.06577092924927182,1330.75,1329.25,02:00,02:15,0.02818754110683078,-0.08456262332049234,1330.5,1328.25,03:00,03:30,0.00939584703561026,-0.15972939960537444,1333.25,1329.25,05:10,06:55,0.21610448181903602,-0.08456262332049234,UXP,down,Short,Short,False,down,DXP,down,Long,Long,True,down,0.0,0.0,23.0,1.0,17.0,0.7391304347826086,14.0,0.6086956521739131,8.0,0.34782608695652173,0.0,0.0,11.0,0.4782608695652174,11.0,0.4782608695652174,13.0,0.5652173913043478,14.0,0.6086956521739131,17.0,0.7391304347826086,20.0,0.8695652173913043
ES,2011-03-04,4,1318.875,20:30,08:25,1316.5,1326.0,1313.75,07:05,00:25,OS,AS,Asia-ODR,0.5402331532556156,-0.3885887593593024,1318.25,1313.75,20:45,00:25,-0.04738887309259786,-0.3885887593593024,1315.75,1314.0,02:35,02:15,-0.2369443654629893,-0.3696332101222633,1321.25,1315.5,03:50,03:00,0.18007771775187187,-0.25589991470002843,1326.0,1318.0,07:05,08:05,0.5402331532556156,-0.066344422329637,DX,down,Short,Short,True,down,RC,up,Long,Long,True,up,0.0,0.0,23.0,1.0,21.0,0.9130434782608695,7.0,0.30434782608695654,0.0,0.0,7.0,0.30434782608695654,12.0,0.5217391304347826,11.0,0.4782608695652174,14.0,0.6086956521739131,13.0,0.5652173913043478,21.0,0.9130434782608695,23.0,1.0
ES,2011-03-07,5,1311.25,20:30,08:25,1312.0,1318.5,1308.0,03:00,08:05,OR,OS,ODR-ODRRange,0.5529075309818875,-0.2478551000953289,1317.5,1310.75,01:50,21:05,0.47664442326024786,-0.038131553860819824,1318.0,1315.75,02:20,02:50,0.5147759771210677,0.34318398474737843,1318.5,1313.0,03:00,03:35,0.5529075309818875,0.1334604385128694,1318.5,1308.0,04:20,08:05,0.5529075309818875,-0.2478551000953289,DXP,down,Long,Long,True,down,UXP,down,Short,Short,True,down,0.0,0.0,23.0,1.0,13.0,0.5652173913043478,23.0,1.0,10.0,0.43478260869565216,1.0,0.043478260869565216,11.0,0.4782608695652174,12.0,0.5217391304347826,13.0,0.5652173913043478,14.0,0.6086956521739131,15.0,0.6521739130434783,23.0,1.0
ES,2011-03-08,1,1319.875,20:30,08:25,1320.0,1325.0,1317.25,06:45,23:40,OS,AS,Asia-ODR,0.3882943460554977,-0.19888246993086467,1321.5,1317.25,20:35,23:40,0.12311771948101147,-0.19888246993086467,1321.0,1318.5,02:40,02:00,0.08523534425608485,-0.10417653186854815,1320.75,1317.25,03:00,03:45,0.06629415664362155,-0.19888246993086467,1325.0,1317.5,06:45,04:00,0.3882943460554977,-0.17994128231840137,UXP,up,Long,Long,False,up,D,down,Long,Long,True,down,0.0,0.0,23.0,1.0,20.0,0.8695652173913043,6.0,0.2608695652173913,0.0,0.0,6.0,0.2608695652173913,12.0,0.5217391304347826,11.0,0.4782608695652174,13.0,0.5652173913043478,14.0,0.6086956521739131,20.0,0.8695652173913043,15.0,0.6521739130434783
