asset,date,exit_time,direction,entry_price,stop_price,target_price,exit_price,r_pnl,reason
J1,2012-10-25,2012-10-25 16:50:00,SHORT,0.012463041666666666,0.01246625,0.01245,0.01246625,-1.0,STOP
J1,2012-10-29,2012-10-29 23:40:00,SHORT,0.012533875,0.01253825,0.012515,0.01253825,-1.0,STOP
J1,2012-10-30,2012-10-30 19:35:00,SHORT,0.012563125,0.01256475,0.012558,0.012558,3.153846153846318,TARGET
J1,2012-11-01,2012-11-01 08:15:00,SHORT,0.012512875,0.012519249999999999,0.012484,0.012484,4.529411764706187,TARGET
J1,2012-11-04,2012-11-04 18:00:00,LONG,0.012440791666666668,0.01243875,0.012448,0.01243875,-1.0,STOP
J1,2012-11-05,2012-11-05 18:00:00,SHORT,0.012461791666666666,0.012463750000000001,0.012455,0.012463750000000001,-1.0,STOP
J1,2012-11-06,2012-11-06 19:40:00,LONG,0.012464625,0.01246175,0.012476,0.012476,3.9565217391309857,TARGET
J1,2012-11-11,2012-11-11 21:05:00,SHORT,0.012583958333333334,0.01258675,0.012573,0.01258675,-1.0,STOP
J1,2012-11-12,2012-11-12 21:00:00,SHORT,0.012583458333333332,0.01258875,0.01256,0.01258875,-1.0,STOP
J1,2012-11-14,2012-11-14 23:05:00,SHORT,0.012457583333333334,0.012462500000000001,0.012436,0.012436,4.389830508474708,TARGET
J1,2012-11-15,2012-11-15 22:10:00,LONG,0.012333541666666668,0.012330250000000001,0.012347,0.012347,4.088607594935908,TARGET
J1,2012-11-18,2012-11-18 20:10:00,SHORT,0.012286791666666666,0.01229275,0.01226,0.01229275,-1.0,STOP
J1,2012-11-19,2012-11-19 18:05:00,SHORT,0.012294333333333334,0.012297,0.012284,0.012297,-1.0,STOP
J1,2012-11-21,2012-11-21 02:40:00,SHORT,0.012232833333333333,0.012240000000000001,0.0122,0.0122,4.581395348836596,TARGET
J1,2012-11-21,2012-11-21 19:30:00,SHORT,0.0121245,0.012128,0.01211,0.012128,-1.0,STOP
J1,2012-11-22,2012-11-22 19:55:00,LONG,0.012143875,0.01214025,0.012159,0.01214025,-1.0,STOP
J1,2012-11-25,2012-11-25 20:35:00,SHORT,0.012128708333333333,0.012134250000000001,0.012104,0.012134250000000001,-1.0,STOP
J1,2012-11-26,2012-11-26 18:00:00,LONG,0.012188625,0.01218675,0.012195,0.01218675,-1.0,STOP
J1,2012-11-27,2012-11-27 19:05:00,LONG,0.0121775,0.012175,0.012187,0.012175,-1.0,STOP
J1,2012-11-29,2012-11-29 19:05:00,SHORT,0.01217825,0.0121805,0.01217,0.0121805,-1.0,STOP
J1,2012-12-02,2012-12-02 20:30:00,LONG,0.012136208333333334,0.01213325,0.012148,0.01213325,-1.0,STOP
J1,2012-12-05,2012-12-05 21:05:00,SHORT,0.012140166666666667,0.012144,0.012124,0.012124,4.217391304348357,TARGET
J1,2012-12-07,2012-12-07 01:00:00,SHORT,0.012134625,0.01213975,0.012112,0.01213975,-1.0,STOP
J1,2012-12-10,2012-12-10 20:50:00,SHORT,0.012150291666666667,0.01215275,0.012141,0.01215275,-1.0,STOP
J1,2012-12-11,2012-12-11 22:40:00,SHORT,0.012126666666666666,0.01213,0.012113,0.012113,4.099999999998334,TARGET
J1,2012-12-13,2012-12-13 15:55:00,SHORT,0.012018875,0.01203125,0.01196,0.011966,4.27272727272726,TIME
J1,2012-12-13,2012-12-13 18:35:00,SHORT,0.011969583333333332,0.0119715,0.011963,0.011963,3.4347826086938027,TARGET
J1,2012-12-17,2012-12-17 15:55:00,SHORT,0.011965083333333333,0.0119825,0.011881,0.011935,1.7272727272726638,TIME
J1,2012-12-18,2012-12-18 12:35:00,SHORT,0.011933583333333333,0.0119405,0.011902,0.011902,4.566265060240565,TARGET
J1,2012-12-19,2012-12-19 19:05:00,LONG,0.011878708333333335,0.01187225,0.011908,0.01187225,-1.0,STOP
J1,2012-12-20,2012-12-20 20:20:00,LONG,0.011878791666666666,0.01187575,0.011891,0.011891,4.013698630137189,TARGET
J1,2012-12-27,2012-12-27 03:20:00,SHORT,0.011681916666666665,0.0116885,0.011652,0.0116885,-1.0,STOP
J1,2012-12-28,2012-12-28 04:20:00,SHORT,0.011613333333333333,0.011627,0.011548,0.011627,-1.0,STOP
J1,2012-12-30,2012-12-30 18:00:00,LONG,0.011634916666666667,0.0116305,0.011654,0.011654,4.320754716981206,TARGET
J1,2013-01-02,2013-01-02 19:50:00,SHORT,0.011467708333333333,0.01147125,0.011453,0.01147125,-1.0,STOP
J1,2013-01-07,2013-01-07 03:10:00,LONG,0.011387333333333333,0.011382,0.011411,0.011411,4.437500000000366,TARGET
J1,2013-01-08,2013-01-08 10:15:00,LONG,0.011420083333333334,0.0114095,0.01147,0.01147,4.716535433070127,TARGET
J1,2013-01-08,2013-01-08 16:30:00,LONG,0.011492958333333332,0.011488749999999999,0.011511,0.011511,4.287128712871426,TARGET
J1,2013-01-09,2013-01-09 18:20:00,SHORT,0.011373916666666666,0.0113775,0.011359,0.011359,4.16279069767291,TARGET
J1,2013-01-14,2013-01-14 05:25:00,SHORT,0.011195541666666668,0.011203250000000001,0.01116,0.011203250000000001,-1.0,STOP
J1,2013-01-14,2013-01-14 16:50:00,SHORT,0.011192375,0.01119525,0.011181,0.011181,3.9565217391285983,TARGET
J1,2013-01-16,2013-01-16 20:00:00,SHORT,0.011294,0.011299,0.011272,0.011272,4.40000000000007,TARGET
J1,2013-01-18,2013-01-18 00:15:00,SHORT,0.011119666666666667,0.011126,0.011091,0.011126,-1.0,STOP
J1,2013-01-20,2013-01-20 19:15:00,SHORT,0.011107791666666667,0.011112750000000001,0.011086,0.011112750000000001,-1.0,STOP
J1,2013-01-21,2013-01-21 19:40:00,LONG,0.011157041666666666,0.011152249999999999,0.011178,0.011152249999999999,-1.0,STOP
J1,2013-01-22,2013-01-22 19:00:00,LONG,0.011295541666666667,0.01129025,0.011319,0.01129025,-1.0,STOP
J1,2013-01-27,2013-01-27 19:10:00,SHORT,0.010983625,0.01098875,0.010961,0.01098875,-1.0,STOP
J1,2013-01-28,2013-01-28 18:20:00,LONG,0.011035416666666667,0.0110305,0.011057,0.011057,4.389830508474355,TARGET
J1,2013-01-30,2013-01-30 15:55:00,SHORT,0.011010833333333333,0.011025,0.010943,0.010981,2.105882352941031,TIME
J1,2013-01-30,2013-01-30 21:05:00,LONG,0.010992291666666668,0.01098975,0.011002,0.011002,3.8196721311449564,TARGET
J1,2013-02-04,2013-02-04 08:05:00,SHORT,0.010783916666666667,0.0107945,0.010734,0.0107945,-1.0,STOP
J1,2013-02-04,2013-02-04 19:40:00,LONG,0.010837125000000001,0.01083075,0.010866,0.01083075,-1.0,STOP
J1,2013-02-05,2013-02-05 19:10:00,SHORT,0.010693833333333333,0.010699,0.010671,0.010699,-1.0,STOP
J1,2013-02-07,2013-02-07 01:40:00,SHORT,0.010685166666666666,0.010688,0.010674,0.010688,-1.0,STOP
J1,2013-02-07,2013-02-07 20:30:00,SHORT,0.010692624999999999,0.010697749999999999,0.01067,0.010697749999999999,-1.0,STOP
J1,2013-02-10,2013-02-10 19:10:00,LONG,0.010794875,0.01079025,0.010815,0.01079025,-1.0,STOP
J1,2013-02-12,2013-02-12 08:55:00,SHORT,0.010651666666666667,0.010665000000000001,0.010588,0.010665000000000001,-1.0,STOP
J1,2013-02-13,2013-02-13 01:05:00,LONG,0.010742291666666667,0.01073475,0.010777,0.01073475,-1.0,STOP
J1,2013-02-13,2013-02-13 19:00:00,LONG,0.010713625000000001,0.01070975,0.01073,0.01073,4.22580645161221,TARGET
J1,2013-02-14,2013-02-14 21:20:00,LONG,0.010780833333333335,0.010776,0.010802,0.010776,-1.0,STOP
J1,2013-02-17,2013-02-17 18:40:00,SHORT,0.010669041666666667,0.01067325,0.010651,0.01067325,-1.0,STOP
J1,2013-02-18,2013-02-18 18:55:00,LONG,0.010659291666666668,0.01065275,0.010689,0.010689,4.541401273885169,TARGET
J1,2013-02-19,2013-02-19 21:20:00,SHORT,0.010683291666666667,0.01068875,0.010659,0.01068875,-1.0,STOP
J1,2013-02-21,2013-02-21 20:00:00,SHORT,0.010729208333333332,0.01073325,0.010712,0.01073325,-1.0,STOP
J1,2013-02-28,2013-02-28 04:35:00,SHORT,0.010845499999999998,0.010856999999999999,0.010791,0.010856999999999999,-1.0,STOP
J1,2013-03-01,2013-03-01 08:10:00,SHORT,0.010782208333333333,0.01078925,0.01075,0.01078925,-1.0,STOP
J1,2013-03-03,2013-03-03 20:55:00,SHORT,0.010696791666666667,0.01070275,0.01067,0.01070275,-1.0,STOP
J1,2013-03-04,2013-03-04 20:50:00,SHORT,0.010702708333333331,0.01070525,0.010693,0.01070525,-1.0,STOP
J1,2013-03-05,2013-03-05 23:10:00,LONG,0.010736333333333332,0.010731999999999998,0.010755,0.010731999999999998,-1.0,STOP
J1,2013-03-06,2013-03-06 18:05:00,SHORT,0.010641166666666667,0.010645,0.010625,0.010645,-1.0,STOP
J1,2013-03-12,2013-03-12 04:20:00,SHORT,0.010384291666666665,0.01039275,0.010345,0.01039275,-1.0,STOP
J1,2013-03-13,2013-03-13 01:20:00,LONG,0.010443416666666669,0.0104395,0.01046,0.01046,4.234042553190038,TARGET
J1,2013-03-14,2013-03-14 00:25:00,LONG,0.010429375000000001,0.01042325,0.010457,0.01042325,-1.0,STOP
J1,2013-03-18,2013-03-18 13:40:00,LONG,0.010521083333333334,0.0105025,0.010611,0.0105025,-1.0,STOP
J1,2013-03-19,2013-03-19 02:05:00,SHORT,0.010479249999999999,0.0104855,0.010451,0.0104855,-1.0,STOP
J1,2013-03-21,2013-03-21 06:45:00,LONG,0.010477166666666668,0.01047,0.01051,0.01047,-1.0,STOP
J1,2013-03-22,2013-03-22 07:15:00,LONG,0.010571833333333334,0.010561000000000001,0.010623,0.010561000000000001,-1.0,STOP
J1,2013-03-26,2013-03-26 22:35:00,SHORT,0.010583916666666667,0.0105885,0.010564,0.010564,4.3454545454539675,TARGET
J1,2013-03-27,2013-03-27 23:40:00,LONG,0.010631375,0.010628249999999999,0.010644,0.010628249999999999,-1.0,STOP
J1,2013-03-31,2013-03-31 21:05:00,SHORT,0.0106155,0.010619,0.010601,0.010619,-1.0,STOP
J1,2013-04-02,2013-04-02 05:35:00,LONG,0.010739708333333332,0.010725249999999999,0.010809,0.010725249999999999,-1.0,STOP
J1,2013-04-02,2013-04-02 20:40:00,SHORT,0.010700874999999999,0.01070325,0.010692,0.010692,3.736842105261505,TARGET
J1,2013-04-04,2013-04-04 00:45:00,SHORT,0.010737125,0.01074775,0.010687,0.010687,4.717647058823416,TARGET
J1,2013-04-05,2013-04-05 00:20:00,SHORT,0.010382291666666666,0.01040075,0.010293,0.01040075,-1.0,STOP
J1,2013-04-08,2013-04-08 21:00:00,SHORT,0.010082541666666667,0.01009225,0.010037,0.01009225,-1.0,STOP
J1,2013-04-10,2013-04-10 08:05:00,SHORT,0.010081583333333335,0.010089500000000001,0.010045,0.010089500000000001,-1.0,STOP
J1,2013-04-10,2013-04-10 23:25:00,LONG,0.010053916666666668,0.0100505,0.010068,0.0100505,-1.0,STOP
J1,2013-04-12,2013-04-12 08:15:00,LONG,0.010080291666666666,0.010071749999999999,0.01012,0.010071749999999999,-1.0,STOP
J1,2013-04-12,2013-04-12 16:00:00,LONG,0.010140625,0.01013575,0.010162,0.01013575,-1.0,STOP
J1,2013-04-15,2013-04-15 23:30:00,LONG,0.010294541666666667,0.01027625,0.010383,0.01027625,-1.0,STOP
J1,2013-04-17,2013-04-17 06:20:00,SHORT,0.010202958333333331,0.010211749999999999,0.010162,0.010211749999999999,-1.0,STOP
J1,2013-04-17,2013-04-17 18:00:00,SHORT,0.010209166666666665,0.010216,0.010178,0.010178,4.560975609755219,TARGET
J1,2013-04-18,2013-04-18 19:40:00,SHORT,0.01018175,0.0101845,0.010171,0.0101845,-1.0,STOP
J1,2013-04-22,2013-04-22 09:05:00,SHORT,0.010045624999999999,0.01005275,0.010013,0.01005275,-1.0,STOP
J1,2013-04-23,2013-04-23 09:05:00,LONG,0.010103083333333334,0.0100915,0.010158,0.0100915,-1.0,STOP
J1,2013-04-23,2013-04-23 22:10:00,SHORT,0.010065916666666666,0.0100745,0.010026,0.0100745,-1.0,STOP
J1,2013-04-24,2013-04-24 16:50:00,SHORT,0.010050666666666668,0.010053000000000001,0.010042,0.010053000000000001,-1.0,STOP
J1,2013-04-25,2013-04-25 20:20:00,LONG,0.010077875000000002,0.010075250000000001,0.010088,0.010088,3.85714285714078,TARGET
J1,2013-04-29,2013-04-29 02:20:00,LONG,0.010241083333333333,0.0102335,0.010276,0.0102335,-1.0,STOP
J1,2013-04-29,2013-04-29 19:05:00,LONG,0.01022,0.010215,0.010242,0.010215,-1.0,STOP
J1,2013-05-02,2013-05-02 08:05:00,SHORT,0.010260041666666666,0.01026625,0.010232,0.010232,4.516778523489482,TARGET
J1,2013-05-03,2013-05-03 07:35:00,SHORT,0.010199916666666666,0.0102045,0.01018,0.0102045,-1.0,STOP
J1,2013-05-06,2013-05-06 14:25:00,SHORT,0.010082124999999999,0.01008775,0.010057,0.010057,4.466666666666173,TARGET
J1,2013-05-07,2013-05-07 06:20:00,LONG,0.010083333333333335,0.010075,0.010122,0.010075,-1.0,STOP
J1,2013-05-07,2013-05-07 20:25:00,LONG,0.0101165,0.010111,0.010141,0.010111,-1.0,STOP
J1,2013-05-08,2013-05-08 18:45:00,SHORT,0.010109083333333333,0.0101125,0.010095,0.0101125,-1.0,STOP
J1,2013-05-12,2013-05-12 20:05:00,SHORT,0.009813458333333332,0.00981875,0.00979,0.00981875,-1.0,STOP
J1,2013-05-13,2013-05-13 23:10:00,LONG,0.009841041666666668,0.00983525,0.009867,0.00983525,-1.0,STOP
J1,2013-05-14,2013-05-14 18:05:00,SHORT,0.009779,0.009783,0.009762,0.009783,-1.0,STOP
J1,2013-05-16,2013-05-16 08:35:00,SHORT,0.009760374999999998,0.00976525,0.009739,0.00976525,-1.0,STOP
J1,2013-05-17,2013-05-17 09:15:00,SHORT,0.009775375,0.00978225,0.009744,0.009744,4.563636363636427,TARGET
J1,2013-05-20,2013-05-20 06:15:00,LONG,0.009739666666666667,0.009734,0.009765,0.009734,-1.0,STOP
J1,2013-05-20,2013-05-20 20:10:00,LONG,0.0097825,0.009779,0.009797,0.009779,-1.0,STOP
J1,2013-05-23,2013-05-23 23:55:00,SHORT,0.009804958333333332,0.009816749999999999,0.009749,0.009816749999999999,-1.0,STOP
J1,2013-05-26,2013-05-26 19:30:00,SHORT,0.009886916666666665,0.0098905,0.009872,0.0098905,-1.0,STOP
J1,2013-05-27,2013-05-27 19:30:00,SHORT,0.009887708333333333,0.00988925,0.009883,0.00988925,-1.0,STOP
J1,2013-05-28,2013-05-28 20:10:00,SHORT,0.009767875,0.00977125,0.009754,0.00977125,-1.0,STOP
J1,2013-05-29,2013-05-29 20:15:00,LONG,0.009920333333333333,0.009915,0.009944,0.009915,-1.0,STOP
J1,2013-05-31,2013-05-31 03:30:00,LONG,0.009928416666666667,0.0099245,0.009945,0.009945,4.234042553190481,TARGET
J1,2013-05-31,2013-05-31 16:15:00,LONG,0.009946333333333333,0.009942,0.009965,0.009942,-1.0,STOP
J1,2013-06-04,2013-06-04 15:55:00,SHORT,0.010007458333333333,0.01001775,0.009959,0.009996,1.1133603238866356,TIME
J1,2013-06-04,2013-06-04 23:35:00,SHORT,0.009969333333333332,0.009973,0.009954,0.009973,-1.0,STOP
J1,2013-06-05,2013-06-05 20:20:00,LONG,0.010091708333333334,0.01008625,0.010116,0.01008625,-1.0,STOP
J1,2013-06-07,2013-06-07 01:20:00,LONG,0.010362708333333333,0.01034125,0.010467,0.01034125,-1.0,STOP
J1,2013-06-10,2013-06-10 22:50:00,LONG,0.010147208333333334,0.01013725,0.010194,0.010194,4.698744769874023,TARGET
J1,2013-06-13,2013-06-13 20:50:00,SHORT,0.010532749999999999,0.0105495,0.010452,0.0105495,-1.0,STOP
J1,2013-06-19,2013-06-19 03:25:00,LONG,0.010513708333333333,0.01050925,0.010533,0.010533,4.327102803738096,TARGET
J1,2013-06-21,2013-06-21 00:40:00,LONG,0.010283291666666666,0.01027375,0.010328,0.01027375,-1.0,STOP
J1,2013-06-24,2013-06-24 05:05:00,SHORT,0.01021175,0.0102275,0.010136,0.0102275,-1.0,STOP
J1,2013-06-24,2013-06-24 22:55:00,SHORT,0.010234208333333333,0.01024125,0.010202,0.01024125,-1.0,STOP
J1,2013-06-25,2013-06-25 21:25:00,SHORT,0.010211625,0.010217750000000001,0.010184,0.010217750000000001,-1.0,STOP
J1,2013-06-27,2013-06-27 10:00:00,SHORT,0.010225208333333333,0.01023725,0.010168,0.010168,4.750865051902875,TARGET
J1,2013-06-27,2013-06-27 20:00:00,SHORT,0.010156666666666666,0.01016,0.010143,0.01016,-1.0,STOP
J1,2013-06-30,2013-06-30 19:50:00,SHORT,0.010070625,0.01007375,0.010058,0.010058,4.0400000000006,TARGET
J1,2013-07-01,2013-07-01 21:00:00,LONG,0.010043291666666667,0.010040750000000001,0.010053,0.010040750000000001,-1.0,STOP
J1,2013-07-02,2013-07-02 21:00:00,SHORT,0.009937499999999998,0.009942,0.009918,0.009942,-1.0,STOP
J1,2013-07-04,2013-07-04 09:00:00,SHORT,0.010004208333333332,0.01000825,0.009987,0.009987,4.2577319587614975,TARGET
J1,2013-07-05,2013-07-05 04:30:00,SHORT,0.00998775,0.0099945,0.009957,0.0099945,-1.0,STOP
J1,2013-07-07,2013-07-07 21:50:00,SHORT,0.009886916666666667,0.0098945,0.009852,0.0098945,-1.0,STOP
J1,2013-07-08,2013-07-08 19:00:00,LONG,0.009919375000000001,0.00991725,0.009927,0.00991725,-1.0,STOP
J1,2013-07-09,2013-07-09 20:05:00,SHORT,0.009891249999999999,0.0098935,0.009883,0.0098935,-1.0,STOP
J1,2013-07-10,2013-07-10 18:10:00,LONG,0.010025541666666667,0.01001725,0.010064,0.010064,4.638190954773726,TARGET
J1,2013-07-15,2013-07-15 22:25:00,LONG,0.010025416666666667,0.0100225,0.010037,0.010037,3.971428571428741,TARGET
J1,2013-07-17,2013-07-17 08:35:00,SHORT,0.010050208333333333,0.01005825,0.010013,0.01005825,-1.0,STOP
J1,2013-07-18,2013-07-18 21:25:00,SHORT,0.009943416666666666,0.0099495,0.009916,0.0099495,-1.0,STOP
J1,2013-07-21,2013-07-21 19:40:00,SHORT,0.009961875,0.00996725,0.009938,0.00996725,-1.0,STOP
J1,2013-07-22,2013-07-22 19:25:00,LONG,0.010065791666666667,0.01006075,0.010088,0.01006075,-1.0,STOP
J1,2013-07-24,2013-07-24 20:05:00,SHORT,0.009966083333333334,0.0099685,0.009957,0.0099685,-1.0,STOP
J1,2013-07-25,2013-07-25 16:50:00,LONG,0.010080666666666668,0.010073,0.010116,0.010073,-1.0,STOP
J1,2013-07-28,2013-07-28 20:05:00,LONG,0.010204458333333333,0.01019875,0.01023,0.01019875,-1.0,STOP
J1,2013-07-29,2013-07-29 20:50:00,SHORT,0.010197708333333331,0.010201249999999999,0.010183,0.010201249999999999,-1.0,STOP
J1,2013-07-30,2013-07-30 20:45:00,LONG,0.010207250000000001,0.0102035,0.010223,0.0102035,-1.0,STOP
J1,2013-07-31,2013-07-31 21:00:00,LONG,0.010224583333333334,0.0102205,0.010242,0.0102205,-1.0,STOP
J1,2013-08-01,2013-08-01 20:05:00,SHORT,0.010059041666666668,0.010063250000000001,0.010041,0.010063250000000001,-1.0,STOP
J1,2013-08-06,2013-08-06 01:45:00,LONG,0.010175583333333335,0.010165500000000001,0.010223,0.010165500000000001,-1.0,STOP
J1,2013-08-07,2013-08-07 18:20:00,LONG,0.010372166666666667,0.010369,0.010385,0.010369,-1.0,STOP
J1,2013-08-08,2013-08-08 23:25:00,SHORT,0.010356291666666666,0.01036575,0.010312,0.01036575,-1.0,STOP
J1,2013-08-11,2013-08-11 20:15:00,LONG,0.010400208333333334,0.01039425,0.010427,0.01039425,-1.0,STOP
J1,2013-08-14,2013-08-14 00:35:00,LONG,0.010208666666666668,0.010206,0.010219,0.010206,-1.0,STOP
J1,2013-08-14,2013-08-14 21:00:00,LONG,0.01020775,0.0102025,0.010231,0.0102025,-1.0,STOP
J1,2013-08-15,2013-08-15 23:05:00,LONG,0.010265125,0.01025575,0.010309,0.01025575,-1.0,STOP
J1,2013-08-18,2013-08-18 20:55:00,SHORT,0.010239083333333333,0.0102435,0.01022,0.0102435,-1.0,STOP
J1,2013-08-19,2013-08-19 18:05:00,LONG,0.010246041666666669,0.010242250000000001,0.010262,0.010242250000000001,-1.0,STOP
J1,2013-08-20,2013-08-20 21:45:00,SHORT,0.01027975,0.0102865,0.010249,0.0102865,-1.0,STOP
J1,2013-08-21,2013-08-21 21:35:00,SHORT,0.010214624999999998,0.01021775,0.010202,0.010202,4.039999999997802,TARGET
J1,2013-08-23,2013-08-23 08:05:00,SHORT,0.010125625,0.01013375,0.010088,0.010088,4.630769230768489,TARGET
J1,2013-08-26,2013-08-26 08:35:00,LONG,0.010152541666666667,0.01014725,0.010176,0.010176,4.433070866140909,TARGET
J1,2013-08-26,2013-08-26 16:50:00,LONG,0.010158541666666668,0.01015625,0.010167,0.01015625,-1.0,STOP
J1,2013-08-27,2013-08-27 18:20:00,LONG,0.010301333333333334,0.010298,0.010315,0.010298,-1.0,STOP
J1,2013-08-28,2013-08-28 20:10:00,SHORT,0.010226666666666667,0.010229,0.010218,0.010218,3.7142857142859267,TARGET
J1,2013-08-29,2013-08-29 23:45:00,LONG,0.010181666666666667,0.010178,0.010197,0.010178,-1.0,STOP
J1,2013-09-01,2013-09-01 18:30:00,SHORT,0.010173416666666666,0.0101765,0.010161,0.0101765,-1.0,STOP
J1,2013-09-02,2013-09-02 22:40:00,SHORT,0.010061541666666667,0.01006825,0.010031,0.01006825,-1.0,STOP
J1,2013-09-04,2013-09-04 20:05:00,SHORT,0.010026666666666666,0.010029,0.010018,0.010029,-1.0,STOP
J1,2013-09-05,2013-09-05 19:50:00,SHORT,0.009989,0.009992000000000001,0.009977,0.009992000000000001,-1.0,STOP
J1,2013-09-09,2013-09-09 18:30:00,SHORT,0.01004,0.010043,0.010028,0.010043,-1.0,STOP
J1,2013-09-10,2013-09-10 16:55:00,SHORT,0.00996425,0.0099665,0.009956,0.0099665,-1.0,STOP
J1,2013-09-11,2013-09-11 18:00:00,LONG,0.010014875000000001,0.01001225,0.010025,0.01001225,-1.0,STOP
J1,2013-09-13,2013-09-13 10:25:00,SHORT,0.010059416666666666,0.0100705,0.010007,0.0100705,-1.0,STOP
J1,2013-09-17,2013-09-17 07:05:00,SHORT,0.010093541666666667,0.01009925,0.010068,0.01009925,-1.0,STOP
J1,2013-09-18,2013-09-18 18:05:00,LONG,0.010198666666666667,0.010190999999999999,0.010234,0.010190999999999999,-1.0,STOP
J1,2013-09-20,2013-09-20 08:35:00,SHORT,0.010049625,0.01005275,0.010037,0.01005275,-1.0,STOP
J1,2013-09-22,2013-09-22 18:00:00,LONG,0.010067166666666667,0.010064,0.01008,0.010076,2.7894736842101513,TIME
J1,2013-09-24,2013-09-24 05:40:00,SHORT,0.01011375,0.0101195,0.010088,0.0101195,-1.0,STOP
J1,2013-09-25,2013-09-25 04:25:00,LONG,0.0101495,0.010146,0.010164,0.010164,4.142857142856789,TARGET
J1,2013-09-25,2013-09-25 21:55:00,LONG,0.010160083333333333,0.0101555,0.01018,0.0101555,-1.0,STOP
J1,2013-09-26,2013-09-26 22:15:00,LONG,0.010119958333333333,0.01011775,0.010128,0.010128,3.6415094339624123,TARGET
J1,2013-09-30,2013-09-30 20:35:00,SHORT,0.010178166666666665,0.010183,0.010157,0.010183,-1.0,STOP
J1,2013-10-01,2013-10-01 23:25:00,LONG,0.010221583333333334,0.0102185,0.010234,0.0102185,-1.0,STOP
J1,2013-10-06,2013-10-06 18:05:00,SHORT,0.010271666666666665,0.010275,0.010258,0.010275,-1.0,STOP
J1,2013-10-07,2013-10-07 23:25:00,LONG,0.010328541666666666,0.01032225,0.010357,0.01032225,-1.0,STOP
J1,2013-10-08,2013-10-08 18:00:00,LONG,0.010325583333333332,0.0103235,0.010333,0.0103235,-1.0,STOP
J1,2013-10-10,2013-10-10 18:15:00,SHORT,0.010185291666666667,0.01018775,0.010176,0.01018775,-1.0,STOP
J1,2013-10-13,2013-10-13 18:05:00,SHORT,0.010153333333333334,0.010156,0.010143,0.010156,-1.0,STOP
J1,2013-10-14,2013-10-14 21:35:00,SHORT,0.01015575,0.010160500000000001,0.010135,0.010160500000000001,-1.0,STOP
J1,2013-10-15,2013-10-15 18:15:00,LONG,0.010183333333333334,0.010177,0.010212,0.010177,-1.0,STOP
J1,2013-10-16,2013-10-16 20:30:00,SHORT,0.010115583333333332,0.010118499999999999,0.010104,0.010118499999999999,-1.0,STOP
J1,2013-10-17,2013-10-17 18:05:00,SHORT,0.010216541666666665,0.01021825,0.010211,0.010211,3.243902439021765,TARGET
J1,2013-10-20,2013-10-20 18:05:00,SHORT,0.010218458333333333,0.01022075,0.01021,0.01022075,-1.0,STOP
J1,2013-10-21,2013-10-21 21:10:00,SHORT,0.010184875,0.010186249999999999,0.010181,0.010181,2.8181818181815887,TARGET
J1,2013-10-23,2013-10-23 21:00:00,SHORT,0.010268541666666665,0.010271249999999999,0.010258,0.010271249999999999,-1.0,STOP
J1,2013-10-24,2013-10-24 21:00:00,LONG,0.010283958333333332,0.01028175,0.010292,0.01028175,-1.0,STOP
J1,2013-10-28,2013-10-28 09:30:00,SHORT,0.010259083333333334,0.0102655,0.01023,0.01023,4.53246753246761,TARGET
J1,2013-10-28,2013-10-28 20:05:00,LONG,0.010244208333333334,0.01024225,0.010251,0.010251,3.4680851063798688,TARGET
J1,2013-10-30,2013-10-30 08:10:00,SHORT,0.01018625,0.0101895,0.010173,0.0101895,-1.0,STOP
J1,2013-10-31,2013-10-31 23:45:00,LONG,0.010193666666666667,0.010189,0.010214,0.010214,4.357142857142963,TARGET
J1,2013-11-04,2013-11-04 19:40:00,LONG,0.010147916666666666,0.0101465,0.010152,0.010152,2.8823529411759665,TARGET
J1,2013-11-05,2013-11-05 22:35:00,SHORT,0.010144291666666666,0.01014675,0.010135,0.010135,3.77966101694871,TARGET
J1,2013-11-06,2013-11-06 19:50:00,SHORT,0.010131708333333333,0.01013325,0.010127,0.01013325,-1.0,STOP
J1,2013-11-10,2013-11-10 19:30:00,SHORT,0.01009,0.010093000000000001,0.010078,0.010093000000000001,-1.0,STOP
J1,2013-11-11,2013-11-11 19:30:00,LONG,0.01008375,0.0100815,0.010092,0.0100815,-1.0,STOP
J1,2013-11-13,2013-11-13 00:40:00,LONG,0.010051333333333334,0.010049,0.01006,0.010049,-1.0,STOP
J1,2013-11-13,2013-11-13 16:35:00,LONG,0.010077458333333334,0.01007275,0.010098,0.01007275,-1.0,STOP
J1,2013-11-15,2013-11-15 01:05:00,SHORT,0.009990083333333333,0.0099945,0.009971,0.0099945,-1.0,STOP
J1,2013-11-17,2013-11-17 19:05:00,SHORT,0.009970041666666665,0.009972249999999998,0.009962,0.009972249999999998,-1.0,STOP
J1,2013-11-18,2013-11-18 19:15:00,LONG,0.010010958333333334,0.01000875,0.010019,0.01000875,-1.0,STOP
J1,2013-11-20,2013-11-20 03:15:00,LONG,0.010002458333333334,0.00999975,0.010013,0.00999975,-1.0,STOP
J1,2013-11-21,2013-11-21 20:05:00,SHORT,0.009888541666666667,0.009893250000000001,0.009868,0.009893250000000001,-1.0,STOP
J1,2013-11-24,2013-11-24 19:55:00,SHORT,0.009871041666666667,0.009874250000000001,0.009858,0.009858,4.0649350649338505,TARGET
J1,2013-11-25,2013-11-25 19:45:00,LONG,0.009856583333333334,0.0098535,0.009869,0.0098535,-1.0,STOP
