asset,date,dr_high,dr_low,sr_high_close,sr_low_close,breakout_time,direction,cluster,entry_time,entry_price,stop_price,exit_time,exit_reason,exit_price,pnl,r_multiple
GC,2020-02-05,1562.8,1556.3,1561.9,1557.7,2020-02-05 11:25:00-05:00,Long Breakout,First,2020-02-05 11:25:00-05:00,1562.74,1561.0600000000002,2020-02-05 14:40:00-05:00,STOP,1561.0600000000002,-1.6799999999998363,-1.0
GC,2020-02-07,1577.8,1572.8,1577.3,1573.0,2020-02-07 10:30:00-05:00,Short Breakout,First,2020-02-07 10:30:00-05:00,1572.8,1573.86,2020-02-07 13:30:00-05:00,STOP,1573.86,-1.0599999999999454,-1.0
GC,2020-02-07,1577.8,1572.8,1577.3,1573.0,2020-02-07 10:30:00-05:00,Short Breakout,Second,2020-02-07 13:30:00-05:00,1574.72,1576.44,2020-02-07 14:00:00-05:00,STOP,1576.44,-1.7200000000000273,-1.0
GC,2020-02-10,1578.5,1574.8,1578.1,1575.2,2020-02-10 12:15:00-05:00,Long Breakout,First,2020-02-10 12:15:00-05:00,1578.5,1577.52,2020-02-10 15:20:00-05:00,STOP,1577.52,-0.9800000000000182,-1.0
GC,2020-02-10,1578.5,1574.8,1578.1,1575.2,2020-02-10 12:15:00-05:00,Long Breakout,Second,2020-02-10 15:25:00-05:00,1576.94,1575.78,2020-02-10 15:55:00-05:00,SESSION_CLOSE,1577.3,0.35999999999989996,0.31034482758609877
GC,2020-02-11,1577.5,1570.4,1577.0,1571.0,2020-02-11 10:40:00-05:00,Short Breakout,First,2020-02-11 10:40:00-05:00,1570.4,1572.2,2020-02-11 15:00:00-05:00,STOP,1572.2,-1.7999999999999545,-1.0
GC,2020-02-12,1569.5,1566.6,1569.2,1567.5,2020-02-12 10:45:00-05:00,Long Breakout,First,2020-02-12 10:45:00-05:00,1569.5,1568.8600000000001,2020-02-12 11:40:00-05:00,TARGET,1573.4500000000003,3.950000000000273,6.171875000001655
GC,2020-02-12,1569.5,1566.6,1569.2,1567.5,2020-02-12 10:45:00-05:00,Long Breakout,Second,2020-02-12 14:45:00-05:00,1568.52,1567.84,2020-02-12 15:55:00-05:00,SESSION_CLOSE,1570.3,1.7799999999999727,2.6176470588232443
GC,2020-02-14,1586.1,1582.1,1585.7,1582.6,2020-02-14 12:45:00-05:00,Long Breakout,First,2020-02-14 12:45:00-05:00,1586.1,1585.08,2020-02-14 15:55:00-05:00,SESSION_CLOSE,1585.7,-0.3999999999998636,-0.3921568627449713
GC,2020-02-17,1585.5,1583.8,1585.2,1583.8,2020-02-17 18:00:00-05:00,Long Breakout,First,2020-02-17 18:00:00-05:00,1585.48,1584.92,2020-02-17 18:00:00-05:00,STOP,1584.92,-0.5599999999999454,-1.0
GC,2020-02-18,1601.4,1590.9,1601.1,1591.6,2020-02-18 10:40:00-05:00,Long Breakout,First,2020-02-18 10:40:00-05:00,1601.4,1599.1999999999998,2020-02-18 15:55:00-05:00,SESSION_CLOSE,1605.7,4.2999999999999545,1.9545454545451915
GC,2020-02-19,1610.8,1605.4,1609.9,1606.3,2020-02-19 12:45:00-05:00,Long Breakout,First,2020-02-19 12:45:00-05:00,1610.6200000000001,1609.18,2020-02-19 14:15:00-05:00,STOP,1609.18,-1.4400000000000546,-1.0
GC,2020-02-20,1624.2,1617.1,1623.9,1617.7,2020-02-20 10:30:00-05:00,Long Breakout,First,2020-02-20 10:30:00-05:00,1624.2,1622.66,2020-02-20 10:40:00-05:00,STOP,1622.66,-1.5399999999999636,-1.0
GC,2020-02-20,1624.2,1617.1,1623.9,1617.7,2020-02-20 10:30:00-05:00,Long Breakout,Second,2020-02-20 10:45:00-05:00,1621.42,1618.94,2020-02-20 10:50:00-05:00,STOP,1618.94,-2.480000000000018,-1.0
GC,2020-02-21,1652.1,1642.6,1651.1,1643.2,2020-02-21 11:30:00-05:00,Short Breakout,First,2020-02-21 11:30:00-05:00,1642.6,1644.78,2020-02-21 12:10:00-05:00,STOP,1644.78,-2.1800000000000637,-1.0
GC,2020-02-21,1652.1,1642.6,1651.1,1643.2,2020-02-21 11:30:00-05:00,Short Breakout,Second,2020-02-21 12:30:00-05:00,1646.36,1649.52,2020-02-21 13:35:00-05:00,STOP,1649.52,-3.160000000000082,-1.0
GC,2020-02-24,1686.6,1671.9,1684.8,1673.2,2020-02-24 14:20:00-05:00,Short Breakout,First,2020-02-24 14:20:00-05:00,1671.9,1675.52,2020-02-24 15:55:00-05:00,SESSION_CLOSE,1661.8,10.100000000000136,2.7900552486189065
GC,2020-02-25,1659.8,1648.8,1658.1,1650.6,2020-02-25 11:45:00-05:00,Short Breakout,First,2020-02-25 11:45:00-05:00,1649.1,1652.1,2020-02-25 13:00:00-05:00,STOP,1652.1,-3.0,-1.0
GC,2020-02-25,1659.8,1648.8,1658.1,1650.6,2020-02-25 11:45:00-05:00,Short Breakout,Second,2020-02-25 14:35:00-05:00,1653.6,1656.6,2020-02-25 15:55:00-05:00,TARGET,1631.85,21.75,7.25
GC,2020-02-26,1641.6,1626.6,1641.2,1629.0,2020-02-26 11:50:00-05:00,Long Breakout,First,2020-02-26 11:50:00-05:00,1641.6,1638.76,2020-02-26 15:55:00-05:00,STOP,1638.76,-2.839999999999918,-1.0
GC,2020-02-27,1659.8,1652.0,1658.4,1652.4,2020-02-27 10:30:00-05:00,Long Breakout,First,2020-02-27 10:30:00-05:00,1659.6000000000001,1657.2,2020-02-27 10:45:00-05:00,STOP,1657.2,-2.400000000000091,-1.0
GC,2020-02-27,1659.8,1652.0,1658.4,1652.4,2020-02-27 10:30:00-05:00,Long Breakout,Second,2020-02-27 10:55:00-05:00,1656.0,1653.6000000000001,2020-02-27 10:55:00-05:00,STOP,1653.6000000000001,-2.3999999999998636,-1.0
GC,2020-02-28,1625.0,1605.2,1624.2,1607.0,2020-02-28 10:30:00-05:00,Short Breakout,First,2020-02-28 10:30:00-05:00,1605.2,1610.44,2020-02-28 13:25:00-05:00,TARGET,1564.0,41.200000000000045,7.862595419847323
GC,2020-03-02,1602.8,1594.4,1601.2,1594.7,2020-03-02 10:40:00-05:00,Short Breakout,First,2020-03-02 10:40:00-05:00,1594.4,1596.0,2020-03-02 10:55:00-05:00,STOP,1596.0,-1.599999999999909,-1.0
GC,2020-03-02,1602.8,1594.4,1601.2,1594.7,2020-03-02 10:40:00-05:00,Short Breakout,Second,2020-03-02 11:05:00-05:00,1597.3,1599.9,2020-03-02 12:05:00-05:00,STOP,1599.9,-2.6000000000001364,-1.0
GC,2020-03-03,1630.0,1602.7,1626.7,1603.4,2020-03-03 10:35:00-05:00,Long Breakout,First,2020-03-03 10:35:00-05:00,1630.0,1622.04,2020-03-03 15:55:00-05:00,SESSION_CLOSE,1636.7,6.7000000000000455,0.8417085427135697
GC,2020-03-04,1647.8,1637.6,1647.1,1638.0,2020-03-04 13:50:00-05:00,Short Breakout,First,2020-03-04 13:50:00-05:00,1637.6,1639.82,2020-03-04 14:30:00-05:00,STOP,1639.82,-2.2200000000000273,-1.0
GC,2020-03-04,1647.8,1637.6,1647.1,1638.0,2020-03-04 13:50:00-05:00,Short Breakout,Second,2020-03-04 14:55:00-05:00,1641.6399999999999,1645.28,2020-03-04 15:55:00-05:00,SESSION_CLOSE,1639.1,2.5399999999999636,0.6978021978021687
GC,2020-03-05,1663.6,1655.5,1661.0,1656.4,2020-03-05 12:20:00-05:00,Long Breakout,First,2020-03-05 12:20:00-05:00,1661.92,1660.08,2020-03-05 14:50:00-05:00,TARGET,1672.4999999999998,10.5799999999997,5.749999999999382
GC,2020-03-06,1687.1,1642.4,1686.8,1650.5,2020-03-06 14:55:00-05:00,Long Breakout,First,2020-03-06 14:55:00-05:00,1687.1,1679.54,2020-03-06 15:15:00-05:00,STOP,1679.54,-7.559999999999945,-1.0
GC,2020-03-06,1687.1,1642.4,1686.8,1650.5,2020-03-06 14:55:00-05:00,Long Breakout,Second,2020-03-06 15:20:00-05:00,1672.28,1657.76,2020-03-06 15:55:00-05:00,SESSION_CLOSE,1674.6,2.3199999999999363,0.15977961432506468
GC,2020-03-09,1686.5,1663.3,1685.2,1666.6,2020-03-09 12:05:00-04:00,Short Breakout,First,2020-03-09 12:05:00-04:00,1663.3,1670.32,2020-03-09 12:45:00-04:00,STOP,1670.32,-7.019999999999982,-1.0
GC,2020-03-09,1686.5,1663.3,1685.2,1666.6,2020-03-09 12:05:00-04:00,Short Breakout,Second,2020-03-09 13:20:00-04:00,1674.04,1681.48,2020-03-09 15:05:00-04:00,STOP,1681.48,-7.440000000000055,-1.0
GC,2020-03-10,1661.5,1649.9,1660.4,1650.4,2020-03-10 15:10:00-04:00,Short Breakout,First,2020-03-10 15:10:00-04:00,1649.9,1652.4,2020-03-10 15:25:00-04:00,STOP,1652.4,-2.5,-1.0
GC,2020-03-11,1663.4,1657.5,1663.0,1657.8,2020-03-11 10:30:00-04:00,Short Breakout,First,2020-03-11 10:30:00-04:00,1657.5,1658.84,2020-03-11 10:30:00-04:00,STOP,1658.84,-1.3399999999999181,-1.0
GC,2020-03-11,1663.4,1657.5,1663.0,1657.8,2020-03-11 10:30:00-04:00,Short Breakout,Second,2020-03-11 10:30:00-04:00,1659.8799999999999,1661.96,2020-03-11 11:45:00-04:00,TARGET,1644.7999999999997,15.080000000000155,7.2499999999995355
GC,2020-03-12,1610.5,1574.1,1610.5,1576.4,2020-03-12 11:05:00-04:00,Short Breakout,First,2020-03-12 11:05:00-04:00,1574.1,1583.22,2020-03-12 12:50:00-04:00,STOP,1583.22,-9.120000000000118,-1.0
GC,2020-03-12,1610.5,1574.1,1610.5,1576.4,2020-03-12 11:05:00-04:00,Short Breakout,Second,2020-03-12 12:55:00-04:00,1590.04,1603.68,2020-03-12 13:00:00-04:00,STOP,1603.68,-13.6400000000001,-1.0
GC,2020-03-16,1479.0,1451.1,1477.0,1453.4,2020-03-16 10:35:00-04:00,Long Breakout,First,2020-03-16 10:35:00-04:00,1479.0,1472.28,2020-03-16 15:55:00-04:00,SESSION_CLOSE,1509.4,30.40000000000009,4.523809523809519
GC,2020-03-17,1513.9,1487.6,1510.8,1488.4,2020-03-17 10:40:00-04:00,Long Breakout,First,2020-03-17 10:40:00-04:00,1513.9,1506.32,2020-03-17 15:55:00-04:00,SESSION_CLOSE,1530.3,16.399999999999864,2.163588390501257
GC,2020-03-18,1519.9,1500.3,1512.3,1502.9,2020-03-18 11:00:00-04:00,Short Breakout,First,2020-03-18 11:00:00-04:00,1501.0200000000002,1504.78,2020-03-18 13:25:00-04:00,TARGET,1479.4000000000005,21.619999999999663,5.750000000000272
GC,2020-03-20,1504.0,1489.0,1502.3,1491.9,2020-03-20 12:05:00-04:00,Short Breakout,First,2020-03-20 12:05:00-04:00,1489.8200000000002,1493.98,2020-03-20 15:50:00-04:00,STOP,1493.98,-4.1599999999998545,-1.0
GC,2020-03-23,1534.3,1516.1,1533.6,1520.7,2020-03-23 10:30:00-04:00,Long Breakout,First,2020-03-23 10:30:00-04:00,1534.3,1531.02,2020-03-23 10:30:00-04:00,STOP,1531.02,-3.2799999999999727,-1.0
GC,2020-03-24,1679.7,1640.2,1676.5,1641.7,2020-03-24 10:30:00-04:00,Short Breakout,First,2020-03-24 10:30:00-04:00,1640.2,1648.66,2020-03-24 11:35:00-04:00,STOP,1648.66,-8.460000000000036,-1.0
GC,2020-03-24,1679.7,1640.2,1676.5,1641.7,2020-03-24 10:30:00-04:00,Short Breakout,Second,2020-03-24 11:55:00-04:00,1655.6200000000001,1669.54,2020-03-24 14:30:00-04:00,STOP,1669.54,-13.919999999999845,-1.0
GC,2020-03-25,1652.4,1635.1,1650.0,1636.3,2020-03-25 10:30:00-04:00,Short Breakout,First,2020-03-25 10:30:00-04:00,1635.1,1639.04,2020-03-25 11:10:00-04:00,STOP,1639.04,-3.9400000000000546,-1.0
GC,2020-03-25,1652.4,1635.1,1650.0,1636.3,2020-03-25 10:30:00-04:00,Short Breakout,Second,2020-03-25 15:05:00-04:00,1641.78,1647.26,2020-03-25 15:30:00-04:00,STOP,1647.26,-5.480000000000018,-1.0
GC,2020-03-26,1674.6,1658.1,1671.0,1659.6,2020-03-26 10:55:00-04:00,Short Breakout,First,2020-03-26 10:55:00-04:00,1658.1,1661.8799999999999,2020-03-26 11:25:00-04:00,STOP,1661.8799999999999,-3.7799999999999727,-1.0
GC,2020-03-26,1674.6,1658.1,1671.0,1659.6,2020-03-26 10:55:00-04:00,Short Breakout,Second,2020-03-26 13:35:00-04:00,1664.1599999999999,1668.72,2020-03-26 13:35:00-04:00,STOP,1668.72,-4.560000000000173,-1.0
GC,2020-03-27,1653.0,1640.1,1651.2,1642.7,2020-03-27 11:20:00-04:00,Long Breakout,First,2020-03-27 11:20:00-04:00,1652.9,1649.5,2020-03-27 11:30:00-04:00,STOP,1649.5,-3.400000000000091,-1.0
GC,2020-03-27,1653.0,1640.1,1651.2,1642.7,2020-03-27 11:20:00-04:00,Long Breakout,Second,2020-03-27 11:30:00-04:00,1647.8,1644.4,2020-03-27 15:55:00-04:00,SESSION_CLOSE,1649.1,1.2999999999999545,0.38235294117647256
GC,2020-03-30,1651.3,1642.9,1650.2,1643.1,2020-03-30 11:50:00-04:00,Short Breakout,First,2020-03-30 11:50:00-04:00,1642.9,1644.52,2020-03-30 12:25:00-04:00,STOP,1644.52,-1.6199999999998909,-1.0
GC,2020-03-30,1651.3,1642.9,1650.2,1643.1,2020-03-30 11:50:00-04:00,Short Breakout,Second,2020-03-30 12:30:00-04:00,1645.94,1648.78,2020-03-30 15:55:00-04:00,SESSION_CLOSE,1642.6,3.3400000000001455,1.176056338028254
GC,2020-03-31,1629.5,1620.9,1628.0,1622.8,2020-03-31 10:50:00-04:00,Short Breakout,First,2020-03-31 10:55:00-04:00,1621.76,1623.84,2020-03-31 11:05:00-04:00,STOP,1623.84,-2.0799999999999272,-1.0
GC,2020-03-31,1629.5,1620.9,1628.0,1622.8,2020-03-31 10:50:00-04:00,Short Breakout,Second,2020-03-31 11:10:00-04:00,1624.8799999999999,1626.96,2020-03-31 13:00:00-04:00,TARGET,1609.7999999999997,15.080000000000155,7.2499999999995355
GC,2020-04-01,1602.6,1581.1,1599.1,1583.8,2020-04-01 11:00:00-04:00,Long Breakout,First,2020-04-01 11:00:00-04:00,1602.1599999999999,1596.04,2020-04-01 12:50:00-04:00,STOP,1596.04,-6.119999999999891,-1.0
GC,2020-04-01,1602.6,1581.1,1599.1,1583.8,2020-04-01 11:00:00-04:00,Long Breakout,Second,2020-04-01 12:50:00-04:00,1592.98,1586.86,2020-04-01 15:55:00-04:00,SESSION_CLOSE,1600.3,7.319999999999936,1.1960784313725155
GC,2020-04-02,1634.2,1619.0,1632.9,1619.6,2020-04-02 12:15:00-04:00,Long Breakout,First,2020-04-02 12:15:00-04:00,1634.2,1630.24,2020-04-02 15:55:00-04:00,SESSION_CLOSE,1637.4,3.2000000000000455,0.8080808080808122
GC,2020-04-03,1642.5,1633.6,1641.7,1634.8,2020-04-03 10:40:00-04:00,Long Breakout,First,2020-04-03 10:40:00-04:00,1642.5,1640.32,2020-04-03 10:40:00-04:00,STOP,1640.32,-2.1800000000000637,-1.0
GC,2020-04-03,1642.5,1633.6,1641.7,1634.8,2020-04-03 10:40:00-04:00,Long Breakout,Second,2020-04-03 11:45:00-04:00,1638.94,1636.18,2020-04-03 15:55:00-04:00,SESSION_CLOSE,1648.5,9.559999999999945,3.463768115942021
GC,2020-04-06,1696.0,1672.1,1694.1,1672.8,2020-04-06 13:15:00-04:00,Long Breakout,First,2020-04-06 13:15:00-04:00,1696.0,1689.84,2020-04-06 15:55:00-04:00,SESSION_CLOSE,1707.6,11.599999999999909,1.8831168831168432
GC,2020-04-07,1696.0,1683.5,1695.5,1686.1,2020-04-07 10:30:00-04:00,Long Breakout,First,2020-04-07 10:30:00-04:00,1696.0,1693.62,2020-04-07 10:35:00-04:00,STOP,1693.62,-2.380000000000109,-1.0
GC,2020-04-07,1696.0,1683.5,1695.5,1686.1,2020-04-07 10:30:00-04:00,Long Breakout,Second,2020-04-07 10:45:00-04:00,1691.74,1687.98,2020-04-07 12:50:00-04:00,STOP,1687.98,-3.759999999999991,-1.0
GC,2020-04-08,1695.8,1680.2,1694.0,1681.4,2020-04-08 15:55:00-04:00,Short Breakout,First,2020-04-08 15:55:00-04:00,1680.2,1683.92,2020-04-08 15:55:00-04:00,SESSION_CLOSE,1678.8,1.400000000000091,0.3763440860215271
GC,2020-04-09,1737.2,1721.9,1735.6,1722.3,2020-04-09 11:55:00-04:00,Long Breakout,First,2020-04-09 11:55:00-04:00,1737.2,1732.9399999999998,2020-04-09 14:00:00-04:00,STOP,1732.9399999999998,-4.260000000000218,-1.0
GC,2020-04-09,1737.2,1721.9,1735.6,1722.3,2020-04-09 11:55:00-04:00,Long Breakout,Second,2020-04-09 14:20:00-04:00,1730.28,1724.96,2020-04-09 15:55:00-04:00,SESSION_CLOSE,1733.6,3.3199999999999363,0.6240601503759353
GC,2020-04-13,1743.0,1731.6,1742.7,1732.4,2020-04-13 10:30:00-04:00,Long Breakout,First,2020-04-13 10:30:00-04:00,1743.0,1740.64,2020-04-13 14:00:00-04:00,TARGET,1768.4499999999998,25.449999999999818,10.783898305085126
GC,2020-04-14,1788.8,1763.8,1785.8,1767.4,2020-04-14 11:05:00-04:00,Short Breakout,First,2020-04-14 11:05:00-04:00,1763.8,1771.0800000000002,2020-04-14 12:10:00-04:00,STOP,1771.0800000000002,-7.2800000000002,-1.0
GC,2020-04-15,1755.9,1743.1,1754.6,1744.5,2020-04-15 11:10:00-04:00,Short Breakout,First,2020-04-15 11:10:00-04:00,1743.1,1746.52,2020-04-15 11:10:00-04:00,STOP,1746.52,-3.4200000000000728,-1.0
GC,2020-04-16,1761.3,1743.8,1760.6,1744.9,2020-04-16 11:40:00-04:00,Short Breakout,First,2020-04-16 11:40:00-04:00,1743.8,1748.04,2020-04-16 15:55:00-04:00,SESSION_CLOSE,1735.8,8.0,1.8867924528301847
GC,2020-04-17,1719.4,1704.5,1718.2,1705.5,2020-04-17 10:40:00-04:00,Short Breakout,First,2020-04-17 10:40:00-04:00,1704.5,1708.04,2020-04-17 10:50:00-04:00,STOP,1708.04,-3.5399999999999636,-1.0
GC,2020-04-17,1719.4,1704.5,1718.2,1705.5,2020-04-17 10:40:00-04:00,Short Breakout,Second,2020-04-17 11:10:00-04:00,1710.58,1715.66,2020-04-17 15:55:00-04:00,SESSION_CLOSE,1695.5,15.079999999999927,2.9685039370077693
GC,2020-04-20,1708.0,1698.0,1706.5,1699.7,2020-04-20 11:00:00-04:00,Long Breakout,First,2020-04-20 11:00:00-04:00,1707.86,1705.14,2020-04-20 14:15:00-04:00,STOP,1705.14,-2.7199999999998,-1.0
GC,2020-04-20,1708.0,1698.0,1706.5,1699.7,2020-04-20 11:00:00-04:00,Long Breakout,Second,2020-04-20 14:15:00-04:00,1703.78,1701.06,2020-04-20 15:55:00-04:00,SESSION_CLOSE,1710.3,6.519999999999982,2.397058823529381
GC,2020-04-22,1737.0,1725.5,1732.4,1726.2,2020-04-22 13:05:00-04:00,Long Breakout,First,2020-04-22 13:05:00-04:00,1733.64,1731.16,2020-04-22 15:55:00-04:00,SESSION_CLOSE,1737.7,4.059999999999945,1.6370967741935143
GC,2020-04-23,1763.5,1744.2,1761.4,1744.8,2020-04-23 13:45:00-04:00,Short Breakout,First,2020-04-23 13:45:00-04:00,1744.2,1748.12,2020-04-23 14:15:00-04:00,STOP,1748.12,-3.9199999999998454,-1.0
GC,2020-04-23,1763.5,1744.2,1761.4,1744.8,2020-04-23 13:45:00-04:00,Short Breakout,Second,2020-04-23 15:25:00-04:00,1751.44,1758.0800000000002,2020-04-23 15:55:00-04:00,SESSION_CLOSE,1751.2,0.2400000000000091,0.036144578313253836
GC,2020-04-24,1757.6,1731.4,1756.1,1736.5,2020-04-24 11:15:00-04:00,Short Breakout,First,2020-04-24 11:15:00-04:00,1732.58,1740.42,2020-04-24 13:55:00-04:00,STOP,1740.42,-7.8400000000001455,-1.0
GC,2020-04-29,1719.5,1711.4,1719.1,1711.7,2020-04-29 14:00:00-04:00,Long Breakout,First,2020-04-29 14:00:00-04:00,1719.5,1717.62,2020-04-29 14:00:00-04:00,STOP,1717.62,-1.8800000000001091,-1.0
GC,2020-04-29,1719.5,1711.4,1719.1,1711.7,2020-04-29 14:00:00-04:00,Long Breakout,Second,2020-04-29 14:05:00-04:00,1716.1399999999999,1713.18,2020-04-29 14:30:00-04:00,STOP,1713.18,-2.959999999999809,-1.0
GC,2020-04-30,1718.9,1708.1,1717.4,1710.8,2020-04-30 10:35:00-04:00,Long Breakout,First,2020-04-30 10:35:00-04:00,1718.72,1716.0800000000002,2020-04-30 11:20:00-04:00,STOP,1716.0800000000002,-2.6399999999998727,-1.0
GC,2020-04-30,1718.9,1708.1,1717.4,1710.8,2020-04-30 10:35:00-04:00,Long Breakout,Second,2020-04-30 11:45:00-04:00,1714.76,1712.12,2020-04-30 11:50:00-04:00,STOP,1712.12,-2.6400000000001,-1.0
GC,2020-05-01,1698.0,1685.5,1695.5,1686.5,2020-05-01 11:05:00-04:00,Long Breakout,First,2020-05-01 11:05:00-04:00,1697.3,1693.7,2020-05-01 15:55:00-04:00,SESSION_CLOSE,1707.4,10.100000000000136,2.805555555555664
GC,2020-05-04,1717.9,1710.6,1716.9,1711.8,2020-05-04 10:50:00-04:00,Short Breakout,First,2020-05-04 10:50:00-04:00,1710.78,1712.82,2020-05-04 11:25:00-04:00,STOP,1712.82,-2.0399999999999636,-1.0
GC,2020-05-04,1717.9,1710.6,1716.9,1711.8,2020-05-04 10:50:00-04:00,Short Breakout,Second,2020-05-04 11:55:00-04:00,1713.84,1715.88,2020-05-04 13:45:00-04:00,STOP,1715.88,-2.040000000000191,-1.0
GC,2020-05-05,1713.7,1700.7,1711.7,1702.9,2020-05-05 14:05:00-04:00,Long Breakout,First,2020-05-05 14:05:00-04:00,1713.46,1709.94,2020-05-05 15:55:00-04:00,SESSION_CLOSE,1716.2,2.740000000000009,0.7784090909090975
GC,2020-05-06,1701.9,1691.3,1701.2,1692.4,2020-05-06 10:35:00-04:00,Short Breakout,First,2020-05-06 10:35:00-04:00,1691.3,1694.16,2020-05-06 11:30:00-04:00,STOP,1694.16,-2.8600000000001273,-1.0
GC,2020-05-07,1705.1,1697.3,1703.4,1697.7,2020-05-07 11:15:00-04:00,Long Breakout,First,2020-05-07 11:15:00-04:00,1704.5400000000002,1702.26,2020-05-07 11:15:00-04:00,STOP,1702.26,-2.2800000000002,-1.0
GC,2020-05-08,1729.2,1716.2,1727.1,1716.3,2020-05-08 12:05:00-04:00,Short Breakout,First,2020-05-08 12:05:00-04:00,1716.2,1718.46,2020-05-08 12:05:00-04:00,STOP,1718.46,-2.259999999999991,-1.0
