Id,Start,Name,Impact,Currency
d8821228-a9fb-43eb-8c4a-b353b90014ea,2/28/19 11:30,Gross Domestic Product Annualized,HIGH,USD
aab8ce92-ddcd-46b3-bf6a-5eabc5b2b2b6,2/28/19 13:30,Gross Domestic Product Annualized,HIGH,USD
f6ef7f9a-7e1c-4139-9492-0f9d00705704,3/1/19 1:15,Fed's Chair Powell speech,HIGH,USD
03964612-91f0-4584-b329-056e3733e422,3/1/19 15:00,ISM Manufacturing PMI,HIGH,USD
6478a139-a0eb-474d-9b9b-771d4ea90d8a,3/5/19 15:00,ISM Services PMI,HIGH,USD
e23b1f5b-5ae0-4ba4-b8d7-9f1cd2ec4a3c,3/8/19 13:30,Average Hourly Earnings (YoY),HIGH,USD
8170b878-ea36-42d3-8070-6e8eece6b0ed,3/8/19 13:30,Nonfarm Payrolls,HIGH,USD
131f1c74-d948-4c17-8a9b-bf2418beb4ed,3/9/19 3:00,Fed's Chair Powell speech,HIGH,USD
bce18116-8772-40dd-bf2d-26eeb7b66d0e,3/11/19 12:30,Retail Sales Control Group,HIGH,USD
9b631947-19a9-4acb-ba7e-ad77954a1514,3/11/19 23:00,Fed's Chair Powell speech,HIGH,USD
87e5ea7d-3f8b-465b-8bcd-93d133c25d95,3/12/19 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
c2e493e4-d942-4f77-b35b-e94450660008,3/12/19 12:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
c07d1b0e-9ebf-4c29-9d42-a74eb5774e5e,3/13/19 12:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
44992f21-30ff-41d7-aaf8-43a2cd90c3c7,3/15/19 14:00,Michigan Consumer Sentiment Index,HIGH,USD
041db72b-d4b2-43f0-8d74-b3feabf611cf,3/20/19 18:00,Fed Interest Rate Decision,HIGH,USD
91542ac5-7c43-413f-8fff-729b698684e2,3/20/19 18:00,Fed Monetary Policy Statement,HIGH,USD
cf0292cf-e890-43d4-8e52-04c2943a1409,3/20/19 18:00,FOMC Economic Projections,HIGH,USD
004a8017-987d-48df-9446-4facfdc6d42b,3/20/19 18:30,FOMC Press Conference,HIGH,USD
bdbbc16c-c995-4e9e-841d-c22f3b91c641,3/28/19 12:30,Gross Domestic Product Annualized,HIGH,USD
1de15ccc-d4ab-44e7-86d0-6e40eba89395,4/1/19 12:30,Retail Sales Control Group,HIGH,USD
7079cbd4-5fc4-4061-b264-1628e492503b,4/1/19 14:00,ISM Manufacturing PMI,HIGH,USD
690a1253-f041-49cf-9e78-c862aca35b20,4/2/19 12:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
f74a3d69-e29c-4402-a14f-82aaba5c0d13,4/3/19 14:00,ISM Services PMI,HIGH,USD
6fc26431-806d-408e-a26e-336dae50798b,4/5/19 12:30,Average Hourly Earnings (YoY),HIGH,USD
a5966f92-84b0-43a4-b8bc-0a5077b2013f,4/5/19 12:30,Nonfarm Payrolls,HIGH,USD
6326435a-aa4d-471e-9442-76025be181d9,4/10/19 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
8117a3b4-cc45-4784-a371-086ee1fa44eb,4/10/19 12:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
5d9c0779-d410-4a58-9a9d-2963f76dca2b,4/10/19 18:00,FOMC Minutes,HIGH,USD
0dc7e244-71be-4e0b-9fe4-df09e2786c4d,4/12/19 14:00,Michigan Consumer Sentiment Index,HIGH,USD
68fe70a7-6d67-4a27-92bf-dd69f7919993,4/18/19 12:30,Retail Sales Control Group,HIGH,USD
132a7264-2d18-4bd4-bb56-24ee5e5e66cb,4/25/19 12:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
6c56db79-23e4-492d-94b4-850c18fc70ac,4/26/19 12:30,Gross Domestic Product Annualized,HIGH,USD
8d5f118b-ce16-42f8-ab25-2acdb7a4da5f,5/1/19 14:00,ISM Manufacturing PMI,HIGH,USD
df19cc77-926b-4c3b-8e0f-3a0b0c51bc14,5/1/19 18:00,Fed Interest Rate Decision,HIGH,USD
5a0f91b8-a1e0-4192-91c5-5ae6b26c8dde,5/1/19 18:00,Fed Monetary Policy Statement,HIGH,USD
e85783d7-251e-4ebf-955e-1fb80a43bc6f,5/1/19 18:30,FOMC Press Conference,HIGH,USD
db91ac01-3737-44a5-9e79-0d5442b365f6,5/3/19 12:30,Average Hourly Earnings (YoY),HIGH,USD
729cccb8-1ea1-4758-88d3-3813cfd79b6e,5/3/19 12:30,Nonfarm Payrolls,HIGH,USD
ebe9c29d-8710-4a24-a010-7ee86c26ba8e,5/3/19 14:00,ISM Services PMI,HIGH,USD
b2136a87-e2bd-4c33-952a-e222f2543962,5/9/19 12:30,Fed's Chair Powell speech,HIGH,USD
3646d93e-d6fa-4cdd-b4fe-3ab07e5e41a5,5/10/19 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
2457d872-dfc2-4d8b-a153-116158fb6f8d,5/10/19 12:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
f33901df-c58f-4237-95ec-cab2ee751f5d,5/15/19 12:30,Retail Sales Control Group,HIGH,USD
f86173f4-39a6-4d0c-a2fe-c1e1fe520185,5/17/19 14:00,Michigan Consumer Sentiment Index,HIGH,USD
435eb991-74aa-4ded-9714-9c04c30f98e0,5/20/19 23:00,Fed's Chair Powell speech,HIGH,USD
6e864104-db2d-4929-b682-cd4b0465a5ee,5/22/19 18:00,FOMC Minutes,HIGH,USD
fb3a73f6-d6ff-4bbb-bf4d-e276bd2c5e57,5/24/19 12:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
500482a9-053c-4a41-9c18-1c9842a99962,5/30/19 12:30,Gross Domestic Product Annualized,HIGH,USD
7207ff71-a3f0-4802-9905-ca41a3fecd96,6/3/19 14:00,ISM Manufacturing PMI,HIGH,USD
85088872-386f-4059-ad4b-088e1ac3d07f,6/4/19 13:45,Fed's Chair Powell speech,HIGH,USD
3c6f8937-134e-410a-988c-2b98366f1b32,6/5/19 14:00,ISM Services PMI,HIGH,USD
bc153478-06f4-44d1-b00a-2a44e8a54217,6/7/19 12:30,Average Hourly Earnings (YoY),HIGH,USD
2d984d18-546b-4a51-8d29-49c6f0702260,6/7/19 12:30,Nonfarm Payrolls,HIGH,USD
384e1bc1-94af-4b81-b14e-a464ad21bc46,6/12/19 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
a579283d-04d5-490e-acb9-cb9432b0737e,6/12/19 12:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
e6d9059d-5dd5-43f6-81d8-dce3a13069b0,6/14/19 12:30,Retail Sales Control Group,HIGH,USD
100c5405-0149-487e-badd-f21a777df0ed,6/14/19 14:00,Michigan Consumer Sentiment Index,HIGH,USD
57926159-79db-4165-bed2-114bfb86a1db,6/19/19 18:00,Fed Interest Rate Decision,HIGH,USD
c3f1fe62-5601-4ba4-9450-1aa395a716df,6/19/19 18:00,Fed Monetary Policy Statement,HIGH,USD
3d6dedf6-3901-419b-9837-76ccad33cea0,6/19/19 18:00,FOMC Economic Projections,HIGH,USD
ee0e491d-8a9b-4ab4-83a9-47db20d1d4fb,6/19/19 18:30,FOMC Press Conference,HIGH,USD
82d98952-760a-447f-a367-2c3a03f4d08b,6/25/19 17:00,Fed's Chair Powell speech,HIGH,USD
1575ea1d-243d-4b56-8476-076b82995c51,6/26/19 12:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
9d6a0d8e-29a9-4e3c-bc94-6955ddfa057a,6/27/19 12:30,Gross Domestic Product Annualized,HIGH,USD
4ba27e4d-20cd-46be-a6c5-088f809e4f69,7/1/19 14:00,ISM Manufacturing PMI,HIGH,USD
554183ca-60eb-4e3b-ae04-9e1b51947fae,7/3/19 14:00,ISM Services PMI,HIGH,USD
25e16519-303e-479f-8921-e985d59d9bb4,7/5/19 12:30,Average Hourly Earnings (YoY),HIGH,USD
7660f1e4-a83e-45c7-bd3b-40ff102f3c04,7/5/19 12:30,Nonfarm Payrolls,HIGH,USD
b72c9a8e-8b0d-4634-8bcc-dbc90a67aa89,7/9/19 12:45,Fed's Chair Powell speech,HIGH,USD
cfa5d7fc-53b3-48ab-8b92-99eb66a0c314,7/10/19 14:00,Fed's Chair Powell testifies,HIGH,USD
ffb59550-cb13-4bea-8945-cd24c3e7afc6,7/10/19 18:00,FOMC Minutes,HIGH,USD
bbf58203-1e7f-4d30-b8a0-852ed43d4da3,7/11/19 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
10404309-b613-4f78-878e-91f97c92720e,7/11/19 12:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
928dc014-49ab-423a-a15d-65318c9bf003,7/11/19 14:00,Fed's Chair Powell testifies,HIGH,USD
00430f0c-9a21-41a8-ba20-be331cd96e3c,7/16/19 12:30,Retail Sales Control Group,HIGH,USD
beeeb81b-ded8-4765-b56d-be6cbc05b3e9,7/16/19 17:00,Fed's Chair Powell speech,HIGH,USD
ab86ed8c-96cf-4209-8e6e-b9e457cf6c21,7/19/19 14:00,Michigan Consumer Sentiment Index,HIGH,USD
53c200a4-a94c-45b4-a161-5e5e60a8b926,7/25/19 12:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
e9604b28-27c9-4ada-87f3-32cbefbd75cc,7/26/19 12:30,Gross Domestic Product Annualized,HIGH,USD
e19acecc-eb1a-4172-877f-3913a821dc4c,7/31/19 18:00,Fed Interest Rate Decision,HIGH,USD
5d392baa-a06e-4848-a262-56538bb4e590,7/31/19 18:00,Fed Monetary Policy Statement,HIGH,USD
5050edd0-220a-446b-ba37-257b1a33677d,7/31/19 18:30,FOMC Press Conference,HIGH,USD
8728c7ba-d3eb-422c-9832-03f3e4e94eb7,8/1/19 14:00,ISM Manufacturing PMI,HIGH,USD
bd314a20-ea7b-473b-b939-a59bc4a85eb0,8/2/19 12:30,Average Hourly Earnings (YoY),HIGH,USD
f24b8d71-60cd-4f5a-be10-d132826d595c,8/2/19 12:30,Nonfarm Payrolls,HIGH,USD
a0c74bde-8321-43aa-9d4f-bbf0ae7b8cf9,8/5/19 14:00,ISM Services PMI,HIGH,USD
98ffa81c-1dbe-4648-a0b2-3dfd7a7b9cce,8/13/19 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
97294be2-d8c4-4d49-9064-1411242fca82,8/13/19 12:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
e43d4ff1-f477-4b08-ba3a-bbaac0b897ed,8/15/19 12:30,Retail Sales Control Group,HIGH,USD
b3443d1c-3111-4276-81bf-f349470908e8,8/16/19 14:00,Michigan Consumer Sentiment Index,HIGH,USD
eaa9efdf-32b9-413c-ac7e-d5d5e2ade629,8/21/19 18:00,FOMC Minutes,HIGH,USD
e5f90ac3-0c97-4676-aa84-fbb50f1ec668,8/22/19 0:00,Jackson Hole Symposium,HIGH,USD
c09b9d29-0ee5-41e0-9999-db993c84d387,8/23/19 0:00,Jackson Hole Symposium,HIGH,USD
16ec7e88-a494-4650-add3-89871f37bda7,8/23/19 14:00,Fed's Chair Powell speech,HIGH,USD
fdc023a5-cb6e-4061-9cb5-9089a580c7e3,8/24/19 0:00,Jackson Hole Symposium,HIGH,USD
abcbad45-ca9b-4c75-afa2-09b2c8efc948,8/26/19 12:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
51e02177-836c-4ae7-ab11-f9e6707cbbf3,8/29/19 12:30,Gross Domestic Product Annualized,HIGH,USD
332060d5-0c6d-4dc3-9a22-c99da556338d,9/3/19 14:00,ISM Manufacturing PMI,HIGH,USD
7292f062-1370-424e-bce2-69be07dbf161,9/5/19 14:00,ISM Services PMI,HIGH,USD
3a2917ee-1471-491b-b3e9-327aa8c973f7,9/6/19 12:30,Average Hourly Earnings (YoY),HIGH,USD
e3ad2067-285e-4f33-90b7-0ece8e3e6742,9/6/19 12:30,Nonfarm Payrolls,HIGH,USD
eba0d400-59ec-4dd1-ae29-6b3ff3623bf1,9/6/19 16:30,Fed's Chair Powell speech,HIGH,USD
53e34adf-fe05-45bb-8383-17a01aca4975,9/12/19 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
d9bf994a-91fa-4682-ac4e-e156ae9a2d2f,9/12/19 12:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
ac74d49f-b91b-4c3b-bbee-e186d3230af0,9/13/19 12:30,Retail Sales Control Group,HIGH,USD
3f2b6ecd-9b1e-4b31-8fb6-b2f7457e785e,9/13/19 14:00,Michigan Consumer Sentiment Index,HIGH,USD
9f53e5c1-bebc-4511-a92e-1c8dc0229cff,9/18/19 18:00,Fed Interest Rate Decision,HIGH,USD
560a03e6-dfbb-4a4d-91c8-164b6d2598a1,9/18/19 18:00,Fed Monetary Policy Statement,HIGH,USD
4f69a9a5-61de-4284-b705-8207238c766e,9/18/19 18:00,FOMC Economic Projections,HIGH,USD
393c0e77-2cea-4334-8e29-924c6b90eba5,9/18/19 18:30,FOMC Press Conference,HIGH,USD
957a1a1a-14ad-4b5b-b69e-2f8861cf6d7c,9/26/19 12:30,Gross Domestic Product Annualized,HIGH,USD
85ea446e-1992-4479-8194-df4011d56348,9/27/19 12:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
decaea4d-ff38-48fb-a196-a812335bbda3,10/1/19 14:00,ISM Manufacturing PMI,HIGH,USD
d549fea2-3af6-44c9-be49-0ea05b4a79d7,10/3/19 14:00,ISM Services PMI,HIGH,USD
faa6430c-04d5-4519-8aa4-881e61d9c6c1,10/4/19 12:30,Average Hourly Earnings (YoY),HIGH,USD
f1c540aa-7cd8-47e4-9f11-b15216c15240,10/4/19 12:30,Nonfarm Payrolls,HIGH,USD
f6def530-5278-4fe9-b7a5-79554db72dd0,10/4/19 18:00,Fed's Chair Powell speech,HIGH,USD
7749975e-37ef-4ae8-a190-d411496c9599,10/7/19 17:00,Fed's Chair Powell speech,HIGH,USD
785fef76-b41f-4966-ad99-0fa85049e459,10/8/19 18:30,Fed's Chair Powell speech,HIGH,USD
de26cef5-39c2-4730-973f-2ac4d10516ae,10/9/19 15:00,Fed's Chair Powell speech,HIGH,USD
45897d58-c198-44ff-9c5a-34cbc0c338b9,10/9/19 18:00,FOMC Minutes,HIGH,USD
dcf892b2-b4df-481b-b82c-f88927be4464,10/10/19 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
85ec47d6-c8ff-4b4c-bed1-bb658f202344,10/10/19 12:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
383aa187-eb2c-4498-a54c-12d0b299935a,10/11/19 14:00,Michigan Consumer Sentiment Index,HIGH,USD
ec7eaa1a-d621-47a7-970f-c58baa2c0305,10/16/19 12:30,Retail Sales Control Group,HIGH,USD
a93bbf37-3d72-4dda-8e4e-eecbd782fbbd,10/24/19 12:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
810c77ad-47a8-4e08-a83a-90fa39c035a7,10/30/19 12:30,Gross Domestic Product Annualized,HIGH,USD
22af58d2-f4c4-4eb7-a5a9-6aaba8a20aaa,10/30/19 18:00,Fed Interest Rate Decision,HIGH,USD
ed2f67ea-2af5-4d31-9ca1-e5284680b2eb,10/30/19 18:00,Fed Monetary Policy Statement,HIGH,USD
15c66ddf-c19e-4de6-851f-3a42159ee945,10/30/19 18:30,FOMC Press Conference,HIGH,USD
f1d422e8-b5ed-470f-ace8-4577a0320289,11/1/19 12:30,Average Hourly Earnings (YoY),HIGH,USD
d9ef6b63-f0e0-4f43-9c3a-752f25696a53,11/1/19 12:30,Nonfarm Payrolls,HIGH,USD
0a24dcc0-3a3c-44b5-bcd8-dde10929d51b,11/1/19 14:00,ISM Manufacturing PMI,HIGH,USD
2edba912-4878-4795-afb2-90e7310aa4ee,11/5/19 15:00,ISM Services PMI,HIGH,USD
0320a54a-2c9c-4a87-baf3-2f02fe8e04ef,11/8/19 15:00,Michigan Consumer Sentiment Index,HIGH,USD
1fa83d40-613a-4f7a-9e01-6e0fd74a43cf,11/12/19 17:00,President Trump speech,HIGH,USD
05dc9b26-30f0-4b69-8b65-40581f6806ba,11/13/19 13:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
1e1221a8-77a1-44e1-9739-d6e7dc32b688,11/13/19 13:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
f2905550-0420-467a-bd71-f036892285a3,11/13/19 16:00,Fed's Chair Powell testifies,HIGH,USD
8c7c6f41-ba2c-4263-a1f1-8c893b0b9e5c,11/14/19 15:00,Fed's Chair Powell testifies,HIGH,USD
c259f53c-c946-42ee-a553-adbc47449f8e,11/15/19 13:30,Retail Sales Control Group,HIGH,USD
df11ab8b-497c-4910-b22e-f3d106544d50,11/20/19 19:00,FOMC Minutes,HIGH,USD
6dbae86f-0ba4-4696-871e-e042a14fc0e1,11/26/19 0:00,Fed's Chair Powell speech,HIGH,USD
28dbf40d-da49-4bda-9e2c-4480ee9107cd,11/27/19 13:30,Gross Domestic Product Annualized,HIGH,USD
c4bb7da6-73cb-45d4-ab21-c9dd23d3ce75,11/27/19 13:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
b66070f8-479e-46a1-b470-4b57f8ae1353,12/2/19 15:00,ISM Manufacturing PMI,HIGH,USD
ac7dfe86-50ce-475f-b70b-8cfaaeef94ac,12/4/19 15:00,ISM Services PMI,HIGH,USD
59924eba-ec7b-4dad-8626-781c35ef2f68,12/6/19 13:30,Average Hourly Earnings (YoY),HIGH,USD
7cdb0ece-f793-4835-be0c-78a612d94db0,12/6/19 13:30,Nonfarm Payrolls,HIGH,USD
40d230cb-5b30-4c23-8b60-715b136d572d,12/6/19 15:00,Michigan Consumer Sentiment Index,HIGH,USD
139aae17-7c2e-4a6f-a630-18021a40642a,12/11/19 13:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
f30a544a-c64e-486a-a221-81fbf96a422d,12/11/19 13:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
b33db73b-0bbd-4ef2-a4f4-559bbc811d14,12/11/19 19:00,Fed Interest Rate Decision,HIGH,USD
0ac0c6ea-002b-406c-88a9-a0eace3fa438,12/11/19 19:00,Fed Monetary Policy Statement,HIGH,USD
074c4d00-84b9-48c9-bea2-f0be0954c077,12/11/19 19:00,FOMC Economic Projections,HIGH,USD
7ef877ff-d620-45c1-8468-00badf83f3a7,12/11/19 19:00,Interest Rate Projections - 1st year,HIGH,USD
1fb95ada-26ed-4032-9fb4-017788d596a3,12/11/19 19:00,Interest Rate Projections - 2nd year,HIGH,USD
67cb1b76-312a-40ce-a3ad-1847b2a1c36f,12/11/19 19:00,Interest Rate Projections - 3rd year,HIGH,USD
c2d2df41-f18b-4460-a4da-a49c83d72890,12/11/19 19:00,Interest Rate Projections - Current,HIGH,USD
2be4d709-1d9d-4466-9a1c-39eebbfdb62b,12/11/19 19:00,Interest Rate Projections - Longer,HIGH,USD
e4ac0266-363e-4862-991c-aadeb4216f26,12/11/19 19:30,FOMC Press Conference,HIGH,USD
1d8955bf-1b8b-4bea-885c-7d9fd9535ad7,12/13/19 13:30,Retail Sales Control Group,HIGH,USD
b29fc5ce-1e90-46eb-a157-7f47b08431e4,12/20/19 13:30,Gross Domestic Product Annualized,HIGH,USD
b0f05b42-e502-4fea-bef1-7601d7b70876,12/23/19 13:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
5b125588-01ca-4aca-a365-8902ef7839f1,1/3/20 15:00,ISM Manufacturing PMI,HIGH,USD
3fa72395-467b-48b9-b0a3-29529d398237,1/3/20 19:00,FOMC Minutes,HIGH,USD
61b73587-20eb-4300-b019-008603aab00b,1/7/20 15:00,ISM Services PMI,HIGH,USD
a6ac24d9-e0a4-4883-ac64-9ca04cb226bd,1/10/20 13:30,Average Hourly Earnings (YoY),HIGH,USD
25bc356b-32af-46f5-931f-a73a3e242229,1/10/20 13:30,Nonfarm Payrolls,HIGH,USD
0bb5ff56-9686-4971-9c2f-29e1d60af6a4,1/14/20 13:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
db3c4845-fc93-4f24-a4b6-f82d3f69b985,1/14/20 13:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
5e1e5cbf-f517-45ef-b6ec-1ff22a18c13e,1/16/20 13:30,Retail Sales Control Group,HIGH,USD
1e4f908f-45e6-4bfe-883b-a3619a771d5e,1/17/20 15:00,Michigan Consumer Sentiment Index,HIGH,USD
da69e2c8-b39c-441a-9422-1f9c9c41007f,1/28/20 13:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
088a324d-7e8c-4c41-951f-adb4cb7d9b09,1/29/20 19:00,Fed Interest Rate Decision,HIGH,USD
0a39e563-e8fe-406a-9c08-908d9edccd82,1/29/20 19:30,FOMC Press Conference,HIGH,USD
36ae7ee6-45fc-4f10-9160-0eb8adc568e1,1/30/20 13:30,Gross Domestic Product Annualized,HIGH,USD
ed0c6307-b5a7-46c6-88bb-d60ab7d8dafe,2/3/20 15:00,ISM Manufacturing PMI,HIGH,USD
edb0b490-d67f-4b26-82b7-6162bb78b924,2/5/20 15:00,ISM Services PMI,HIGH,USD
b92f5e6a-b5c7-4db9-a613-9bfcd642c5a1,2/7/20 13:30,Average Hourly Earnings (YoY),HIGH,USD
65a3ab28-7c5f-4fb4-ab1c-ba08a0be516f,2/7/20 13:30,Nonfarm Payrolls,HIGH,USD
5c6a9f9b-b38f-4ff1-94b1-07b3a85d3dd0,2/11/20 15:00,Fed's Chair Powell testifies,HIGH,USD
fd7cd57b-9aee-4f50-a410-9d01a3090083,2/12/20 14:30,Fed's Chair Powell testifies,HIGH,USD
696c8232-b1ca-4ccd-a0e7-e2bce15f13f2,2/13/20 13:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
118833de-84e2-4ebf-8b17-d66c4f5ded65,2/13/20 13:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
9777ca99-bb98-4e11-ac88-57711aa8d6c8,2/14/20 13:30,Retail Sales Control Group,HIGH,USD
e434f6bd-8ea8-4a22-9dcc-d127c3e720ac,2/14/20 15:00,Michigan Consumer Sentiment Index,HIGH,USD
03c4546b-45bd-4d1b-b9f5-d0af5f0c7b40,2/19/20 19:00,FOMC Minutes,HIGH,USD
15d11938-9903-472e-9c6d-eea1509ef8d4,2/26/20 23:00,President Trump speech,HIGH,USD
4ad075f4-1498-4bff-b093-70d5709813b9,2/27/20 13:30,Gross Domestic Product Annualized,HIGH,USD
9d0e958a-fd61-4fae-8fc1-2f8be5b90094,2/27/20 13:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
fe709024-e8ba-48bd-9f7e-b89c0d0b4400,3/2/20 15:00,ISM Manufacturing PMI,HIGH,USD
abb4ccc6-4407-4adb-a9c6-f76c5a83a91e,3/3/20 5:00,US Democratic Primaries Super Tuesday,HIGH,USD
5d303e9f-2176-4084-84c8-f31a5915b68f,3/3/20 12:00,G7 Call on Coronavirus,HIGH,USD
73b0a4a1-f2bd-45ee-ab71-541218ac57c2,3/3/20 15:00,Fed Interest Rate Decision,HIGH,USD
3098f11e-9a10-455c-bdc7-5e5835d6642a,3/3/20 16:00,FOMC Press Conference,HIGH,USD
57d35945-2573-468e-af8e-f9434ea465bf,3/4/20 15:00,ISM Services PMI,HIGH,USD
8de9bb82-c07a-4509-86d4-39b8a6502d0b,3/6/20 13:30,Average Hourly Earnings (YoY),HIGH,USD
5db70ce0-a3cc-49d7-952c-926f05979d4d,3/6/20 13:30,Nonfarm Payrolls,HIGH,USD
bb8a6f08-c1c8-4a20-afcd-c95632c37bf4,3/10/20 21:30,Coronavirus Task Force Press Briefing,HIGH,USD
68dfb772-a555-4a40-bd48-ba162085e522,3/11/20 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
9733735a-7b73-41d1-97bb-f8eab237c7d4,3/11/20 12:30,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
6ab84a8f-a39c-4a28-8540-c1a631c57d1a,3/11/20 14:00,Treasury Sec Mnuchin speech,HIGH,USD
50d28023-cf19-494c-aca1-b03b0020c853,3/12/20 1:00,President Trump speech,HIGH,USD
39de52be-0acd-405e-a16b-41378079014c,3/13/20 14:00,Michigan Consumer Sentiment Index,HIGH,USD
aec77968-6d76-42ca-8fcc-caa306b30f3e,3/13/20 19:00,President Trump speech,HIGH,USD
c3d37bbf-655e-4ed1-bdca-f97842d38b79,3/15/20 21:00,Fed Interest Rate Decision,HIGH,USD
2754324f-2a1c-4a47-af18-52a9513a9f82,3/15/20 21:00,Fed Monetary Policy Statement,HIGH,USD
6e40ae90-e5b9-4080-a2b3-06822d741f97,3/15/20 22:30,Fed's Chair Powell speech,HIGH,USD
a1935448-dd6e-41e7-8a0b-825eb27e702d,3/16/20 14:00,G7 Call on Coronavirus,HIGH,USD
3372e958-c6cc-426e-a3c6-a7fb90bf0498,3/17/20 12:00,G7 Call on Coronavirus,HIGH,USD
8d9739c3-8477-436c-a413-8a5b54713626,3/17/20 12:30,Retail Sales Control Group,HIGH,USD
b9eaf040-acf8-49ca-aea3-e7085dab0285,3/19/20 12:30,Initial Jobless Claims,HIGH,USD
07c59557-dd44-4a75-a4a1-112a1344efe9,3/23/20 16:00,Senate votes on Coronavirus Bill,HIGH,USD
49187c7d-aacd-480e-954b-2e133f732177,3/24/20 13:45,S&P Global Composite PMI,HIGH,USD
4287fec2-6055-4da1-8f61-63d0aa56b96d,3/24/20 13:45,S&P Global Manufacturing PMI,HIGH,USD
d6dec984-2528-4ba1-9a69-06cd9dac283c,3/24/20 13:45,S&P Global Services PMI,HIGH,USD
97e07277-cc62-476e-be62-823ff89a50ea,3/25/20 12:30,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
0d745b51-d557-4f59-a2c8-ad41d30f7c21,3/26/20 11:05,Fed's Chair Powell speech,HIGH,USD
f6519037-6b15-491d-b2f2-aa2600035628,3/26/20 12:30,Gross Domestic Product Annualized,HIGH,USD
51c85f17-cd7c-4a09-9803-67b9bb56980a,3/26/20 12:30,Initial Jobless Claims,HIGH,USD
1f45d8a7-3411-491f-9ffb-150a9da50e65,3/27/20 15:00,House votes on Coronavirus Bill,HIGH,USD
b7150ebb-6666-49a1-9dec-7face875184b,4/1/20 12:15,ADP Employment Change,HIGH,USD
a87060d7-9c83-4f1b-afc2-8fde7f428100,4/1/20 14:00,ISM Manufacturing PMI,HIGH,USD
4ac84ae7-ab2b-45e5-bf01-bd2e78a5e15c,4/2/20 12:30,Initial Jobless Claims,HIGH,USD
93f61fed-19ae-4459-88d8-cf9a615ef099,4/3/20 12:30,Average Hourly Earnings (YoY),HIGH,USD
a51b50b0-401a-4264-ac03-94abb9c09dc3,4/3/20 12:30,Nonfarm Payrolls,HIGH,USD
8ee11977-da92-4d06-a5c5-e77512d66583,4/3/20 14:00,ISM Services Employment Index,HIGH,USD
9e5a113d-9f75-46f4-a32a-12d2ed60b593,4/3/20 14:00,ISM Services PMI,HIGH,USD
3827d753-f31e-43f5-87f3-ae2cc52abcb4,4/8/20 18:00,FOMC Minutes,HIGH,USD
7afddc01-73e8-40a1-8fbf-691e9f8eeeb1,4/9/20 12:30,Initial Jobless Claims,HIGH,USD
81e0c44f-4c1f-4adf-9a9a-4d6405849972,4/9/20 14:00,Fed's Chair Powell speech,HIGH,USD
4d575a9a-cae8-4172-8829-ff0acf38f778,4/9/20 14:00,Michigan Consumer Sentiment Index,HIGH,USD
2133f8f5-8ad3-41fb-9ec6-eafd560d9bd3,4/9/20 14:00,OPEC Meeting,HIGH,USD
c2fb278a-8749-4358-bf43-274346427bbc,4/10/20 12:30,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
