Date,conf,entry,instrument,conf type,exit time,Unnamed: 6,stopped out,Unnamed: 8,Unnamed: 9,entry.1,stop ,take profit,exit,source,date,entry_time,stop,target,direction,entry_method,conf_type,conf_time,status,entry_ts,entry_date,Conf Time,Entry Time,Instrument,Conf Type,Direction,Session,Entry Method,Status,Entry,Stop,Target,Exit,session_label,Entry Price,Stop Price,Target Price,Exit Price,ts_x,bar_session,bar_session_start,high,low,range_session,session_x,range_session_start,mins_from_range_start,session_y,breakout_ts,ts_y,session,range_p_confirm_long,range_p_confirm_short,range_p_false_session,range_p_m7_ret_sd,range_p_m7_time,range_p_max_ext_sd,range_p_max_ret_sd,first_range_candle_p_session_box_dir_up,first_range_candle_p_session_box_dir_down,first_range_candle_p_first_break_true_range_only,seq_intraday_p_high_holds,seq_intraday_p_low_holds,seq_intraday_hi_pct_percentile,seq_intraday_lo_pct_percentile,seq_asia_p_high_holds,seq_asia_p_low_holds,seq_asia_hi_pct_percentile,seq_asia_lo_pct_percentile,seq_daycycle_p_hi_hold_24h,seq_daycycle_p_lo_hold_24h,modeldb_p_box_up,modeldb_p_box_down,range_p_confirm_dir,seq_intraday_p_hold_dir,seq_asia_p_hold_dir,entry_cluster,target_cluster,stop_cluster,rej_30m_count,rej_30m_perfect,rej_6h_support,rej_6h_resist,rej_24h_support,rej_24h_resist,rej_move_away,rej_retest_count,rej_quality,rej_6h_bias,rej_24h_bias,rej_30m_perfect_any,frontrun_class,risk_pts,target_r_multiple,realized_r_multiple,is_win
08/06/2018,,2840.0,,,,,,,,,,,2851.25,2018_set2,2018-08-06,10:30,2838.5,2851.25,Long,Frontrun,No Conf,,W,2018-08-06 10:30:00-04:00,2018-08-06,,10:30,ES,No Conf,Long,RDR,Frontrun,W,,,,,RDR,2840.0,2838.5,2851.25,2851.25,2018-08-06 10:30:00-04:00,RS,2018-08-06 10:30:00-04:00,2841.75,2839.5,RR,RR,2018-08-06 09:30:00-04:00,60.0,RR,2018-08-06 10:25:00-04:00,2018-08-06 10:30:00-04:00,RS,0.62,0.38,0.18,0.5,0.0,0.0,0.5,0.6511,0.3273,0.6282,0.510576923076923,0.4682692307692307,0.722,0.062,0.5,0.5,0.921,0.342,0.498,0.729,1.0,0.0,0.62,0.510576923076923,0.5,1.0,0.0,0.0,25.0,7.0,83.0,59.0,124.0,75.0,4.5,2.0,mixed,24.0,49.0,True,post_breakout,1.5,7.5,7.5,True
08/07/2018,,2860.5,,,,,,,,,,,2860.5,2018_set2,2018-08-07,10:35,2859.25,2866.75,Long,Mode,Wick,10:30,BE,2018-08-07 10:35:00-04:00,2018-08-07,10:30,10:35,ES,Wick,Long,RDR,Mode,BE,,,,,RDR,2860.5,2859.25,2866.75,2860.5,2018-08-07 10:35:00-04:00,RS,2018-08-07 10:30:00-04:00,2863.75,2860.5,RR,RR,2018-08-07 09:30:00-04:00,65.0,RR,2018-08-07 10:25:00-04:00,2018-08-07 10:35:00-04:00,RS,0.76,0.24,0.26,0.5,0.0,0.0,0.5,0.7961,0.1842,0.8581,0.42,0.56,,,0.5,0.5,0.265,0.102,0.302,0.796,1.0,0.0,0.76,0.42,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,6.0,dirty,0.0,0.0,False,post_breakout,1.25,5.0,0.0,False
08/07/2018,,2859.25,,,,,,,,,,,2859.25,2018_set2,2018-08-07,11:50,2857.75,2866.75,Long,Mode,Confirmed,10:35,BE,2018-08-07 11:50:00-04:00,2018-08-07,10:35,11:50,ES,Confirmed,Long,RDR,Mode,BE,,,,,RDR,2859.25,2857.75,2866.75,2859.25,2018-08-07 11:50:00-04:00,RS,2018-08-07 10:30:00-04:00,2860.5,2859.25,RR,RR,2018-08-07 09:30:00-04:00,140.0,RR,2018-08-07 10:25:00-04:00,2018-08-07 11:50:00-04:00,RS,0.76,0.24,0.26,0.13,0.82,0.04,0.49,0.7961,0.1842,0.8581,0.42,0.56,,,0.5,0.5,0.265,0.102,0.315,0.88,1.0,0.0,0.76,0.42,0.5,0.0,0.0,1.0,2.0,0.0,5.0,3.0,5.0,4.0,3.75,1.0,clean,2.0,1.0,False,post_breakout,1.5,5.0,0.0,False
08/08/2018,,2856.5,,,,,,,,,,,2855.5,2018_set2,2018-08-08,12:05,2855.5,2864.0,Long,Median,Confirmed,10:55,EX,2018-08-08 12:05:00-04:00,2018-08-08,10:55,12:05,ES,Confirmed,Long,RDR,Median,EX,,,,,RDR,2856.5,2855.5,2864.0,2855.5,2018-08-08 12:05:00-04:00,RS,2018-08-08 10:30:00-04:00,2857.5,2856.5,RR,RR,2018-08-08 09:30:00-04:00,155.0,RR,2018-08-08 10:25:00-04:00,2018-08-08 12:05:00-04:00,RS,0.72,0.28,0.3,0.28,0.76,0.44,0.6,0.1528,0.8316,0.8857,0.5680555555555555,0.4708333333333333,,,0.5,0.5,0.478,0.652,0.792,0.566,0.0,1.0,0.72,0.5680555555555555,0.5,1.0,0.0,1.0,15.0,7.0,67.0,99.0,86.0,107.0,2.0,5.0,dirty,-32.0,-21.0,True,post_breakout,1.0,7.5,-1.0,False
08/09/2018,,2860.0,,,,,,,,,,,2858.75,2018_set2,2018-08-09,11:00,2858.75,2866.5,Long,Mode,Confirmed,10:40,EX,2018-08-09 11:00:00-04:00,2018-08-09,10:40,11:00,ES,Confirmed,Long,RDR,Mode,EX,,,,,RDR,2860.0,2858.75,2866.5,2858.75,2018-08-09 11:00:00-04:00,RS,2018-08-09 10:30:00-04:00,2862.25,2860.25,RR,RR,2018-08-09 09:30:00-04:00,90.0,RR,2018-08-09 10:25:00-04:00,2018-08-09 11:00:00-04:00,RS,0.8,0.2,0.22,0.3,0.52,0.14,0.61,0.8812,0.1099,0.9023,0.4375,0.6041666666666666,,,0.5,0.5,0.211,0.842,0.581,0.676,1.0,0.0,0.8,0.4375,0.5,0.0,0.0,0.0,0.0,0.0,7.0,14.0,78.0,100.0,2.25,6.0,dirty,-7.0,-22.0,False,post_breakout,1.25,5.2,-1.0,False
08/09/2018,,2856.25,,,,,,,,,,,2856.25,2018_set2,2018-08-09,11:55,2855.0,2862.75,Long,Retired,Confirmed,10:40,BE,2018-08-09 11:55:00-04:00,2018-08-09,10:40,11:55,ES,Confirmed,Long,RDR,Retired,BE,,,,,RDR,2856.25,2855.0,2862.75,2856.25,2018-08-09 11:55:00-04:00,RS,2018-08-09 10:30:00-04:00,2856.75,2856.0,RR,RR,2018-08-09 09:30:00-04:00,145.0,RR,2018-08-09 10:25:00-04:00,2018-08-09 11:55:00-04:00,RS,0.8,0.2,0.22,0.0,0.8,0.14,0.2,0.8812,0.1099,0.9023,0.4375,0.6041666666666666,,,0.5,0.5,0.211,0.842,0.622,0.73,1.0,0.0,0.8,0.4375,0.5,1.0,0.0,1.0,16.0,10.0,50.0,28.0,187.0,145.0,2.5,3.0,dirty,22.0,42.0,True,post_breakout,1.25,5.2,0.0,False
08/10/2018,,2838.75,,,,,,,,,,,2838.75,2018_set2,2018-08-10,10:35,2840.75,2825.5,Short,Frontrun,No Conf,,BE,2018-08-10 10:35:00-04:00,2018-08-10,,10:35,ES,No Conf,Short,RDR,Frontrun,BE,,,,,RDR,2838.75,2840.75,2825.5,2838.75,2018-08-10 10:35:00-04:00,RS,2018-08-10 10:30:00-04:00,2839.25,2836.5,RR,RR,2018-08-10 09:30:00-04:00,65.0,RR,2018-08-10 10:25:00-04:00,2018-08-10 10:35:00-04:00,RS,0.67,0.33,0.18,0.5,0.0,0.0,0.5,0.6552,0.2989,0.6585,0.4523809523809524,0.6190476190476191,,,0.5,0.5,0.773,0.455,0.754,0.379,0.0,1.0,0.33,0.6190476190476191,0.5,0.0,0.0,0.0,1.0,1.0,9.0,9.0,13.0,9.0,5.0,5.0,dirty,0.0,4.0,True,post_breakout,2.0,6.625,-0.0,False
08/10/2018,,2838.25,,,,,,,,,,,2836.25,2018_set2,2018-08-10,12:00,2836.25,2850.5,Long,Median,Confirmed,11:20,EX,2018-08-10 12:00:00-04:00,2018-08-10,11:20,12:00,ES,Confirmed,Long,RDR,Median,EX,,,,,RDR,2838.25,2836.25,2850.5,2836.25,2018-08-10 12:00:00-04:00,RS,2018-08-10 10:30:00-04:00,2839.5,2837.25,RR,RR,2018-08-10 09:30:00-04:00,150.0,RR,2018-08-10 10:25:00-04:00,2018-08-10 12:00:00-04:00,RS,0.75,0.25,0.17,0.25,0.5,0.0,0.75,0.6552,0.2989,0.6585,0.5476190476190477,0.7380952380952381,,,0.5,0.5,0.773,0.455,0.854,0.425,0.0,1.0,0.75,0.5476190476190477,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,6.0,dirty,0.0,0.0,False,post_breakout,2.0,6.125,-1.0,False
08/13/2018,,2828.75,,,,,,,,,,,2841.5,2018_set2,2018-08-13,7:35,2827.5,2841.5,Long,Advanced,Confirmed,4:40,W,2018-08-13 07:35:00-04:00,2018-08-13,4:40,7:35,ES,Confirmed,Long,ODR,Advanced,W,,,,,ODR,2828.75,2827.5,2841.5,2841.5,2018-08-13 07:35:00-04:00,OS,2018-08-13 04:00:00-04:00,2830.0,2828.75,OR,OR,2018-08-13 03:00:00-04:00,275.0,,,2018-08-13 07:35:00-04:00,OS,0.89,0.11,0.14,0.11,0.0,0.16,0.42,0.1164,0.8492,0.8877,0.1566265060240964,0.4156626506024096,,,0.98,0.7893518518518519,0.7,0.3,0.994,0.994,0.0,1.0,0.89,0.1566265060240964,0.98,0.0,0.0,0.0,6.0,4.0,10.0,14.0,12.0,15.0,7.25,3.0,dirty,-4.0,-3.0,True,no_breakout,1.25,10.2,10.2,True
08/13/2018,,2841.75,,,,,,,,,,,2840.25,2018_set2,2018-08-13,10:40,2840.25,2853.5,Long,Frontrun,No Conf,,EX,2018-08-13 10:40:00-04:00,2018-08-13,,10:40,ES,No Conf,Long,RDR,Frontrun,EX,,,,,RDR,2841.75,2840.25,2853.5,2840.25,2018-08-13 10:40:00-04:00,RS,2018-08-13 10:30:00-04:00,2843.25,2841.75,RR,RR,2018-08-13 09:30:00-04:00,70.0,RR,2018-08-13 10:25:00-04:00,2018-08-13 10:40:00-04:00,RS,0.79,0.21,0.15,0.5,0.04,0.0,0.5,0.8814,0.1096,0.9025,0.2816901408450704,0.8309859154929577,0.181,0.139,0.5,0.5,0.611,0.306,0.703,0.498,1.0,0.0,0.79,0.2816901408450704,0.5,0.0,0.0,0.0,21.0,12.0,20.0,17.0,20.0,17.0,1.5,5.0,dirty,3.0,3.0,True,post_breakout,1.5,7.833333333333333,-1.0,False
08/13/2018,,2822.25,,,,,,,,,,,2822.25,2018_set2,2018-08-13,13:15,2819.5,2835.75,Long,Advanced,Confirmed,11:15,BE,2018-08-13 13:15:00-04:00,2018-08-13,11:15,13:15,ES,Confirmed,Long,RDR,Advanced,BE,,,,,RDR,2822.25,2819.5,2835.75,2822.25,2018-08-13 13:15:00-04:00,RS,2018-08-13 10:30:00-04:00,2826.5,2821.5,RR,RR,2018-08-13 09:30:00-04:00,225.0,RR,2018-08-13 10:25:00-04:00,2018-08-13 13:15:00-04:00,RS,0.1,0.9,0.18,0.8,1.0,0.8,1.0,0.8814,0.1096,0.9025,0.5951923076923077,0.4682692307692307,0.181,0.139,0.5,0.5,0.611,0.306,0.856,0.78,1.0,0.0,0.1,0.5951923076923077,0.5,0.0,0.0,0.0,7.0,2.0,5.0,4.0,16.0,14.0,7.75,0.0,clean,1.0,2.0,True,post_breakout,2.75,4.909090909090909,0.0,False
08/14/2018,,2834.5,,,,,,,,,,,2841.5,2018_set2,2018-08-14,10:30,2832.75,2841.5,Long,Frontrun,No Conf,,W,2018-08-14 10:30:00-04:00,2018-08-14,,10:30,ES,No Conf,Long,RDR,Frontrun,W,,,,,RDR,2834.5,2832.75,2841.5,2841.5,2018-08-14 10:30:00-04:00,RS,2018-08-14 10:30:00-04:00,2835.0,2833.75,RR,RR,2018-08-14 09:30:00-04:00,60.0,RR,2018-08-14 10:25:00-04:00,2018-08-14 10:30:00-04:00,RS,0.6,0.4,0.21,0.5,0.0,0.0,0.5,0.1845,0.7976,0.8537,0.54375,0.45625,,,0.5,0.5,0.333,0.133,0.298,0.78,1.0,0.0,0.6,0.54375,0.5,1.0,0.0,1.0,2.0,0.0,14.0,12.0,20.0,21.0,7.5,1.0,clean,2.0,-1.0,False,post_breakout,1.75,4.0,4.0,True
08/15/2018,,2826.0,,,,,,,,,,,2810.0,2018_set2,2018-08-15,9:40,2827.5,2810.0,Short,Advanced,No Conf,,W,2018-08-15 09:40:00-04:00,2018-08-15,,9:40,ES,No Conf,Short,RDR,Advanced,W,,,,,RDR,2826.0,2827.5,2810.0,2810.0,2018-08-15 09:40:00-04:00,RR,2018-08-15 09:30:00-04:00,2826.5,2823.25,RR,RR,2018-08-15 09:30:00-04:00,10.0,RR,2018-08-15 10:25:00-04:00,2018-08-15 09:40:00-04:00,RR,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5399,0.411,0.6226,0.3189655172413793,0.653125,,,0.5,0.5,0.289,0.8,0.327,0.312,0.0,1.0,0.5,0.653125,0.5,1.0,1.0,1.0,6.0,4.0,6.0,29.0,9.0,29.0,18.5,0.0,clean,-23.0,-20.0,True,frontrun,1.5,10.666666666666666,10.666666666666666,True
08/15/2018,,2810.5,,,,,,,,,,,2814.5,2018_set2,2018-08-15,11:15,2814.5,2799.0,Short,Mode,Confirmed,,EX,2018-08-15 11:15:00-04:00,2018-08-15,,11:15,ES,Confirmed,Short,RDR,Mode,EX,,,,,RDR,2810.5,2814.5,2799.0,2814.5,2018-08-15 11:15:00-04:00,RS,2018-08-15 10:30:00-04:00,2813.0,2808.5,RR,RR,2018-08-15 09:30:00-04:00,105.0,RR,2018-08-15 10:25:00-04:00,2018-08-15 11:15:00-04:00,RS,0.34,0.66,0.35,0.22,0.53,0.03,0.75,0.5399,0.411,0.6226,0.6035,0.3965,,,0.5,0.5,0.286,0.8,0.828,0.377,0.0,1.0,0.66,0.3965,0.5,1.0,1.0,0.0,11.0,4.0,12.0,27.0,12.0,27.0,1.75,5.0,dirty,-15.0,-15.0,True,post_breakout,4.0,2.875,-1.0,False
08/16/2018,,2839.75,,,,,,,,,,,2850.5,2018_set2,2018-08-16,10:50,2838.75,2850.5,Long,Mode,Confirmed,10:30,W,2018-08-16 10:50:00-04:00,2018-08-16,10:30,10:50,ES,Confirmed,Long,RDR,Mode,W,,,,,RDR,2839.75,2838.75,2850.5,2850.5,2018-08-16 10:50:00-04:00,RS,2018-08-16 10:30:00-04:00,2841.75,2839.75,RR,RR,2018-08-16 09:30:00-04:00,80.0,RR,2018-08-16 10:25:00-04:00,2018-08-16 10:50:00-04:00,RS,0.77,0.23,0.24,0.59,0.5,0.21,0.85,0.8817,0.1094,0.9027,0.2394736842105262,0.8078947368421052,,,0.5,0.5,0.562,0.375,0.303,0.805,1.0,0.0,0.77,0.2394736842105262,0.5,0.0,0.0,0.0,14.0,5.0,10.0,16.0,10.0,16.0,6.25,2.0,mixed,-6.0,-6.0,True,post_breakout,1.0,10.75,10.75,True
08/17/2018,,2835.75,,,,,,,,,,,2853.5,2018_set2,2018-08-17,10:30,2834.25,2853.5,Long,Advanced,No Conf,,W,2018-08-17 10:30:00-04:00,2018-08-17,,10:30,ES,No Conf,Long,RDR,Advanced,W,,,,,RDR,2835.75,2834.25,2853.5,2853.5,2018-08-17 10:30:00-04:00,RS,2018-08-17 10:30:00-04:00,2838.0,2835.75,RR,RR,2018-08-17 09:30:00-04:00,60.0,RR,2018-08-17 10:25:00-04:00,2018-08-17 10:30:00-04:00,RS,0.33,0.67,0.17,0.5,0.0,0.0,0.5,0.5399,0.411,0.6226,0.6408333333333334,0.3808333333333333,,,0.5,0.5,0.9,0.7,0.457,0.708,0.0,1.0,0.33,0.6408333333333334,0.5,1.0,1.0,1.0,7.0,2.0,10.0,1.0,10.0,1.0,5.5,2.0,mixed,9.0,9.0,True,post_breakout,1.5,11.833333333333334,11.833333333333334,True
08/17/2018,,2843.0,,,,,,,,,,,2853.5,2018_set2,2018-08-17,12:45,2841.0,2853.5,Long,Mode,Confirmed,11:40,W,2018-08-17 12:45:00-04:00,2018-08-17,11:40,12:45,ES,Confirmed,Long,RDR,Mode,W,,,,,RDR,2843.0,2841.0,2853.5,2853.5,2018-08-17 12:45:00-04:00,RS,2018-08-17 10:30:00-04:00,2843.5,2842.25,RR,RR,2018-08-17 09:30:00-04:00,195.0,RR,2018-08-17 10:25:00-04:00,2018-08-17 12:45:00-04:00,RS,1.0,0.0,0.17,0.38,0.77,0.23,0.54,0.5399,0.411,0.6226,0.6041666666666666,0.653125,,,0.5,0.5,0.9,0.7,0.661,0.851,0.0,1.0,1.0,0.6041666666666666,0.5,0.0,1.0,0.0,13.0,7.0,34.0,39.0,58.0,71.0,1.5,6.0,dirty,-5.0,-13.0,True,post_breakout,2.0,5.25,5.25,True
08/20/2018,,2855.5,,,,,,,,,,,2857.0,2018_set2,2018-08-20,10:35,2857.0,2848.25,Short,Frontrun,No Conf,,EX,2018-08-20 10:35:00-04:00,2018-08-20,,10:35,ES,No Conf,Short,RDR,Frontrun,EX,,,,,RDR,2855.5,2857.0,2848.25,2857.0,2018-08-20 10:35:00-04:00,RS,2018-08-20 10:30:00-04:00,2856.0,2854.25,RR,RR,2018-08-20 09:30:00-04:00,65.0,RR,2018-08-20 10:25:00-04:00,2018-08-20 10:35:00-04:00,RS,0.32,0.68,0.15,0.5,0.0,0.0,0.5,0.6562,0.3229,0.6809,0.6017857142857143,0.4660714285714286,0.183,0.144,0.5,0.5,0.632,0.368,0.455,0.732,0.0,1.0,0.68,0.4660714285714286,0.5,1.0,0.0,0.0,45.0,12.0,98.0,42.0,118.0,77.0,4.0,2.0,mixed,56.0,41.0,True,post_breakout,1.5,4.833333333333333,-1.0,False
08/21/2018,,2867.5,,,,,,,,,,,2866.5,2018_set2,2018-08-21,10:35,2866.5,2873.25,Long,Frontrun,No Conf,,EX,2018-08-21 10:35:00-04:00,2018-08-21,,10:35,ES,No Conf,Long,RDR,Frontrun,EX,,,,,RDR,2867.5,2866.5,2873.25,2866.5,2018-08-21 10:35:00-04:00,RS,2018-08-21 10:30:00-04:00,2868.75,2867.25,RR,RR,2018-08-21 09:30:00-04:00,65.0,RR,2018-08-21 10:25:00-04:00,2018-08-21 10:35:00-04:00,RS,0.86,0.14,0.21,0.5,0.0,0.0,0.5,0.882,0.1091,0.9029,0.3968253968253968,0.7936507936507936,,,0.5,0.5,1.0,0.714,0.305,0.798,1.0,0.0,0.86,0.3968253968253968,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,6.0,dirty,0.0,0.0,False,post_breakout,1.0,5.75,-1.0,False
08/23/2018,,2868.5,,,,,,,,,,,2857.5,2018_set2,2018-08-23,10:35,2870.25,2857.5,Short,Advanced,No Conf,,W,2018-08-23 10:35:00-04:00,2018-08-23,,10:35,ES,No Conf,Short,RDR,Advanced,W,,,,,RDR,2868.5,2870.25,2857.5,2857.5,2018-08-23 10:35:00-04:00,RS,2018-08-23 10:30:00-04:00,2869.0,2867.75,RR,RR,2018-08-23 09:30:00-04:00,65.0,RR,2018-08-23 10:25:00-04:00,2018-08-23 10:35:00-04:00,RS,0.78,0.22,0.21,0.5,0.0,0.0,0.5,0.7974,0.183,0.8591,0.4833333333333333,0.4666666666666667,,,0.5,0.5,0.5,0.833,0.571,0.675,1.0,0.0,0.22,0.4666666666666667,0.5,1.0,0.0,1.0,5.0,2.0,2.0,4.0,2.0,23.0,7.0,2.0,mixed,-2.0,-21.0,True,post_breakout,1.75,6.285714285714286,6.285714285714286,True
08/24/2018,,2868.0,,,,,,,,,,,2873.25,2018_set2,2018-08-24,10:30,2867.25,2873.25,Long,Frontrun,No Conf,,W,2018-08-24 10:30:00-04:00,2018-08-24,,10:30,ES,No Conf,Long,RDR,Frontrun,W,,,,,RDR,2868.0,2867.25,2873.25,2873.25,2018-08-24 10:30:00-04:00,RS,2018-08-24 10:30:00-04:00,2870.25,2867.75,RR,RR,2018-08-24 09:30:00-04:00,60.0,RR,2018-08-24 10:25:00-04:00,2018-08-24 10:30:00-04:00,RS,0.76,0.24,0.25,0.5,0.0,0.0,0.5,0.8822,0.1089,0.9032,0.2040816326530612,0.8775510204081632,,,0.5,0.5,0.837,0.674,0.304,0.78,1.0,0.0,0.76,0.2040816326530612,0.5,1.0,0.0,1.0,9.0,4.0,1.0,8.0,4.0,12.0,6.75,0.0,clean,-7.0,-8.0,True,post_breakout,0.75,7.0,7.0,True
08/27/2018,,2894.25,,,,,,,,,,,2892.5,2018_set2,2018-08-27,10:35,2892.5,2905.25,Long,Frontrun,No Conf,,EX,2018-08-27 10:35:00-04:00,2018-08-27,,10:35,ES,No Conf,Long,In Between,Frontrun,EX,,,,,In Between,2894.25,2892.5,2905.25,2892.5,2018-08-27 10:35:00-04:00,RS,2018-08-27 10:30:00-04:00,2894.5,2892.0,RS,RS,2018-08-27 10:30:00-04:00,5.0,RS,2018-08-27 11:55:00-04:00,2018-08-27 10:35:00-04:00,RS,0.75,0.25,0.15,0.5,0.0,0.0,0.5,0.8825,0.1086,0.9034,0.45625,0.609375,0.322,0.118,0.5,0.5,0.769,0.359,0.547,0.68,1.0,0.0,0.75,0.45625,0.5,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,6.0,dirty,0.0,0.0,True,m7_first_two,1.75,6.285714285714286,-1.0,False
08/27/2018,,2897.0,,,,,,,,,,,2895.75,2018_set2,2018-08-27,12:05,2895.75,2905.25,Long,Mode,Confirmed,11:55,EX,2018-08-27 12:05:00-04:00,2018-08-27,11:55,12:05,ES,Confirmed,Long,RDR,Mode,EX,,,,,RDR,2897.0,2895.75,2905.25,2895.75,2018-08-27 12:05:00-04:00,RS,2018-08-27 10:30:00-04:00,2898.0,2896.75,RR,RR,2018-08-27 09:30:00-04:00,155.0,RR,2018-08-27 10:25:00-04:00,2018-08-27 12:05:00-04:00,RS,1.0,0.0,0.15,0.75,0.25,0.0,0.75,0.8825,0.1086,0.9034,0.4471153846153846,0.6163461538461539,0.322,0.118,0.5,0.5,0.769,0.359,0.613,0.747,1.0,0.0,1.0,0.4471153846153846,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,dirty,0.0,0.0,False,post_breakout,1.25,6.6,-1.0,False
08/28/2018,,2900.5,,,,,,,,,,,2900.5,2018_set2,2018-08-28,11:30,2901.75,2893.25,Short,Mode,Confirmed,10:45,BE,2018-08-28 11:30:00-04:00,2018-08-28,10:45,11:30,ES,Confirmed,Short,RDR,Mode,BE,,,,,RDR,2900.5,2901.75,2893.25,2900.5,2018-08-28 11:30:00-04:00,RS,2018-08-28 10:30:00-04:00,2900.75,2897.5,RR,RR,2018-08-28 09:30:00-04:00,120.0,RR,2018-08-28 10:25:00-04:00,2018-08-28 11:30:00-04:00,RS,0.23,0.77,0.25,0.07,0.93,0.1,0.63,0.6523,0.3262,0.6295,0.5166666666666666,0.4666666666666667,,,0.5,0.5,0.24,1.0,0.844,0.381,0.0,1.0,0.77,0.4666666666666667,0.5,1.0,0.0,0.0,29.0,5.0,60.0,56.0,95.0,101.0,6.25,0.0,clean,4.0,-6.0,True,post_breakout,1.25,5.8,-0.0,False
08/29/2018,,2898.25,,,,,,,,,,,2908.25,2018_set2,2018-08-29,8:35,2897.0,2908.25,Long,Advanced,No Conf,,W,2018-08-29 08:35:00-04:00,2018-08-29,,8:35,ES,No Conf,Long,In Between,Advanced,W,,,,,In Between,2898.25,2897.0,2908.25,2908.25,2018-08-29 08:35:00-04:00,TR,2018-08-29 08:30:00-04:00,2899.0,2897.5,TR,TR,2018-08-29 08:30:00-04:00,5.0,,,2018-08-29 08:35:00-04:00,TR,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4802,0.4708,0.7684,0.4201086956521739,0.2603260869565217,,,0.5,0.5,0.677,0.258,0.971,0.971,0.0,0.0,0.5,0.4201086956521739,0.5,1.0,0.0,0.0,21.0,10.0,16.0,9.0,27.0,18.0,2.75,5.0,dirty,7.0,9.0,True,m7_first_two,1.25,8.0,8.0,True
08/29/2018,,2905.25,,,,,,,,,,,2914.25,2018_set2,2018-08-29,10:35,2904.25,2914.25,Long,Mode,Wick,10:30,W,2018-08-29 10:35:00-04:00,2018-08-29,10:30,10:35,ES,Wick,Long,RDR,Mode,W,,,,,RDR,2905.25,2904.25,2914.25,2914.25,2018-08-29 10:35:00-04:00,RS,2018-08-29 10:30:00-04:00,2906.75,2905.25,RR,RR,2018-08-29 09:30:00-04:00,65.0,RR,2018-08-29 10:25:00-04:00,2018-08-29 10:35:00-04:00,RS,0.63,0.37,0.38,0.5,0.0,0.0,0.5,0.6523,0.3262,0.6295,0.4833333333333333,0.4833333333333333,,,0.5,0.5,0.677,0.258,0.547,0.68,1.0,0.0,0.63,0.4833333333333333,0.5,1.0,0.0,1.0,5.0,0.0,2.0,3.0,32.0,91.0,4.25,1.0,clean,-1.0,-59.0,False,post_breakout,1.0,9.0,9.0,True
08/30/2018,,2905.25,,,,,,,,,,,2905.25,2018_set2,2018-08-30,11:45,2904.0,2914.5,Long,Advanced,Confirmed,10:30,BE,2018-08-30 11:45:00-04:00,2018-08-30,10:30,11:45,ES,Confirmed,Long,RDR,Advanced,BE,,,,,RDR,2905.25,2904.0,2914.5,2905.25,2018-08-30 11:45:00-04:00,RS,2018-08-30 10:30:00-04:00,2906.5,2905.25,RR,RR,2018-08-30 09:30:00-04:00,135.0,RR,2018-08-30 10:25:00-04:00,2018-08-30 11:45:00-04:00,RS,0.77,0.23,0.24,0.0,0.85,0.14,0.17,0.6495,0.3299,0.6737,0.5125,0.4875,,,0.5,0.5,0.59,0.744,0.787,0.517,1.0,0.0,0.77,0.5125,0.5,1.0,0.0,1.0,24.0,9.0,21.0,3.0,21.0,3.0,2.5,6.0,dirty,18.0,18.0,True,post_breakout,1.25,7.4,0.0,False
08/31/2018,,2903.75,,,,,,,,,,,2902.25,2018_set2,2018-08-31,10:30,2902.25,2914.5,Long,Frontrun,No Conf,,EX,2018-08-31 10:30:00-04:00,2018-08-31,,10:30,ES,No Conf,Long,RDR,Frontrun,EX,,,,,RDR,2903.75,2902.25,2914.5,2902.25,2018-08-31 10:30:00-04:00,RS,2018-08-31 10:30:00-04:00,2905.25,2903.25,RR,RR,2018-08-31 09:30:00-04:00,60.0,RR,2018-08-31 10:25:00-04:00,2018-08-31 10:30:00-04:00,RS,0.8,0.2,0.18,0.5,0.0,0.0,0.5,0.8036,0.1875,0.7909,0.48125,0.48125,,,0.5,0.5,0.225,0.755,0.533,0.653,1.0,0.0,0.8,0.48125,0.5,1.0,0.0,1.0,11.0,2.0,7.0,4.0,28.0,52.0,1.75,6.0,dirty,3.0,-24.0,True,post_breakout,1.5,7.166666666666667,-1.0,False
09/04/2018,,2897.75,,,,,,,,,,,2897.75,2018_set2,2018-09-04,9:00,2899.25,2885.0,Short,Advanced,No Conf,,BE,2018-09-04 09:00:00-04:00,2018-09-04,,9:00,ES,No Conf,Short,In Between,Advanced,BE,,,,,In Between,2897.75,2899.25,2885.0,2897.75,2018-09-04 09:00:00-04:00,TR,2018-09-04 08:30:00-04:00,2897.75,2897.25,TR,TR,2018-09-04 08:30:00-04:00,30.0,,,2018-09-04 09:00:00-04:00,TR,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4803,0.4707,0.7686,0.5675675675675675,0.2702702702702703,,,0.5,0.5,1.0,0.711,0.958,0.958,0.0,0.0,0.5,0.2702702702702703,0.5,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,2.5,6.0,dirty,-4.0,-4.0,True,no_breakout,1.5,8.5,-0.0,False
