ts,timestamp,symbol,session,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons,day_date,horizon,outcome,exit_price,ambiguous,month
1480411200,2016-11-29 04:20:00,ES,OS,cluster_rejection_fade,short,2205.0,2207.0,2192.625,2.0,12.375,0.875,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",2016-11-29,session,timeout,2203.25,False,2016-11
1479479700,2016-11-18 09:35:00,ES,RR,wddrb_sigma_distribution,short,2184.75,2186.75,2181.125,2.0,3.625,0.75,0.6,['wddrb_mid_sigma'],2016-11-18,session,timeout,2183.25,False,2016-11
1480343400,2016-11-28 09:30:00,ES,RR,cluster_rejection_fade,short,2207.5,2209.5,2203.5,2.0,4.0,0.625,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']",2016-11-28,session,timeout,2206.25,False,2016-11
1478897400,2016-11-11 15:50:00,ES,RS,wddrb_sigma_distribution,short,2161.75,2155.25,2141.75,6.5,20.0,0.0,0.65,"['wddrb_mid_sigma', 'model_down_bias']",2016-11-11,session,no_data,2161.75,False,2016-11
1479741900,2016-11-21 10:25:00,ES,RR,wddrb_sigma_distribution,long,2186.5,2184.5,2191.25,2.0,4.75,0.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",2016-11-21,session,no_data,2186.5,False,2016-11
1478619000,2016-11-08 10:30:00,ES,RS,wddrb_sigma_distribution,short,2123.5,2125.5,2116.125,2.0,7.375,-1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_weekly']",2016-11-08,session,stop,2125.5,False,2016-11
1478181000,2016-11-03 09:50:00,ES,RR,wddrb_sigma_distribution,long,2094.25,2092.25,2097.75,2.0,3.5,-1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",2016-11-03,session,stop,2092.25,False,2016-11
1479915300,2016-11-23 10:35:00,ES,RS,wddrb_sigma_distribution,long,2196.25,2194.25,2199.25,2.0,3.0,-1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",2016-11-23,session,stop,2194.25,False,2016-11
1480410000,2016-11-29 04:00:00,ES,OS,wddrb_sigma_distribution,long,2204.0,2202.0,2209.5,2.0,5.5,-1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']",2016-11-29,session,stop,2202.0,False,2016-11
1478701800,2016-11-09 09:30:00,ES,RR,wddrb_sigma_distribution,long,2129.25,2126.75,2135.25,2.5,6.0,-1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-11-09,session,stop,2126.75,False,2016-11
1478878200,2016-11-11 10:30:00,ES,RS,wddrb_sigma_distribution,short,2155.25,2157.25,2147.5,2.0,7.75,-1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",2016-11-11,session,stop,2157.25,False,2016-11
1481643000,2016-12-13 10:30:00,ES,RS,range_post_break_pullback,long,2265.75,2263.75,2281.75,2.0,16.0,3.0,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']",2016-12-13,session,timeout,2271.75,False,2016-12
1483111800,2016-12-30 10:30:00,ES,RS,wddrb_sigma_distribution,short,2239.5,2243.125,2230.375,3.625,9.125,2.5172413793103448,0.55,"['wddrb_mid_sigma', 'model_down_bias']",2016-12-30,session,target,2230.375,False,2016-12
1480692600,2016-12-02 10:30:00,ES,RS,wddrb_sigma_distribution,long,2192.25,2190.25,2195.5,2.0,3.25,1.625,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-12-02,session,target,2195.5,False,2016-12
1480948200,2016-12-05 09:30:00,ES,RR,wddrb_sigma_distribution,long,2199.25,2197.25,2201.75,2.0,2.5,1.25,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_monthly']",2016-12-05,session,target,2201.75,False,2016-12
1482251700,2016-12-20 11:35:00,ES,RS,wddrb_sigma_distribution,long,2264.75,2266.75,2269.5,2.0,4.75,1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2016-12-20,session,stop,2266.75,False,2016-12
1483108200,2016-12-30 09:30:00,ES,RR,wddrb_sigma_distribution,long,2244.25,2246.375,2249.5,2.125,5.25,1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",2016-12-30,session,stop,2246.375,False,2016-12
1480700100,2016-12-02 12:35:00,ES,RS,wddrb_sigma_distribution,long,2190.25,2193.25,2197.25,3.0,7.0,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-12-02,session,stop,2193.25,False,2016-12
1481533200,2016-12-12 04:00:00,ES,OS,wddrb_sigma_distribution,short,2258.0,2253.75,2241.75,4.25,16.25,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",2016-12-12,session,stop,2253.75,False,2016-12
1481706000,2016-12-14 04:00:00,ES,OS,wddrb_sigma_distribution,long,2267.5,2271.5,2278.25,4.0,10.75,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-12-14,session,stop,2271.5,False,2016-12
1481274000,2016-12-09 04:00:00,ES,OS,wddrb_sigma_distribution,long,2246.0,2244.0,2251.5,2.0,5.5,0.625,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']",2016-12-09,session,timeout,2247.25,False,2016-12
1482420600,2016-12-22 10:30:00,ES,RS,wddrb_sigma_distribution,short,2257.25,2259.25,2251.0,2.0,6.25,0.125,0.6500000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_darkpool']",2016-12-22,session,timeout,2257.0,False,2016-12
1482421200,2016-12-22 10:40:00,ES,RS,wddrb_sigma_distribution,short,2256.5,2258.5,2251.0,2.0,5.5,-0.25,0.55,"['wddrb_mid_sigma', 'model_down_bias']",2016-12-22,session,timeout,2257.0,False,2016-12
1482857400,2016-12-27 11:50:00,ES,RS,range_post_break_pullback,long,2265.25,2262.0,2277.0,3.25,11.75,-0.3846153846153846,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_weekly']",2016-12-27,session,timeout,2264.0,False,2016-12
1482915600,2016-12-28 04:00:00,ES,OS,wddrb_sigma_distribution,short,2265.5,2267.5,2258.25,2.0,7.25,-0.5,0.6,['wddrb_mid_sigma'],2016-12-28,session,timeout,2266.5,False,2016-12
1481898900,2016-12-16 09:35:00,ES,RR,cluster_rejection_fade,long,2260.5,2258.5,2262.75,2.0,2.25,-1.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']",2016-12-16,session,stop,2258.5,False,2016-12
1482247800,2016-12-20 10:30:00,ES,RS,wddrb_sigma_distribution,long,2265.5,2263.5,2269.5,2.0,4.0,-1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2016-12-20,session,stop,2263.5,False,2016-12
1480948800,2016-12-05 09:40:00,ES,RR,cluster_rejection_fade,short,2201.5,2203.5,2197.25,2.0,4.25,-1.0,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']",2016-12-05,session,stop,2203.5,False,2016-12
1482507300,2016-12-23 10:35:00,ES,RS,wddrb_sigma_distribution,long,2256.5,2254.5,2258.5,2.0,2.0,-1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",2016-12-23,session,stop,2254.5,False,2016-12
1480602600,2016-12-01 09:30:00,ES,RR,wddrb_sigma_distribution,long,2199.0,2197.0,2202.0,2.0,3.0,-1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_monthly']",2016-12-01,session,stop,2197.0,False,2016-12
1481034600,2016-12-06 09:30:00,ES,RR,wddrb_sigma_distribution,long,2204.75,2202.75,2206.75,2.0,2.0,-1.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']",2016-12-06,session,stop,2202.75,False,2016-12
