ts,timestamp,symbol,session,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons
1551255300,2019-02-27 03:15:00,ES,OR,model_forward,short,2785.0,2803.5,2782.5,18.5,2.5,0.13513513513513514,0.55,"['model_down_bias', 'model_down_bias']"
1551257700,2019-02-27 03:55:00,ES,OR,model_forward,long,2781.0,2796.5,2803.5,15.5,22.5,1.4516129032258065,0.55,"['model_up_bias', 'model_up_bias']"
1551257700,2019-02-27 03:55:00,ES,OR,model_forward,short,2781.0,2803.5,2782.5,22.5,1.5,0.06666666666666667,0.55,"['model_down_bias', 'model_down_bias']"
1551258000,2019-02-27 04:00:00,ES,OS,model_forward,short,2782.25,2803.5,2782.5,21.25,0.25,0.011764705882352941,0.65,"['model_down_bias', 'model_down_bias']"
1551258000,2019-02-27 04:00:00,ES,OS,model_forward,long,2782.25,2796.5,2803.5,14.25,21.25,1.4912280701754386,0.55,"['model_up_bias', 'model_up_bias']"
1551259200,2019-02-27 04:20:00,ES,OS,model_forward,long,2783.25,2796.5,2803.5,13.25,20.25,1.528301886792453,0.6000000000000001,"['model_up_bias', 'model_up_bias']"
1551259200,2019-02-27 04:20:00,ES,OS,model_forward,short,2783.25,2803.5,2782.5,20.25,0.75,0.037037037037037035,0.55,"['model_down_bias', 'model_down_bias']"
1551268800,2019-02-27 07:00:00,ES,OS,wddrb_sigma_distribution,short,2786.25,2796.5,2782.5,10.25,3.75,0.36585365853658536,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias']"
1551268800,2019-02-27 07:00:00,ES,OS,model_forward,short,2786.25,2803.5,2782.5,17.25,3.75,0.21739130434782608,0.6000000000000001,"['model_down_bias', 'model_down_bias']"
1551277800,2019-02-27 09:30:00,ES,RR,wddrb_sigma_distribution,long,2788.25,2786.25,2789.5,2.0,1.25,0.625,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1551277800,2019-02-27 09:30:00,ES,RR,model_forward,long,2788.25,2786.25,2789.5,2.0,1.25,0.625,0.55,"['model_up_bias', 'model_up_bias']"
1551278700,2019-02-27 09:45:00,ES,RR,range_post_break_pullback,long,2790.5,2785.5,2799.5,5.0,9.0,1.8,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_weekly']"
1551278700,2019-02-27 09:45:00,ES,RR,wddrb_sigma_distribution,long,2790.5,2788.5,2792.5,2.0,2.0,1.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1551279600,2019-02-27 10:00:00,ES,RR,wddrb_sigma_distribution,long,2785.5,2788.375,2792.5,2.875,7.0,2.4347826086956523,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']"
1551279600,2019-02-27 10:00:00,ES,RR,model_forward,long,2785.5,2788.375,2792.5,2.875,7.0,2.4347826086956523,0.6000000000000001,"['model_up_bias', 'model_up_bias']"
1551281400,2019-02-27 10:30:00,ES,RS,model_forward,long,2778.25,2783.75,2792.5,5.5,14.25,2.590909090909091,0.65,"['model_up_bias', 'model_up_bias']"
1551281400,2019-02-27 10:30:00,ES,RS,wddrb_sigma_distribution,short,2778.25,2783.75,2766.25,5.5,12.0,2.1818181818181817,0.5,['wddrb_mid_sigma']
1551284400,2019-02-27 11:20:00,ES,RS,model_forward,long,2785.0,2783.0,2792.5,2.0,7.5,3.75,0.6000000000000001,"['model_up_bias', 'model_up_bias']"
1551284400,2019-02-27 11:20:00,ES,RS,wddrb_sigma_distribution,short,2785.0,2787.0,2766.25,2.0,18.75,9.375,0.5,['wddrb_mid_sigma']
1551286800,2019-02-27 12:00:00,ES,RS,wddrb_sigma_distribution,short,2788.5,2783.75,2766.25,4.75,22.25,4.684210526315789,0.6,['wddrb_mid_sigma']
1551286800,2019-02-27 12:00:00,ES,RS,range_post_break_pullback,long,2788.5,2775.0,2810.0,13.5,21.5,1.5925925925925926,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']"
1551832200,2019-03-05 19:30:00,ES,AR,wddrb_sigma_distribution,long,2784.25,2790.0,2796.75,5.75,12.5,2.1739130434782608,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1551832200,2019-03-05 19:30:00,ES,AR,model_forward,long,2784.25,2790.0,2796.75,5.75,12.5,2.1739130434782608,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']"
1551835800,2019-03-05 20:30:00,ES,AS,wddrb_sigma_distribution,short,2785.0,2790.0,2776.5,5.0,8.5,1.7,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_weekly']"
1551835800,2019-03-05 20:30:00,ES,AS,cluster_rejection_fade,short,2785.0,2790.0,2776.5,5.0,8.5,1.7,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_weekly']"
1551859200,2019-03-06 03:00:00,ES,OR,model_forward,short,2787.0,2796.75,2776.5,9.75,10.5,1.0769230769230769,0.6,['model_down_bias']
1551859200,2019-03-06 03:00:00,ES,OR,wddrb_sigma_distribution,long,2787.0,2790.0,2796.75,3.0,9.75,3.25,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1551862800,2019-03-06 04:00:00,ES,OS,wddrb_sigma_distribution,long,2785.5,2790.0,2796.75,4.5,11.25,2.5,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1551862800,2019-03-06 04:00:00,ES,OS,model_forward,long,2785.5,2790.0,2796.75,4.5,11.25,2.5,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']"
1551882600,2019-03-06 09:30:00,ES,RR,range_pre_break_hold,long,2788.75,2787.5,2789.625,1.25,0.875,0.7,0.55,"['near_first_low', 'pre_break', 'model_up_bias']"
1551882600,2019-03-06 09:30:00,ES,RR,wddrb_sigma_distribution,long,2788.75,2786.75,2790.75,2.0,2.0,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1551886200,2019-03-06 10:30:00,ES,RS,model_forward,long,2776.0,2783.25,2790.75,7.25,14.75,2.0344827586206895,0.6000000000000001,"['model_up_bias', 'model_up_bias']"
1551886200,2019-03-06 10:30:00,ES,RS,wddrb_sigma_distribution,short,2776.0,2783.25,2768.25,7.25,7.75,1.0689655172413792,0.5,['wddrb_mid_sigma']
1552435200,2019-03-12 20:00:00,ES,AR,range_post_break_pullback,long,2790.75,2786.0,2810.5,4.75,19.75,4.157894736842105,0.65,"['pullback_first_high', 'post_break', 'model_up_bias']"
1552435200,2019-03-12 20:00:00,ES,AR,wddrb_sigma_distribution,long,2790.75,2788.75,2798.25,2.0,7.5,3.75,0.65,"['wddrb_mid_sigma', 'model_up_bias']"
1552437000,2019-03-12 20:30:00,ES,AS,wddrb_sigma_distribution,long,2791.75,2789.75,2798.25,2.0,6.5,3.25,0.65,"['wddrb_mid_sigma', 'model_up_bias']"
1552437000,2019-03-12 20:30:00,ES,AS,model_forward,long,2791.75,2789.75,2798.25,2.0,6.5,3.25,0.65,"['model_up_bias', 'model_up_bias']"
1552460400,2019-03-13 03:00:00,ES,OR,wddrb_sigma_distribution,long,2787.75,2792.125,2798.25,4.375,10.5,2.4,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1552460400,2019-03-13 03:00:00,ES,OR,model_forward,long,2787.75,2792.125,2798.25,4.375,10.5,2.4,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']"
1552464000,2019-03-13 04:00:00,ES,OS,model_forward,short,2791.0,2798.25,2779.875,7.25,11.125,1.5344827586206897,0.65,"['model_down_bias', 'model_down_bias']"
1552464000,2019-03-13 04:00:00,ES,OS,wddrb_sigma_distribution,long,2791.0,2789.0,2798.25,2.0,7.25,3.625,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1552483800,2019-03-13 09:30:00,ES,RR,range_pre_break_hold,short,2802.0,2803.75,2801.5,1.75,0.5,0.2857142857142857,0.6,"['near_first_high', 'pre_break']"
1552483800,2019-03-13 09:30:00,ES,RR,wddrb_sigma_distribution,long,2802.0,2800.0,2802.75,2.0,0.75,0.375,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1552487400,2019-03-13 10:30:00,ES,RS,wddrb_sigma_distribution,long,2808.25,2804.75,2809.25,3.5,1.0,0.2857142857142857,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1552487400,2019-03-13 10:30:00,ES,RS,model_forward,long,2808.25,2804.75,2809.25,3.5,1.0,0.2857142857142857,0.55,"['model_up_bias', 'model_up_bias']"
1552519800,2019-03-13 19:30:00,ES,AR,range_pre_break_hold,long,2815.0,2813.75,2818.5,1.25,3.5,2.8,0.55,"['near_first_low', 'pre_break', 'model_up_bias']"
1552519800,2019-03-13 19:30:00,ES,AR,wddrb_sigma_distribution,long,2815.0,2810.75,2821.25,4.25,6.25,1.4705882352941178,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1552953600,2019-03-18 20:00:00,ES,AR,wddrb_sigma_distribution,short,2840.25,2834.25,2820.75,6.0,19.5,3.25,0.55,"['wddrb_mid_sigma', 'model_down_bias']"
1552953600,2019-03-18 20:00:00,ES,AR,model_forward,long,2840.25,2834.25,2841.0,6.0,0.75,0.125,0.55,"['model_up_bias', 'model_up_bias']"
1552955400,2019-03-18 20:30:00,ES,AS,model_forward,long,2839.75,2834.25,2841.0,5.5,1.25,0.22727272727272727,0.65,"['model_up_bias', 'model_up_bias']"
1552955400,2019-03-18 20:30:00,ES,AS,wddrb_sigma_distribution,short,2839.75,2834.25,2820.75,5.5,19.0,3.4545454545454546,0.55,"['wddrb_mid_sigma', 'model_down_bias']"
1552978800,2019-03-19 03:00:00,ES,OR,wddrb_sigma_distribution,long,2843.0,2834.25,2841.0,8.75,2.0,0.22857142857142856,0.65,"['wddrb_mid_sigma', 'model_up_bias']"
1552978800,2019-03-19 03:00:00,ES,OR,model_forward,long,2843.0,2834.25,2841.0,8.75,2.0,0.22857142857142856,0.65,"['model_up_bias', 'model_up_bias']"
1552982400,2019-03-19 04:00:00,ES,OS,wddrb_sigma_distribution,long,2844.0,2834.25,2841.0,9.75,3.0,0.3076923076923077,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1552982400,2019-03-19 04:00:00,ES,OS,model_forward,long,2844.0,2834.25,2841.0,9.75,3.0,0.3076923076923077,0.55,"['model_up_bias', 'model_up_bias']"
1553002200,2019-03-19 09:30:00,ES,RR,range_pre_break_hold,long,2849.5,2848.25,2850.625,1.25,1.125,0.9,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias']"
1553002200,2019-03-19 09:30:00,ES,RR,wddrb_sigma_distribution,long,2849.5,2847.5,2852.0,2.0,2.5,1.25,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']"
1553002500,2019-03-19 09:35:00,ES,RR,wddrb_sigma_distribution,long,2851.0,2849.0,2852.25,2.0,1.25,0.625,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1553002500,2019-03-19 09:35:00,ES,RR,model_forward,long,2851.0,2849.0,2852.25,2.0,1.25,0.625,0.55,"['model_up_bias', 'model_up_bias']"
1553005800,2019-03-19 10:30:00,ES,RS,wddrb_sigma_distribution,long,2849.0,2847.0,2852.75,2.0,3.75,1.875,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1553005800,2019-03-19 10:30:00,ES,RS,model_forward,long,2849.0,2847.0,2852.75,2.0,3.75,1.875,0.55,"['model_up_bias', 'model_up_bias']"
1553010000,2019-03-19 11:40:00,ES,RS,model_forward,long,2851.0,2848.625,2852.75,2.375,1.75,0.7368421052631579,0.55,"['model_up_bias', 'model_up_bias']"
1553010000,2019-03-19 11:40:00,ES,RS,wddrb_sigma_distribution,short,2851.0,2848.625,2840.375,2.375,10.625,4.473684210526316,0.5,['wddrb_mid_sigma']
1553038200,2019-03-19 19:30:00,ES,AR,range_pre_break_hold,short,2834.75,2835.75,2832.75,1.0,2.0,2.0,0.55,"['near_first_high', 'pre_break', 'model_down_bias']"
1553038200,2019-03-19 19:30:00,ES,AR,range_pre_break_hold,long,2834.75,2833.5,2840.25,1.25,5.5,4.4,0.55,"['near_first_low', 'pre_break', 'model_up_bias']"
1553472000,2019-03-24 20:00:00,ES,AR,wddrb_sigma_distribution,short,2808.5,2828.5,2782.0,20.0,26.5,1.325,0.55,"['wddrb_mid_sigma', 'model_down_bias']"
1553472000,2019-03-24 20:00:00,ES,AR,model_forward,long,2808.5,2828.5,2851.75,20.0,43.25,2.1625,0.55,"['model_up_bias', 'model_up_bias']"
1553472600,2019-03-24 20:10:00,ES,AR,wddrb_sigma_distribution,short,2806.0,2828.5,2782.0,22.5,24.0,1.0666666666666667,0.55,"['wddrb_mid_sigma', 'model_down_bias']"
1553472600,2019-03-24 20:10:00,ES,AR,model_forward,long,2806.0,2828.5,2851.75,22.5,45.75,2.033333333333333,0.55,"['model_up_bias', 'model_up_bias']"
1553473800,2019-03-24 20:30:00,ES,AS,cluster_rejection_fade,long,2801.5,2828.5,2851.75,27.0,50.25,1.8611111111111112,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']"
1553473800,2019-03-24 20:30:00,ES,AS,wddrb_sigma_distribution,short,2801.5,2828.5,2782.0,27.0,19.5,0.7222222222222222,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_darkpool']"
1553497200,2019-03-25 03:00:00,ES,OR,wddrb_sigma_distribution,short,2794.75,2828.5,2782.0,33.75,12.75,0.37777777777777777,0.55,"['wddrb_mid_sigma', 'model_down_bias']"
1553497200,2019-03-25 03:00:00,ES,OR,model_forward,short,2794.75,2851.75,2782.0,57.0,12.75,0.2236842105263158,0.55,"['model_down_bias', 'model_down_bias']"
1553500800,2019-03-25 04:00:00,ES,OS,cluster_rejection_fade,short,2800.5,2828.5,2782.0,28.0,18.5,0.6607142857142857,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_darkpool']"
1553500800,2019-03-25 04:00:00,ES,OS,model_forward,short,2800.5,2851.75,2782.0,51.25,18.5,0.36097560975609755,0.7000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']"
1553510700,2019-03-25 06:45:00,ES,OS,model_forward,short,2809.5,2851.75,2782.0,42.25,27.5,0.650887573964497,0.65,"['model_down_bias', 'model_down_bias']"
1553510700,2019-03-25 06:45:00,ES,OS,wddrb_sigma_distribution,long,2809.5,2828.5,2851.75,19.0,42.25,2.223684210526316,0.5,['wddrb_mid_sigma']
1553520600,2019-03-25 09:30:00,ES,RR,wddrb_sigma_distribution,long,2804.25,2801.875,2804.75,2.375,0.5,0.21052631578947367,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1553520600,2019-03-25 09:30:00,ES,RR,model_forward,long,2804.25,2801.875,2804.75,2.375,0.5,0.21052631578947367,0.55,"['model_up_bias', 'model_up_bias']"
1553524200,2019-03-25 10:30:00,ES,RS,model_forward,long,2798.5,2801.875,2813.5,3.375,15.0,4.444444444444445,0.55,"['model_up_bias', 'model_up_bias']"
1553524200,2019-03-25 10:30:00,ES,RS,wddrb_sigma_distribution,short,2798.5,2801.875,2778.625,3.375,19.875,5.888888888888889,0.5,['wddrb_mid_sigma']
1553526000,2019-03-25 11:00:00,ES,RS,range_post_break_pullback,long,2804.75,2790.25,2836.75,14.5,32.0,2.206896551724138,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']"
1553526000,2019-03-25 11:00:00,ES,RS,model_forward,long,2804.75,2801.875,2813.5,2.875,8.75,3.0434782608695654,0.55,"['model_up_bias', 'model_up_bias']"
1554422400,2019-04-04 20:00:00,ES,AR,wddrb_sigma_distribution,long,2887.25,2878.375,2885.75,8.875,1.5,0.16901408450704225,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1554422400,2019-04-04 20:00:00,ES,AR,model_forward,long,2887.25,2878.375,2885.75,8.875,1.5,0.16901408450704225,0.55,"['model_up_bias', 'model_up_bias']"
1554424200,2019-04-04 20:30:00,ES,AS,wddrb_sigma_distribution,long,2887.0,2878.375,2885.75,8.625,1.25,0.14492753623188406,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1554424200,2019-04-04 20:30:00,ES,AS,model_forward,long,2887.0,2878.375,2885.75,8.625,1.25,0.14492753623188406,0.55,"['model_up_bias', 'model_up_bias']"
1554447600,2019-04-05 03:00:00,ES,OR,wddrb_sigma_distribution,short,2888.25,2878.375,2863.625,9.875,24.625,2.4936708860759493,0.65,"['wddrb_mid_sigma', 'model_down_bias']"
1554447600,2019-04-05 03:00:00,ES,OR,model_forward,short,2888.25,2885.75,2863.625,2.5,24.625,9.85,0.65,"['model_down_bias', 'model_down_bias']"
1554451200,2019-04-05 04:00:00,ES,OS,wddrb_sigma_distribution,short,2888.25,2878.375,2863.625,9.875,24.625,2.4936708860759493,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias']"
1554451200,2019-04-05 04:00:00,ES,OS,model_forward,short,2888.25,2885.75,2863.625,2.5,24.625,9.85,0.6000000000000001,"['model_down_bias', 'model_down_bias']"
1554471000,2019-04-05 09:30:00,ES,RR,range_pre_break_hold,long,2889.75,2888.0,2890.625,1.75,0.875,0.5,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias']"
1554471000,2019-04-05 09:30:00,ES,RR,wddrb_sigma_distribution,long,2889.75,2887.75,2892.25,2.0,2.5,1.25,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias']"
1554472200,2019-04-05 09:50:00,ES,RR,wddrb_sigma_distribution,long,2892.5,2889.75,2892.75,2.75,0.25,0.09090909090909091,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1554472200,2019-04-05 09:50:00,ES,RR,model_forward,long,2892.5,2889.75,2892.75,2.75,0.25,0.09090909090909091,0.55,"['model_up_bias', 'model_up_bias']"
1554474600,2019-04-05 10:30:00,ES,RS,wddrb_sigma_distribution,long,2894.5,2891.125,2895.5,3.375,1.0,0.2962962962962963,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1554474600,2019-04-05 10:30:00,ES,RS,model_forward,long,2894.5,2891.125,2895.5,3.375,1.0,0.2962962962962963,0.55,"['model_up_bias', 'model_up_bias']"
1554475200,2019-04-05 10:40:00,ES,RS,wddrb_sigma_distribution,long,2892.75,2890.75,2895.5,2.0,2.75,1.375,0.65,"['wddrb_mid_sigma', 'model_up_bias']"
1554475200,2019-04-05 10:40:00,ES,RS,model_forward,long,2892.75,2890.75,2895.5,2.0,2.75,1.375,0.65,"['model_up_bias', 'model_up_bias']"
1554941700,2019-04-10 20:15:00,ES,AR,range_post_break_pullback,long,2897.0,2883.25,2905.25,13.75,8.25,0.6,0.6000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']"
1554941700,2019-04-10 20:15:00,ES,AR,wddrb_sigma_distribution,long,2897.0,2888.75,2894.25,8.25,2.75,0.3333333333333333,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1554944100,2019-04-10 20:55:00,ES,AS,range_post_break_pullback,long,2896.75,2883.25,2905.25,13.5,8.5,0.6296296296296297,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']"
1554944100,2019-04-10 20:55:00,ES,AS,wddrb_sigma_distribution,long,2896.75,2888.75,2894.25,8.0,2.5,0.3125,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1554949500,2019-04-10 22:25:00,ES,AS,range_post_break_pullback,long,2895.25,2883.25,2905.25,12.0,10.0,0.8333333333333334,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']"
1554949500,2019-04-10 22:25:00,ES,AS,wddrb_sigma_distribution,long,2895.25,2888.75,2894.25,6.5,1.0,0.15384615384615385,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1554952200,2019-04-10 23:10:00,ES,AS,model_forward,short,2894.25,2896.25,2877.75,2.0,16.5,8.25,0.55,"['model_down_bias', 'model_down_bias']"
1554966000,2019-04-11 03:00:00,ES,OR,cluster_rejection_fade,short,2895.75,2888.75,2877.75,7.0,18.0,2.5714285714285716,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_darkpool']"
1554966000,2019-04-11 03:00:00,ES,OR,model_forward,short,2895.75,2897.75,2877.75,2.0,18.0,9.0,0.7000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']"
1554966300,2019-04-11 03:05:00,ES,OR,range_pre_break_hold,short,2894.75,2895.75,2892.0,1.0,2.75,2.75,0.65,"['near_first_high', 'pre_break', 'model_down_bias']"
1554966300,2019-04-11 03:05:00,ES,OR,model_forward,short,2894.75,2896.75,2877.75,2.0,17.0,8.5,0.65,"['model_down_bias', 'model_down_bias']"
1554969600,2019-04-11 04:00:00,ES,OS,wddrb_sigma_distribution,short,2891.0,2888.75,2877.75,2.25,13.25,5.888888888888889,0.65,"['wddrb_mid_sigma', 'model_down_bias']"
1554969600,2019-04-11 04:00:00,ES,OS,model_forward,short,2891.0,2894.25,2877.75,3.25,13.25,4.076923076923077,0.65,"['model_down_bias', 'model_down_bias']"
1554972600,2019-04-11 04:50:00,ES,OS,wddrb_sigma_distribution,short,2894.5,2888.75,2877.75,5.75,16.75,2.9130434782608696,0.55,"['wddrb_mid_sigma', 'model_down_bias']"
1554972600,2019-04-11 04:50:00,ES,OS,model_forward,long,2894.5,2888.75,2894.25,5.75,0.25,0.043478260869565216,0.55,"['model_up_bias', 'model_up_bias']"
1554989400,2019-04-11 09:30:00,ES,RR,wddrb_sigma_distribution,long,2895.25,2893.25,2898.5,2.0,3.25,1.625,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1554989400,2019-04-11 09:30:00,ES,RR,cluster_rejection_fade,long,2895.25,2893.25,2898.5,2.0,3.25,1.625,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']"
1554990000,2019-04-11 09:40:00,ES,RR,model_forward,long,2894.5,2892.5,2898.5,2.0,4.0,2.0,0.55,"['model_up_bias', 'model_up_bias']"
1554990000,2019-04-11 09:40:00,ES,RR,range_post_break_pullback,short,2894.5,2899.5,2891.5,5.0,3.0,0.6,0.5,"['pullback_first_low', 'post_break']"
1554993000,2019-04-11 10:30:00,ES,RS,model_forward,long,2894.0,2892.0,2898.5,2.0,4.5,2.25,0.65,"['model_up_bias', 'model_up_bias']"
1554993000,2019-04-11 10:30:00,ES,RS,range_post_break_pullback,short,2894.0,2899.5,2891.5,5.5,2.5,0.45454545454545453,0.5,"['pullback_first_low', 'post_break']"
1555025400,2019-04-11 19:30:00,ES,AR,range_pre_break_hold,long,2893.25,2892.25,2895.75,1.0,2.5,2.5,0.55,"['near_first_low', 'pre_break', 'model_up_bias']"
1555025400,2019-04-11 19:30:00,ES,AR,wddrb_sigma_distribution,long,2893.25,2891.25,2898.5,2.0,5.25,2.625,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1555026000,2019-04-11 19:40:00,ES,AR,range_post_break_pullback,short,2893.75,2895.5,2891.875,1.75,1.875,1.0714285714285714,0.6,"['pullback_first_low', 'post_break']"
1555026000,2019-04-11 19:40:00,ES,AR,wddrb_sigma_distribution,short,2893.75,2895.75,2878.625,2.0,15.125,7.5625,0.6,['wddrb_mid_sigma']
1555459200,2019-04-16 20:00:00,ES,AR,cluster_rejection_fade,long,2909.75,2912.25,2920.0,2.5,10.25,4.1,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']"
1555459200,2019-04-16 20:00:00,ES,AR,model_forward,long,2909.75,2912.25,2920.0,2.5,10.25,4.1,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']"
1555461000,2019-04-16 20:30:00,ES,AS,wddrb_sigma_distribution,short,2912.0,2914.0,2896.75,2.0,15.25,7.625,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_darkpool']"
1555461000,2019-04-16 20:30:00,ES,AS,model_forward,short,2912.0,2920.0,2896.75,8.0,15.25,1.90625,0.7000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']"
1555484400,2019-04-17 03:00:00,ES,OR,wddrb_sigma_distribution,long,2914.5,2912.25,2920.0,2.25,5.5,2.4444444444444446,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1555484400,2019-04-17 03:00:00,ES,OR,model_forward,long,2914.5,2912.25,2920.0,2.25,5.5,2.4444444444444446,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']"
1555488000,2019-04-17 04:00:00,ES,OS,wddrb_sigma_distribution,long,2915.75,2912.25,2920.0,3.5,4.25,1.2142857142857142,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1555488000,2019-04-17 04:00:00,ES,OS,model_forward,long,2915.75,2912.25,2920.0,3.5,4.25,1.2142857142857142,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']"
1555507800,2019-04-17 09:30:00,ES,RR,range_pre_break_hold,long,2917.0,2915.75,2919.5,1.25,2.5,2.0,0.55,"['near_first_low', 'pre_break', 'model_up_bias']"
1555507800,2019-04-17 09:30:00,ES,RR,wddrb_sigma_distribution,long,2917.0,2920.125,2923.5,3.125,6.5,2.08,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1555511400,2019-04-17 10:30:00,ES,RS,wddrb_sigma_distribution,short,2910.5,2914.0,2895.0,3.5,15.5,4.428571428571429,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']"
1555511400,2019-04-17 10:30:00,ES,RS,cluster_rejection_fade,short,2910.5,2914.0,2895.0,3.5,15.5,4.428571428571429,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']"
1555543800,2019-04-17 19:30:00,ES,AR,range_pre_break_hold,short,2902.25,2904.0,2900.0,1.75,2.25,1.2857142857142858,0.55,"['near_first_high', 'pre_break', 'model_down_bias']"
1555543800,2019-04-17 19:30:00,ES,AR,range_pre_break_hold,long,2902.25,2901.0,2904.0,1.25,1.75,1.4,0.55,"['near_first_low', 'pre_break', 'model_up_bias']"
1556064000,2019-04-23 20:00:00,ES,AR,model_forward,long,2938.75,2926.0,2939.75,12.75,1.0,0.0784313725490196,0.55,"['model_up_bias', 'model_up_bias']"
1556064000,2019-04-23 20:00:00,ES,AR,wddrb_sigma_distribution,short,2938.75,2926.0,2898.5,12.75,40.25,3.156862745098039,0.5,['wddrb_mid_sigma']
1556065800,2019-04-23 20:30:00,ES,AS,model_forward,long,2938.0,2926.0,2939.75,12.0,1.75,0.14583333333333334,0.65,"['model_up_bias', 'model_up_bias']"
1556065800,2019-04-23 20:30:00,ES,AS,range_post_break_pullback,short,2938.0,2940.25,2936.75,2.25,1.25,0.5555555555555556,0.55,"['pullback_first_low', 'post_break', 'model_down_bias']"
1556077800,2019-04-23 23:50:00,ES,AS,model_forward,long,2933.0,2926.0,2939.75,7.0,6.75,0.9642857142857143,0.55,"['model_up_bias', 'model_up_bias']"
1556077800,2019-04-23 23:50:00,ES,AS,wddrb_sigma_distribution,short,2933.0,2926.0,2898.5,7.0,34.5,4.928571428571429,0.5,['wddrb_mid_sigma']
1556078100,2019-04-23 23:55:00,ES,AS,model_forward,long,2932.5,2926.0,2939.75,6.5,7.25,1.1153846153846154,0.55,"['model_up_bias', 'model_up_bias']"
