entry_ts,entry_time,entry_time_et,ny_day,session,setup,direction,entry_price,stop_price,primary_target,primary_reason,r_target,min_stop_pct_24h,hit_1h,r_1h,hit_2h,r_2h,hit_4h,r_4h,hit_session,r_session
1480037400,2016-11-25 01:30:00+00:00,2016-11-24 20:30:00-05:00,2016-11-24,AS,asia_rotation,short,2206.5,2207.64,2199.0,asia_low,6.578947368421788,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1480303500,2016-11-28 03:25:00+00:00,2016-11-27 22:25:00-05:00,2016-11-27,AS,wddrb_completion,short,2207.0,2208.11,2204.75,prev_wddrb_lo,2.0270270270267945,0.12,open,0.0,open,0.0,stop,-1.0,open,0.0
1480310100,2016-11-28 05:15:00+00:00,2016-11-28 00:15:00-05:00,2016-11-28,AS,wddrb_completion,short,2207.0,2208.11,2204.75,prev_wddrb_lo,2.0270270270267945,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1480317000,2016-11-28 07:10:00+00:00,2016-11-28 02:10:00-05:00,2016-11-28,TO,wddrb_completion,short,2207.0,2208.11,2204.75,prev_wddrb_lo,2.0270270270267945,0.12,tp,2.0270270270267945,tp,2.0270270270267945,tp,2.0270270270267945,tp,2.0270270270267945
1480344000,2016-11-28 14:40:00+00:00,2016-11-28 09:40:00-05:00,2016-11-28,RR,percentile_extension,short,2205.25,2207.5,2199.61025,daycycle_pct_level,2.5065555555554764,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1480385400,2016-11-29 02:10:00+00:00,2016-11-28 21:10:00-05:00,2016-11-28,AS,wddrb_completion,short,2201.5,2202.85,2198.25,prev_wddrb_lo,2.4074074074075695,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1480410600,2016-11-29 09:10:00+00:00,2016-11-29 04:10:00-05:00,2016-11-29,OS,wddrb_completion,short,2203.25,2204.6,2198.25,prev_wddrb_lo,3.7037037037039533,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1480469400,2016-11-30 01:30:00+00:00,2016-11-29 20:30:00-05:00,2016-11-29,AS,asia_rotation,short,2203.25,2205.25,2199.25,asia_low,2.0,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1480925100,2016-12-05 08:05:00+00:00,2016-12-05 03:05:00-05:00,2016-12-05,OR,wddrb_completion,short,2197.5,2202.5,2187.0,prev_wddrb_lo,2.1,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1480929600,2016-12-05 09:20:00+00:00,2016-12-05 04:20:00-05:00,2016-12-05,OS,wddrb_completion,short,2201.0,2204.21,2187.0,prev_wddrb_lo,4.361370716510854,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1480945500,2016-12-05 13:45:00+00:00,2016-12-05 08:45:00-05:00,2016-12-05,TR,wddrb_completion,short,2200.5,2205.25,2187.0,prev_wddrb_lo,2.8421052631578947,0.12,open,0.0,stop,-1.0,stop,-1.0,open,0.0
1480987800,2016-12-06 01:30:00+00:00,2016-12-05 20:30:00-05:00,2016-12-05,AS,asia_rotation,short,2204.75,2207.96,2183.75,asia_low,6.542056074766281,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1481074200,2016-12-07 01:30:00+00:00,2016-12-06 20:30:00-05:00,2016-12-06,AS,asia_rotation,short,2210.75,2212.16,2202.25,asia_low,6.028368794326863,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1481097900,2016-12-07 08:05:00+00:00,2016-12-07 03:05:00-05:00,2016-12-07,OR,percentile_extension,short,2211.5,2213.03,2208.2792864749736,intraday_pct_level,2.105041519624849,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1481101500,2016-12-07 09:05:00+00:00,2016-12-07 04:05:00-05:00,2016-12-07,OS,percentile_extension,short,2211.75,2213.28,2207.7208988212183,intraday_pct_level,2.6333994632556883,0.12,open,0.0,open,0.0,open,0.0,tp,2.6333994632556883
1481162400,2016-12-08 02:00:00+00:00,2016-12-07 21:00:00-05:00,2016-12-07,AS,asia_rotation,short,2237.25,2241.39,2209.75,asia_low,6.6425120772948905,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1481247000,2016-12-09 01:30:00+00:00,2016-12-08 20:30:00-05:00,2016-12-08,AS,asia_rotation,short,2248.0,2250.28,2238.0,asia_low,4.385964912280317,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1481592600,2016-12-13 01:30:00+00:00,2016-12-12 20:30:00-05:00,2016-12-12,AS,wddrb_completion,short,2257.5,2260.0,2252.25,prev_wddrb_lo,2.1,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1481627100,2016-12-13 11:05:00+00:00,2016-12-13 06:05:00-05:00,2016-12-13,OS,wddrb_completion,short,2262.75,2267.75,2252.25,prev_wddrb_lo,2.1,0.12,open,0.0,open,0.0,stop,-1.0,open,0.0
1481679900,2016-12-14 01:45:00+00:00,2016-12-13 20:45:00-05:00,2016-12-13,AS,asia_rotation,short,2271.75,2274.54,2255.25,asia_low,5.913978494623733,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1481765400,2016-12-15 01:30:00+00:00,2016-12-14 20:30:00-05:00,2016-12-14,AS,wddrb_completion,short,2255.0,2258.63,2243.0,prev_wddrb_lo,3.3057851239668428,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1481778000,2016-12-15 05:00:00+00:00,2016-12-15 00:00:00-05:00,2016-12-15,AS,wddrb_completion,short,2255.5,2259.13,2243.0,prev_wddrb_lo,3.4435261707987945,0.12,open,0.0,open,0.0,open,0.0,stop,-1.0
1481788200,2016-12-15 07:50:00+00:00,2016-12-15 02:50:00-05:00,2016-12-15,TO,wddrb_completion,short,2253.75,2257.29,2243.0,prev_wddrb_lo,3.036723163841839,0.12,open,0.0,open,0.0,stop,-1.0,open,0.0
1481791800,2016-12-15 08:50:00+00:00,2016-12-15 03:50:00-05:00,2016-12-15,OR,wddrb_completion,short,2252.25,2255.79,2243.0,prev_wddrb_lo,2.612994350282513,0.12,open,0.0,stop,-1.0,stop,-1.0,open,0.0
1481851800,2016-12-16 01:30:00+00:00,2016-12-15 20:30:00-05:00,2016-12-15,AS,asia_rotation,short,2259.25,2261.71,2253.0,asia_low,2.5406504065040276,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1482197400,2016-12-20 01:30:00+00:00,2016-12-19 20:30:00-05:00,2016-12-19,AS,asia_rotation,short,2261.25,2262.5,2258.5,asia_low,2.2,0.12,open,0.0,open,0.0,stop,-1.0,open,0.0
1482283800,2016-12-21 01:30:00+00:00,2016-12-20 20:30:00-05:00,2016-12-20,AS,wddrb_completion,short,2266.5,2267.64,2262.25,prev_wddrb_lo,3.728070175439013,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1482352200,2016-12-21 20:30:00+00:00,2016-12-21 15:30:00-05:00,2016-12-21,RS,breakout_continuation,short,2261.75,2262.56,2260.1136363636365,session_sd_3,2.020202020202003,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1482456600,2016-12-23 01:30:00+00:00,2016-12-22 20:30:00-05:00,2016-12-22,AS,asia_rotation,short,2259.75,2260.89,2255.5,asia_low,3.728070175439013,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1482909300,2016-12-28 07:15:00+00:00,2016-12-28 02:15:00-05:00,2016-12-28,TO,wddrb_completion,short,2265.25,2266.75,2262.0,prev_wddrb_lo,2.1666666666666665,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1482912900,2016-12-28 08:15:00+00:00,2016-12-28 03:15:00-05:00,2016-12-28,OR,wddrb_completion,short,2265.75,2267.13,2262.0,prev_wddrb_lo,2.7173913043476112,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1482917100,2016-12-28 09:25:00+00:00,2016-12-28 04:25:00-05:00,2016-12-28,OS,wddrb_completion,short,2265.5,2267.125,2262.0,prev_wddrb_lo,2.1538461538461537,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1483070400,2016-12-30 04:00:00+00:00,2016-12-29 23:00:00-05:00,2016-12-29,AS,asia_rotation,short,2248.75,2250.5,2245.0,asia_low,2.142857142857143,0.12,open,0.0,stop,-1.0,stop,-1.0,open,0.0
1483494300,2017-01-04 01:45:00+00:00,2017-01-03 20:45:00-05:00,2017-01-03,AS,asia_rotation,short,2254.25,2256.65,2244.5,asia_low,4.062499999999846,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1483579800,2017-01-05 01:30:00+00:00,2017-01-04 20:30:00-05:00,2017-01-04,AS,asia_rotation,short,2262.75,2265.5,2254.5,asia_low,3.0,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1483666200,2017-01-06 01:30:00+00:00,2017-01-05 20:30:00-05:00,2017-01-05,AS,asia_rotation,short,2264.75,2266.1,2261.5,asia_low,2.4074074074075695,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1484184600,2017-01-12 01:30:00+00:00,2017-01-11 20:30:00-05:00,2017-01-11,AS,asia_rotation,short,2267.75,2269.76,2260.0,asia_low,3.855721393034407,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1484626800,2017-01-17 04:20:00+00:00,2017-01-16 23:20:00-05:00,2017-01-16,AS,asia_rotation,short,2267.0,2267.54,2265.75,asia_low,2.3148148148149708,0.12,open,0.0,tp,2.3148148148149708,tp,2.3148148148149708,open,0.0
1484717100,2017-01-18 05:25:00+00:00,2017-01-18 00:25:00-05:00,2017-01-18,AS,asia_rotation,short,2268.25,2269.6,2265.0,asia_low,2.4074074074075695,0.12,open,0.0,open,0.0,tp,2.4074074074075695,tp,2.4074074074075695
1484802000,2017-01-19 05:00:00+00:00,2017-01-19 00:00:00-05:00,2017-01-19,AS,breakout_continuation,short,2265.75,2266.98,2263.25,session_sd_3,2.032520325203222,0.12,open,0.0,open,0.0,open,0.0,tp,2.032520325203222
1484827200,2017-01-19 12:00:00+00:00,2017-01-19 07:00:00-05:00,2017-01-19,OS,breakout_continuation,short,2265.0,2266.2,2261.5,session_sd_3,2.916666666667109,0.12,open,0.0,stop,-1.0,stop,-1.0,open,0.0
1484875800,2017-01-20 01:30:00+00:00,2017-01-19 20:30:00-05:00,2017-01-19,AS,wddrb_completion,short,2264.25,2266.23,2253.0,prev_wddrb_lo,5.681818181818129,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1484896800,2017-01-20 07:20:00+00:00,2017-01-20 02:20:00-05:00,2017-01-20,TO,wddrb_completion,short,2263.5,2268.5,2253.0,prev_wddrb_lo,2.1,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1484900400,2017-01-20 08:20:00+00:00,2017-01-20 03:20:00-05:00,2017-01-20,OR,wddrb_completion,short,2264.25,2267.125,2253.0,prev_wddrb_lo,3.9130434782608696,0.12,open,0.0,open,0.0,stop,-1.0,open,0.0
1484904000,2017-01-20 09:20:00+00:00,2017-01-20 04:20:00-05:00,2017-01-20,OS,wddrb_completion,short,2265.5,2267.75,2253.0,prev_wddrb_lo,5.555555555555555,0.12,open,0.0,open,0.0,stop,-1.0,stop,-1.0
1484921700,2017-01-20 14:15:00+00:00,2017-01-20 09:15:00-05:00,2017-01-20,TR,wddrb_completion,short,2265.25,2267.23,2253.0,prev_wddrb_lo,6.18686868686863,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1485170100,2017-01-23 11:15:00+00:00,2017-01-23 06:15:00-05:00,2017-01-23,OS,wddrb_completion,short,2263.5,2265.27,2259.75,prev_wddrb_lo,2.118644067796632,0.12,open,0.0,open,0.0,stop,-1.0,open,0.0
1485203400,2017-01-23 20:30:00+00:00,2017-01-23 15:30:00-05:00,2017-01-23,RS,percentile_extension,short,2260.0,2263.0,2252.01775,daycycle_pct_level,2.6607500000000073,0.12,open,0.0,open,0.0,stop,-1.0,open,0.0
1485221400,2017-01-24 01:30:00+00:00,2017-01-23 20:30:00-05:00,2017-01-23,AS,wddrb_completion,short,2262.0,2263.89,2251.75,prev_wddrb_lo,5.423280423280788,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1485234000,2017-01-24 05:00:00+00:00,2017-01-24 00:00:00-05:00,2017-01-24,AS,wddrb_completion,short,2260.5,2263.75,2251.75,prev_wddrb_lo,2.6923076923076925,0.12,open,0.0,open,0.0,open,0.0,stop,-1.0
1485241200,2017-01-24 07:00:00+00:00,2017-01-24 02:00:00-05:00,2017-01-24,TO,wddrb_completion,short,2261.25,2263.5,2251.75,prev_wddrb_lo,4.222222222222222,0.12,open,0.0,open,0.0,stop,-1.0,open,0.0
1485244800,2017-01-24 08:00:00+00:00,2017-01-24 03:00:00-05:00,2017-01-24,OR,wddrb_completion,short,2261.5,2263.39,2251.75,prev_wddrb_lo,5.158730158730506,0.12,open,0.0,open,0.0,stop,-1.0,open,0.0
1485248400,2017-01-24 09:00:00+00:00,2017-01-24 04:00:00-05:00,2017-01-24,OS,wddrb_completion,short,2260.5,2264.5,2251.75,prev_wddrb_lo,2.1875,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1485307800,2017-01-25 01:30:00+00:00,2017-01-24 20:30:00-05:00,2017-01-24,AS,asia_rotation,short,2275.5,2278.02,2259.5,asia_low,6.349206349206395,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1485404100,2017-01-26 04:15:00+00:00,2017-01-25 23:15:00-05:00,2017-01-25,AS,asia_rotation,short,2297.75,2300.42,2275.75,asia_low,8.23970037453161,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1485480900,2017-01-27 01:35:00+00:00,2017-01-26 20:35:00-05:00,2017-01-26,AS,wddrb_completion,short,2292.5,2293.75,2289.5,prev_wddrb_lo,2.4,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1485495600,2017-01-27 05:40:00+00:00,2017-01-27 00:40:00-05:00,2017-01-27,AS,wddrb_completion,short,2292.5,2293.75,2289.5,prev_wddrb_lo,2.4,0.12,open,0.0,stop,-1.0,stop,-1.0,stop,-1.0
1485500400,2017-01-27 07:00:00+00:00,2017-01-27 02:00:00-05:00,2017-01-27,TO,wddrb_completion,short,2294.0,2295.2,2289.5,prev_wddrb_lo,3.7500000000005684,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1485535800,2017-01-27 16:50:00+00:00,2017-01-27 11:50:00-05:00,2017-01-27,RS,breakout_continuation,short,2289.25,2290.75,2285.8970588235293,session_sd_3,2.235294117647148,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1485912600,2017-02-01 01:30:00+00:00,2017-01-31 20:30:00-05:00,2017-01-31,AS,asia_rotation,short,2275.25,2278.25,2268.0,asia_low,2.4166666666666665,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1486085400,2017-02-03 01:30:00+00:00,2017-02-02 20:30:00-05:00,2017-02-02,AS,asia_rotation,short,2273.25,2275.08,2264.5,asia_low,4.781420765027512,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1486393200,2017-02-06 15:00:00+00:00,2017-02-06 10:00:00-05:00,2017-02-06,RR,percentile_extension,short,2289.5,2290.85,2285.55375,daycycle_pct_level,2.923148148148318,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1486432800,2017-02-07 02:00:00+00:00,2017-02-06 21:00:00-05:00,2017-02-06,AS,wddrb_completion,short,2286.25,2287.54,2283.5,prev_wddrb_lo,2.1317829457364943,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1486464000,2017-02-07 10:40:00+00:00,2017-02-07 05:40:00-05:00,2017-02-07,OS,wddrb_completion,short,2290.0,2292.75,2283.5,prev_wddrb_lo,2.3636363636363638,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1486535400,2017-02-08 06:30:00+00:00,2017-02-08 01:30:00-05:00,2017-02-08,AS,wddrb_completion,short,2288.25,2289.75,2285.25,prev_wddrb_lo,2.0,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1486539000,2017-02-08 07:30:00+00:00,2017-02-08 02:30:00-05:00,2017-02-08,TO,wddrb_completion,short,2290.0,2291.29,2285.25,prev_wddrb_lo,3.6821705426357627,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1486543200,2017-02-08 08:40:00+00:00,2017-02-08 03:40:00-05:00,2017-02-08,OR,wddrb_completion,short,2288.0,2289.29,2285.25,prev_wddrb_lo,2.1317829457364943,0.12,open,0.0,stop,-1.0,stop,-1.0,open,0.0
1486546800,2017-02-08 09:40:00+00:00,2017-02-08 04:40:00-05:00,2017-02-08,OS,wddrb_completion,short,2288.75,2290.04,2285.25,prev_wddrb_lo,2.7131782945737197,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1486616100,2017-02-09 04:55:00+00:00,2017-02-08 23:55:00-05:00,2017-02-08,AS,asia_rotation,short,2290.5,2291.82,2287.0,asia_low,2.6515151515148228,0.12,open,0.0,open,0.0,stop,-1.0,open,0.0
1486697100,2017-02-10 03:25:00+00:00,2017-02-09 22:25:00-05:00,2017-02-09,AS,asia_rotation,short,2307.25,2309.56,2289.25,asia_low,7.792207792207976,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1486953300,2017-02-13 02:35:00+00:00,2017-02-12 21:35:00-05:00,2017-02-12,AS,asia_rotation,short,2317.25,2318.78,2313.75,asia_low,2.2875816993461062,0.12,open,0.0,open,0.0,tp,2.2875816993461062,open,0.0
1487035800,2017-02-14 01:30:00+00:00,2017-02-13 20:30:00-05:00,2017-02-13,AS,asia_rotation,short,2326.25,2328.11,2313.5,asia_low,6.85483870967695,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1487122200,2017-02-15 01:30:00+00:00,2017-02-14 20:30:00-05:00,2017-02-14,AS,asia_rotation,short,2334.75,2339.5,2323.25,asia_low,2.4210526315789473,0.12,open,0.0,open,0.0,stop,-1.0,open,0.0
1487208600,2017-02-16 01:30:00+00:00,2017-02-15 20:30:00-05:00,2017-02-15,AS,asia_rotation,short,2348.25,2350.68,2335.5,asia_low,5.246913580247267,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1487640600,2017-02-21 01:30:00+00:00,2017-02-20 20:30:00-05:00,2017-02-20,AS,asia_rotation,short,2353.75,2355.46,2349.0,asia_low,2.7777777777777186,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1487727000,2017-02-22 01:30:00+00:00,2017-02-21 20:30:00-05:00,2017-02-21,AS,asia_rotation,short,2360.0,2361.92,2350.5,asia_low,4.94791666666648,0.12,open,0.0,open,0.0,stop,-1.0,open,0.0
1487899800,2017-02-24 01:30:00+00:00,2017-02-23 20:30:00-05:00,2017-02-23,AS,wddrb_completion,short,2360.75,2362.49,2353.0,prev_wddrb_lo,4.454022988506306,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1487912400,2017-02-24 05:00:00+00:00,2017-02-24 00:00:00-05:00,2017-02-24,AS,wddrb_completion,short,2360.25,2361.99,2353.0,prev_wddrb_lo,4.166666666667189,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1487925900,2017-02-24 08:45:00+00:00,2017-02-24 03:45:00-05:00,2017-02-24,OR,wddrb_completion,short,2359.75,2361.49,2353.0,prev_wddrb_lo,3.879310344828073,0.12,open,0.0,open,0.0,tp,3.879310344828073,open,0.0
1488170700,2017-02-27 04:45:00+00:00,2017-02-26 23:45:00-05:00,2017-02-26,AS,asia_rotation,short,2369.25,2371.71,2364.0,asia_low,2.1341463414633832,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1488256200,2017-02-28 04:30:00+00:00,2017-02-27 23:30:00-05:00,2017-02-27,AS,asia_rotation,short,2368.25,2369.42,2365.5,asia_low,2.3504273504272044,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1488331800,2017-03-01 01:30:00+00:00,2017-02-28 20:30:00-05:00,2017-02-28,AS,asia_rotation,short,2369.5,2371.33,2365.75,asia_low,2.049180327868934,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1488418200,2017-03-02 01:30:00+00:00,2017-03-01 20:30:00-05:00,2017-03-01,AS,asia_rotation,short,2391.75,2396.01,2366.0,asia_low,6.044600938966826,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1488832200,2017-03-06 20:30:00+00:00,2017-03-06 15:30:00-05:00,2017-03-06,RS,percentile_extension,short,2376.0,2377.95,2367.40625,daycycle_pct_level,4.407051282051693,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1488977100,2017-03-08 12:45:00+00:00,2017-03-08 07:45:00-05:00,2017-03-08,OS,wddrb_completion,short,2368.25,2370.08,2364.5,prev_wddrb_lo,2.049180327868934,0.12,tp,2.049180327868934,tp,2.049180327868934,tp,2.049180327868934,tp,2.049180327868934
1489023000,2017-03-09 01:30:00+00:00,2017-03-08 20:30:00-05:00,2017-03-08,AS,wddrb_completion,short,2365.5,2367.12,2360.75,prev_wddrb_lo,2.932098765432296,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1489036800,2017-03-09 05:20:00+00:00,2017-03-09 00:20:00-05:00,2017-03-09,AS,wddrb_completion,short,2364.25,2366.0,2360.75,prev_wddrb_lo,2.0,0.12,open,0.0,open,0.0,stop,-1.0,stop,-1.0
1489042800,2017-03-09 07:00:00+00:00,2017-03-09 02:00:00-05:00,2017-03-09,TO,wddrb_completion,short,2363.75,2365.22,2360.75,prev_wddrb_lo,2.04081632653089,0.12,open,0.0,stop,-1.0,stop,-1.0,open,0.0
1489067700,2017-03-09 13:55:00+00:00,2017-03-09 08:55:00-05:00,2017-03-09,TR,wddrb_completion,short,2365.0,2367.0,2360.75,prev_wddrb_lo,2.125,0.12,stop,-1.0,stop,-1.0,stop,-1.0,open,0.0
1489109400,2017-03-10 01:30:00+00:00,2017-03-09 20:30:00-05:00,2017-03-09,AS,asia_rotation,short,2371.25,2373.75,2363.0,asia_low,3.3,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1489377600,2017-03-13 04:00:00+00:00,2017-03-13 00:00:00-04:00,2017-03-13,AS,wddrb_completion,short,2370.5,2372.6,2362.25,prev_wddrb_lo,3.928571428571599,0.12,open,0.0,open,0.0,open,0.0,stop,-1.0
1489388400,2017-03-13 07:00:00+00:00,2017-03-13 03:00:00-04:00,2017-03-13,TO,wddrb_completion,short,2371.25,2373.35,2362.25,prev_wddrb_lo,4.285714285714471,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1489392000,2017-03-13 08:00:00+00:00,2017-03-13 04:00:00-04:00,2017-03-13,OR,wddrb_completion,short,2370.75,2372.85,2362.25,prev_wddrb_lo,4.047619047619223,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1489395900,2017-03-13 09:05:00+00:00,2017-03-13 05:05:00-04:00,2017-03-13,OS,wddrb_completion,short,2371.25,2374.5,2362.25,prev_wddrb_lo,2.769230769230769,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1489413000,2017-03-13 13:50:00+00:00,2017-03-13 09:50:00-04:00,2017-03-13,RR,percentile_extension,short,2372.75,2374.85,2366.8875,daycycle_pct_level,2.7916666666668744,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1489416600,2017-03-13 14:50:00+00:00,2017-03-13 10:50:00-04:00,2017-03-13,RS,percentile_extension,short,2371.0,2373.25,2364.8575,daycycle_pct_level,2.7299999999999676,0.12,open,0.0,stop,-1.0,stop,-1.0,stop,-1.0
1489451400,2017-03-14 00:30:00+00:00,2017-03-13 20:30:00-04:00,2017-03-13,AS,asia_rotation,short,2373.0,2374.0,2370.0,asia_low,3.0,0.12,open,0.0,open,0.0,tp,3.0,open,0.0
1489464900,2017-03-14 04:15:00+00:00,2017-03-14 00:15:00-04:00,2017-03-14,AS,breakout_continuation,short,2370.0,2371.125,2367.75,session_sd_3,2.0,0.12,open,0.0,open,0.0,open,0.0,tp,2.0
1489633800,2017-03-16 03:10:00+00:00,2017-03-15 23:10:00-04:00,2017-03-15,AS,asia_rotation,short,2385.25,2388.13,2366.0,asia_low,6.6840277777775245,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1489710600,2017-03-17 00:30:00+00:00,2017-03-16 20:30:00-04:00,2017-03-16,AS,wddrb_completion,short,2379.0,2380.83,2373.5,prev_wddrb_lo,3.0054644808744366,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1489727100,2017-03-17 05:05:00+00:00,2017-03-17 01:05:00-04:00,2017-03-17,AS,wddrb_completion,short,2378.25,2380.08,2373.5,prev_wddrb_lo,2.5956284153006495,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1489749000,2017-03-17 11:10:00+00:00,2017-03-17 07:10:00-04:00,2017-03-17,OS,wddrb_completion,short,2379.25,2380.9,2373.5,prev_wddrb_lo,3.4848484848482926,0.12,open,0.0,stop,-1.0,stop,-1.0,open,0.0
1489753800,2017-03-17 12:30:00+00:00,2017-03-17 08:30:00-04:00,2017-03-17,TR,wddrb_completion,short,2379.0,2380.62,2373.5,prev_wddrb_lo,3.3950617283952904,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1490061600,2017-03-21 02:00:00+00:00,2017-03-20 22:00:00-04:00,2017-03-20,AS,asia_rotation,short,2375.0,2376.26,2369.0,asia_low,4.761904761903937,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1490229000,2017-03-23 00:30:00+00:00,2017-03-22 20:30:00-04:00,2017-03-22,AS,asia_rotation,short,2346.5,2348.75,2333.25,asia_low,5.888888888888889,0.12,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1490661000,2017-03-28 00:30:00+00:00,2017-03-27 20:30:00-04:00,2017-03-27,AS,asia_rotation,short,2341.25,2344.22,2326.25,asia_low,5.05050505050539,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1490747400,2017-03-29 00:30:00+00:00,2017-03-28 20:30:00-04:00,2017-03-28,AS,asia_rotation,short,2353.0,2356.24,2342.0,asia_low,3.3950617283952904,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1490835000,2017-03-30 00:50:00+00:00,2017-03-29 20:50:00-04:00,2017-03-29,AS,asia_rotation,short,2360.75,2362.4,2353.25,asia_low,4.5454545454542945,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1490861100,2017-03-30 08:05:00+00:00,2017-03-30 04:05:00-04:00,2017-03-30,OS,breakout_continuation,short,2357.0,2358.65,2353.25,session_sd_3,2.2727272727271473,0.12,open,0.0,open,0.0,tp,2.2727272727271473,tp,2.2727272727271473
1490920200,2017-03-31 00:30:00+00:00,2017-03-30 20:30:00-04:00,2017-03-30,AS,asia_rotation,short,2361.75,2363.37,2358.0,asia_low,2.3148148148149708,0.12,open,0.0,stop,-1.0,stop,-1.0,stop,-1.0
1491173100,2017-04-02 22:45:00+00:00,2017-04-02 18:45:00-04:00,2017-04-02,TA,wddrb_completion,short,2360.75,2361.95,2358.25,prev_wddrb_lo,2.0833333333336492,0.12,open,0.0,tp,2.0833333333336492,tp,2.0833333333336492,open,0.0
1491199500,2017-04-03 06:05:00+00:00,2017-04-03 02:05:00-04:00,2017-04-03,TO,wddrb_completion,short,2362.0,2363.29,2358.25,prev_wddrb_lo,2.9069767441861285,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1491203100,2017-04-03 07:05:00+00:00,2017-04-03 03:05:00-04:00,2017-04-03,OR,wddrb_completion,short,2361.75,2363.04,2358.25,prev_wddrb_lo,2.7131782945737197,0.12,open,0.0,open,0.0,open,0.0,open,0.0
1491206700,2017-04-03 08:05:00+00:00,2017-04-03 04:05:00-04:00,2017-04-03,OS,breakout_continuation,short,2360.0,2361.29,2354.6,session_sd_3,4.186046511628096,0.12,open,0.0,stop,-1.0,stop,-1.0,stop,-1.0
