symbol,day_date,session,session_id,next_session_id,entry_ts,direction,entry,exit_ts,exit,exit_reason,prior_range_sd,stop_dist,tp_dist,p_up,p_dn,ev_long,ev_short,pnl_points,pnl_R,equity_points,walk_train_start,walk_train_end,walk_test_start,walk_test_end
CME_MINI_ES1!,2025-10-09,TR,CME_MINI_ES1!-20251009-TR,CME_MINI_ES1!-20251010-RR,2025-10-10 09:25:00-04:00,short,6784.75,2025-10-10 09:30:00-04:00,6790.925663186207,stop,6.1756631862071005,6.1756631862071005,9.263494779310651,0.5917963877196696,0.8827329510923073,0.4794909692991739,1.2068323777307683,-6.425663186207203,-1.0404814823059747,-68.00473011900067,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-10,RR,CME_MINI_ES1!-20251010-RR,CME_MINI_ES1!-20251010-RS,2025-10-10 10:25:00-04:00,short,6793.0,2025-10-10 10:55:00-04:00,6778.697379012739,tp,9.535080658174566,9.535080658174566,14.30262098726185,0.7102604823545909,0.857041887030213,0.7756512058864774,1.1426047175755325,14.052620987261434,1.4737810293417826,-53.952109131739235,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-10,AR,CME_MINI_ES1!-20251010-AR,CME_MINI_ES1!-20251010-AS,2025-10-12 20:25:00-04:00,long,6666.0,2025-10-12 20:30:00-04:00,6669.49982964811,tp,2.333219765406639,2.333219765406639,3.4998296481099587,0.6676626397237126,0.538320163152653,0.6691565993092816,0.34580040788163247,3.2498296481098805,1.392851927749503,-50.702279483629354,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-10,AS,CME_MINI_ES1!-20251010-AS,CME_MINI_ES1!-20251010-TO,2025-10-13 01:55:00-04:00,long,6682.0,2025-10-13 02:05:00-04:00,6679.598691420342,stop,2.4013085796575298,2.4013085796575298,3.601962869486295,0.7729964665011914,0.13666414612726593,0.9324911662529783,-0.6583396346818351,-2.6513085796577798,-1.1041099016253482,-53.353588063287134,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-10,TO,CME_MINI_ES1!-20251010-TO,CME_MINI_ES1!-20251010-OR,2025-10-13 02:55:00-04:00,long,6684.25,2025-10-13 03:00:00-04:00,6690.511253027445,tp,4.174168684963069,4.174168684963069,6.261253027444604,0.9347138027859621,0.24296717088445394,1.3367845069649051,-0.39258207278886514,6.011253027444582,1.4401078349083936,-47.34233503584255,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-10,OR,CME_MINI_ES1!-20251010-OR,CME_MINI_ES1!-20251010-OS,2025-10-13 03:55:00-04:00,long,6695.0,2025-10-13 04:15:00-04:00,6691.270582802692,stop,3.7294171973083072,3.7294171973083072,5.59412579596246,0.7009201735698085,0.6868114382021236,0.7523004339245214,0.7170285955053092,-3.9794171973080665,-1.0670346026666568,-51.32175223315062,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-10,TR,CME_MINI_ES1!-20251010-TR,CME_MINI_ES1!-20251013-RR,2025-10-13 09:25:00-04:00,short,6674.75,2025-10-13 09:30:00-04:00,6680.936732408529,stop,6.186732408528495,6.186732408528495,9.280098612792742,0.7593407650263522,0.7939346090626274,0.8983519125658803,0.9848365226565685,-6.436732408528769,-1.040409053356768,-57.75848464167939,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-13,RR,CME_MINI_ES1!-20251013-RR,CME_MINI_ES1!-20251013-RS,2025-10-13 10:25:00-04:00,short,6677.0,2025-10-13 10:35:00-04:00,6686.185085164204,stop,9.185085164204205,9.185085164204205,13.777627746306308,0.6167959864793809,0.6993211560510512,0.5419899661984523,0.748302890127628,-9.435085164203883,-1.027218038323038,-67.19356980588327,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-13,RS,CME_MINI_ES1!-20251013-RS,CME_MINI_ES1!-20251013-TOUT,2025-10-13 15:55:00-04:00,long,6699.75,2025-10-13 16:55:00-04:00,6689.75,timeout,38.4938135836205,38.4938135836205,57.740720375430755,0.5953727450833592,0.15720850317557464,0.4884318627083981,-0.6069787420610634,-10.25,-0.26627655318519744,-77.44356980588327,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-13,TOUT,CME_MINI_ES1!-20251013-TOUT,CME_MINI_ES1!-20251013-TA,2025-10-13 17:55:00-04:00,long,6689.75,2025-10-13 19:20:00-04:00,6693.5,timeout,13.484884325167862,13.484884325167862,20.227326487751792,0.7023114532221251,0.5518442610629181,0.7557786330553127,0.3796106526572952,3.5,0.25954987196053914,-73.94356980588327,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-13,TA,CME_MINI_ES1!-20251013-TA,CME_MINI_ES1!-20251013-AR,2025-10-13 19:25:00-04:00,long,6693.5,2025-10-13 20:20:00-04:00,6706.252553923781,tp,8.501702615854136,8.501702615854136,12.752553923781203,0.6052956842696152,0.5773161224380216,0.5132392106740381,0.4432903060950538,12.502553923781306,1.4705941255186117,-61.441015882101965,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-13,AR,CME_MINI_ES1!-20251013-AR,CME_MINI_ES1!-20251013-AS,2025-10-13 20:25:00-04:00,long,6705.75,2025-10-13 20:30:00-04:00,6710.092813937384,tp,2.8952092915893433,2.8952092915893433,4.342813937384015,0.9327898101973789,0.23271883164047275,1.3319745254934472,-0.41820292089881816,4.092813937383653,1.4136504567298058,-57.34820194471831,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-13,TO,CME_MINI_ES1!-20251013-TO,CME_MINI_ES1!-20251013-OR,2025-10-14 02:55:00-04:00,short,6647.25,2025-10-14 03:00:00-04:00,6641.0068590268575,tp,4.162093982094767,4.162093982094767,6.24314097314215,0.46000952280031954,0.6800342107718953,0.15002380700079887,0.7000855269297384,5.993140973142545,1.4399340809998284,-51.35506097157577,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-13,OR,CME_MINI_ES1!-20251013-OR,CME_MINI_ES1!-20251013-OS,2025-10-14 03:55:00-04:00,short,6633.5,2025-10-14 04:00:00-04:00,6638.428835669063,stop,4.928835669063392,4.928835669063392,7.393253503595087,0.27273026268908046,0.6820082505819877,-0.3181743432772989,0.7050206264549691,-5.178835669063119,-1.0507219182755252,-56.533896640638886,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-13,TR,CME_MINI_ES1!-20251013-TR,CME_MINI_ES1!-20251014-RR,2025-10-14 09:25:00-04:00,long,6633.75,2025-10-14 09:30:00-04:00,6627.510021191838,stop,6.239978808162392,6.239978808162392,9.359968212243588,0.9298788073602392,0.2069583827851246,1.324697018400598,-0.4826040430371885,-6.48997880816205,-1.0400642386273233,-63.023875448800936,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-14,RR,CME_MINI_ES1!-20251014-RR,CME_MINI_ES1!-20251014-RS,2025-10-14 10:25:00-04:00,long,6654.75,2025-10-14 11:00:00-04:00,6668.742272009465,tp,9.328181339642958,9.328181339642958,13.992272009464436,0.9388803228041972,0.28672295913901175,1.347200807010493,-0.28319260215247066,13.742272009464614,1.473199491851925,-49.28160343933632,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-14,TOUT,CME_MINI_ES1!-20251014-TOUT,CME_MINI_ES1!-20251014-TA,2025-10-14 17:55:00-04:00,long,6685.0,2025-10-14 19:20:00-04:00,6697.25,timeout,13.471119204861152,13.471119204861152,20.206678807291727,0.7592375666898407,0.19053805553594794,0.8980939167246017,-0.5236548611601302,12.0,0.8907945819134101,-37.28160343933632,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-14,TA,CME_MINI_ES1!-20251014-TA,CME_MINI_ES1!-20251014-AR,2025-10-14 19:25:00-04:00,long,6697.25,2025-10-14 20:00:00-04:00,6688.769420405234,stop,8.48057959476579,8.48057959476579,12.720869392148684,0.7732649973655457,0.13509901994919932,0.933162493413864,-0.6622524501270017,-8.730579594765913,-1.0294791172238305,-46.012183034102236,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-14,AR,CME_MINI_ES1!-20251014-AR,CME_MINI_ES1!-20251014-AS,2025-10-14 20:25:00-04:00,short,6687.0,2025-10-14 20:30:00-04:00,6690.761736021405,stop,3.761736021405124,3.761736021405124,5.642604032107686,0.25677594335668685,0.7108885467684456,-0.35806014160828287,0.7772213669211141,-4.011736021405341,-1.066458677211176,-50.02391905550758,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-14,OR,CME_MINI_ES1!-20251014-OR,CME_MINI_ES1!-20251014-OS,2025-10-15 03:55:00-04:00,short,6713.25,2025-10-15 04:15:00-04:00,6719.607897596069,stop,6.3578975960694155,6.3578975960694155,9.536846394104124,0.56490754887075,0.8234745983987714,0.412268872176875,1.0586864959969282,-6.607897596069051,-1.0393211743696833,-56.63181665157663,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-14,OS,CME_MINI_ES1!-20251014-OS,CME_MINI_ES1!-20251014-TR,2025-10-15 08:25:00-04:00,long,6738.75,2025-10-15 09:20:00-04:00,6732.0,timeout,11.164853217504524,11.164853217504524,16.747279826256786,0.6889802434719002,0.1599560823717018,0.7224506086797505,-0.6001097940707455,-7.0,-0.6269674901793812,-63.63181665157663,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-14,TR,CME_MINI_ES1!-20251014-TR,CME_MINI_ES1!-20251015-RR,2025-10-15 09:25:00-04:00,short,6732.0,2025-10-15 09:40:00-04:00,6738.832813148792,stop,6.832813148792797,6.832813148792797,10.249219723189196,0.4442518230005864,0.9125097131891926,0.11062955750146608,1.2812742829729815,-7.082813148792411,-1.0365881511107593,-70.71462980036904,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-15,RR,CME_MINI_ES1!-20251015-RR,CME_MINI_ES1!-20251015-RS,2025-10-15 10:25:00-04:00,long,6762.75,2025-10-15 11:00:00-04:00,6749.890050953691,stop,12.85994904630979,12.85994904630979,19.289923569464683,0.935742007881609,0.2956020699042539,1.3393550197040225,-0.26099482523936524,-13.109949046309339,-1.0194402014424222,-83.82457884667838,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-15,TOUT,CME_MINI_ES1!-20251015-TOUT,CME_MINI_ES1!-20251015-TA,2025-10-15 17:55:00-04:00,long,6713.5,2025-10-15 19:20:00-04:00,6715.0,timeout,13.635112133559328,13.635112133559328,20.45266820033899,0.7576278596140643,0.43906318299126673,0.8940696490351608,0.09765795747816686,1.25,0.09167508031880764,-82.57457884667838,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-15,TA,CME_MINI_ES1!-20251015-TA,CME_MINI_ES1!-20251015-AR,2025-10-15 19:25:00-04:00,short,6715.0,2025-10-15 20:20:00-04:00,6710.5,timeout,8.453977575207144,8.453977575207144,12.680966362810716,0.17606712055394108,0.647859612969209,-0.5598321986151473,0.6196490324230225,4.25,0.5027219391335875,-78.32457884667838,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-15,AR,CME_MINI_ES1!-20251015-AR,CME_MINI_ES1!-20251015-AS,2025-10-15 20:25:00-04:00,short,6710.5,2025-10-15 20:30:00-04:00,6704.929208574604,tp,3.713860950263855,3.713860950263855,5.570791425395782,0.1809657303000764,0.8560133590600167,-0.547585674249809,1.1400333976500419,5.320791425396237,1.432684609535049,-73.00378742128214,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-15,AS,CME_MINI_ES1!-20251015-AS,CME_MINI_ES1!-20251015-TO,2025-10-16 01:55:00-04:00,long,6713.75,2025-10-16 02:50:00-04:00,6728.5,timeout,15.933966326521997,15.933966326521997,23.900949489782995,0.7302431829589571,0.22207346576783163,0.8256079573973927,-0.44481633558042094,14.5,0.9100056886567428,-58.50378742128214,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-15,TO,CME_MINI_ES1!-20251015-TO,CME_MINI_ES1!-20251015-OR,2025-10-16 02:55:00-04:00,long,6728.5,2025-10-16 03:10:00-04:00,6724.14140292972,stop,4.358597070279911,4.358597070279911,6.537895605419867,0.8847361331636581,0.24905830175788826,1.2118403329091452,-0.37735424560527936,-4.608597070279757,-1.057357905759293,-63.1123844915619,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-15,OR,CME_MINI_ES1!-20251015-OR,CME_MINI_ES1!-20251015-OS,2025-10-16 03:55:00-04:00,long,6727.75,2025-10-16 04:10:00-04:00,6737.159672724886,tp,6.273115149924359,6.273115149924359,9.409672724886539,0.7530740558548048,0.2791713353745442,0.8826851396370119,-0.3020716615636395,9.15967272488615,1.4601473918419299,-53.95271176667575,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-15,TR,CME_MINI_ES1!-20251015-TR,CME_MINI_ES1!-20251016-RR,2025-10-16 09:25:00-04:00,short,6739.0,2025-10-16 09:30:00-04:00,6728.91280816358,tp,6.724794557613282,6.724794557613282,10.087191836419922,0.516437563536103,0.7743377458155458,0.29109390884025765,0.9358443645388645,9.837191836420061,1.462824143123178,-44.11551993025569,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-16,RR,CME_MINI_ES1!-20251016-RR,CME_MINI_ES1!-20251016-RS,2025-10-16 10:25:00-04:00,short,6732.25,2025-10-16 10:40:00-04:00,6745.453767404957,stop,13.203767404957206,13.203767404957206,19.80565110743581,0.36953543548046736,0.7357696217769706,-0.07616141129883158,0.8394240544424264,-13.453767404957034,-1.0189339899993972,-57.56928733521272,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-16,TA,CME_MINI_ES1!-20251016-TA,CME_MINI_ES1!-20251016-AR,2025-10-16 19:25:00-04:00,short,6648.5,2025-10-16 20:05:00-04:00,6656.72723134027,stop,8.22723134026969,8.22723134026969,12.340847010404534,0.08124380605430723,0.5540882373571407,-0.7968904848642319,0.38522059339285186,-8.47723134027001,-1.0303868931917168,-66.04651867548273,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-16,AR,CME_MINI_ES1!-20251016-AR,CME_MINI_ES1!-20251016-AS,2025-10-16 20:25:00-04:00,long,6651.75,2025-10-16 21:00:00-04:00,6657.30695687736,tp,3.7046379182402114,3.7046379182402114,5.556956877360317,0.7666517215917888,0.19645465196786,0.9166293039794721,-0.50886337008035,5.30695687735988,1.4325170217662748,-60.73956179812285,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-16,TO,CME_MINI_ES1!-20251016-TO,CME_MINI_ES1!-20251016-OR,2025-10-17 02:55:00-04:00,short,6614.25,2025-10-17 03:00:00-04:00,6607.624754845649,tp,4.416830102901257,4.416830102901257,6.6252451543518855,0.1974474700926374,0.7633543594722875,-0.5063813247684065,0.9083858986807186,6.375245154351433,1.4433983209278896,-54.36431664377142,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-16,OS,CME_MINI_ES1!-20251016-OS,CME_MINI_ES1!-20251016-TR,2025-10-17 08:25:00-04:00,long,6667.25,2025-10-17 09:20:00-04:00,6664.0,timeout,11.278552947029482,11.278552947029482,16.917829420544223,0.6185345384650122,0.11346239042214272,0.5463363461625305,-0.7163440239446432,-3.5,-0.31032349774283957,-57.86431664377142,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-16,TR,CME_MINI_ES1!-20251016-TR,CME_MINI_ES1!-20251017-RR,2025-10-17 09:25:00-04:00,short,6664.0,2025-10-17 09:30:00-04:00,6656.284030572214,tp,5.143979618523913,5.143979618523913,7.715969427785869,0.5226832825552287,0.6611671415102532,0.3067082063880716,0.6529178537756332,7.465969427786149,1.451399496393911,-50.39834721598527,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-17,RR,CME_MINI_ES1!-20251017-RR,CME_MINI_ES1!-20251017-RS,2025-10-17 10:25:00-04:00,long,6685.0,2025-10-17 10:30:00-04:00,6672.199943462296,stop,12.800056537704078,12.800056537704078,19.200084806556116,0.9156909505942687,0.19139565085268048,1.2892273764856719,-0.5215108728682988,-13.050056537704222,-1.0195311637307023,-63.44840375368949,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-17,RS,CME_MINI_ES1!-20251017-RS,CME_MINI_ES1!-20251017-TOUT,2025-10-17 15:55:00-04:00,long,6706.25,2025-10-17 16:55:00-04:00,6711.0,timeout,41.940471206222746,41.940471206222746,62.910706809334116,0.8239214609927898,0.06747222529364444,1.0598036524819745,-0.8313194367658889,4.5,0.10729493185408777,-58.94840375368949,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-17,TOUT,CME_MINI_ES1!-20251017-TOUT,CME_MINI_ES1!-20251017-TA,2025-10-17 17:55:00-04:00,long,6711.0,2025-10-19 19:20:00-04:00,6706.25,timeout,13.860649287973867,13.860649287973867,20.7909739319608,0.9612058456314683,0.22718466930270406,1.4030146140786706,-0.43203832674323983,-5.0,-0.3607334617677852,-63.94840375368949,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-17,AR,CME_MINI_ES1!-20251017-AR,CME_MINI_ES1!-20251017-AS,2025-10-19 20:25:00-04:00,short,6700.25,2025-10-19 20:40:00-04:00,6704.333745056221,stop,4.083745056221132,4.083745056221132,6.125617584331698,0.2812497799017614,0.742154472318414,-0.2968755502455964,0.8553861807960351,-4.3337450562212325,-1.061218317147211,-68.28214880991072,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-17,AS,CME_MINI_ES1!-20251017-AS,CME_MINI_ES1!-20251017-TO,2025-10-20 01:55:00-04:00,long,6730.0,2025-10-20 02:50:00-04:00,6730.25,timeout,17.098476386416486,17.098476386416486,25.64771457962473,0.7366277904163209,0.12673742201924887,0.8415694760408022,-0.6831564449518779,0.0,0.0,-68.28214880991072,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-17,TO,CME_MINI_ES1!-20251017-TO,CME_MINI_ES1!-20251017-OR,2025-10-20 02:55:00-04:00,long,6730.25,2025-10-20 03:50:00-04:00,6731.0,timeout,5.622206908885137,5.622206908885137,8.433310363327706,0.841455551136375,0.6567707068507227,1.1036388778409376,0.6419267671268067,0.5,0.08893304855248527,-67.78214880991072,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-17,OR,CME_MINI_ES1!-20251017-OR,CME_MINI_ES1!-20251017-OS,2025-10-20 03:55:00-04:00,short,6731.0,2025-10-20 06:45:00-04:00,6717.147475529329,tp,9.235016313780363,9.235016313780363,13.852524470670545,0.7796027365706002,0.8005357540771335,0.9490068414265005,1.0013393851928338,13.602524470670687,1.4729291219955063,-54.179624339240036,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-17,TR,CME_MINI_ES1!-20251017-TR,CME_MINI_ES1!-20251020-RR,2025-10-20 09:25:00-04:00,long,6735.25,2025-10-20 09:30:00-04:00,6743.216363806821,tp,5.310909204547496,5.310909204547496,7.966363806821244,0.845087764269311,0.22593998997396655,1.1127194106732774,-0.4351500250650836,7.716363806821391,1.4529270807744579,-46.463260532418644,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-20,RR,CME_MINI_ES1!-20251020-RR,CME_MINI_ES1!-20251020-RS,2025-10-20 10:25:00-04:00,long,6757.75,2025-10-20 13:15:00-04:00,6778.9423987117525,tp,14.128265807835083,14.128265807835083,21.192398711752624,0.9026444893585832,0.23213514076188266,1.256611223396458,-0.41966214809529334,20.942398711752503,1.4823049761803406,-25.52086182066614,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-20,RS,CME_MINI_ES1!-20251020-RS,CME_MINI_ES1!-20251020-TOUT,2025-10-20 15:55:00-04:00,long,6779.25,2025-10-20 16:55:00-04:00,6780.25,timeout,42.062265874846965,42.062265874846965,63.09339881227045,0.6214287175671098,0.1829527890610567,0.5535717939177746,-0.5426180273473582,0.75,0.01783070846044213,-24.77086182066614,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-20,TOUT,CME_MINI_ES1!-20251020-TOUT,CME_MINI_ES1!-20251020-TA,2025-10-20 17:55:00-04:00,long,6780.25,2025-10-20 19:20:00-04:00,6779.75,timeout,13.800886699201994,13.800886699201994,20.70133004880299,0.9539208635587919,0.20375572974235195,1.3848021588969799,-0.4906106756441201,-0.75,-0.054344334269722475,-25.52086182066614,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-20,TA,CME_MINI_ES1!-20251020-TA,CME_MINI_ES1!-20251020-AR,2025-10-20 19:25:00-04:00,short,6779.75,2025-10-20 20:20:00-04:00,6778.5,timeout,9.124963950902115,9.124963950902115,13.687445926353174,0.3342335240305713,0.6728237458762562,-0.16441618992357165,0.6820593646906404,1.0,0.10958947403853991,-24.52086182066614,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-20,AR,CME_MINI_ES1!-20251020-AR,CME_MINI_ES1!-20251020-AS,2025-10-20 20:25:00-04:00,short,6778.5,2025-10-20 21:00:00-04:00,6782.625398704814,stop,4.125398704814387,4.125398704814387,6.1880980572215805,0.5387643781347862,0.8100601750946842,0.3469109453369654,1.0251504377367104,-4.375398704813961,-1.0606002032501296,-28.896260525480102,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-20,TO,CME_MINI_ES1!-20251020-TO,CME_MINI_ES1!-20251020-OR,2025-10-21 02:55:00-04:00,short,6767.25,2025-10-21 03:50:00-04:00,6767.0,timeout,5.576560437742018,5.576560437742018,8.364840656613028,0.3631645012050845,0.7972971325521012,-0.09208874698728875,0.993242831380253,0.0,0.0,-28.896260525480102,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-20,OR,CME_MINI_ES1!-20251020-OR,CME_MINI_ES1!-20251020-OS,2025-10-21 03:55:00-04:00,long,6767.0,2025-10-21 08:20:00-04:00,6777.75,timeout,9.171779873755778,9.171779873755778,13.757669810633667,0.8490691482592712,0.8163644735562514,1.122672870648178,1.0409111838906286,10.5,1.1448159620625877,-18.396260525480102,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-20,OS,CME_MINI_ES1!-20251020-OS,CME_MINI_ES1!-20251020-TR,2025-10-21 08:25:00-04:00,long,6777.75,2025-10-21 09:20:00-04:00,6770.5,timeout,21.094149850011423,21.094149850011423,31.641224775017136,0.8366614253806252,0.2883069116918485,1.0916535634515627,-0.2792327207703787,-7.5,-0.3555488158246841,-25.896260525480102,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-20,TR,CME_MINI_ES1!-20251020-TR,CME_MINI_ES1!-20251021-RR,2025-10-21 09:25:00-04:00,short,6770.5,2025-10-21 09:30:00-04:00,6775.868708067663,stop,5.368708067662967,5.368708067662967,8.05306210149445,0.2988530902022515,0.8357564736589982,-0.2528672744943713,1.0893911841474955,-5.6187080676627374,-1.0465661378583018,-31.51496859314284,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-21,RR,CME_MINI_ES1!-20251021-RR,CME_MINI_ES1!-20251021-RS,2025-10-21 10:25:00-04:00,long,6775.0,2025-10-21 15:50:00-04:00,6783.75,timeout,13.86017463055475,13.86017463055475,20.790261945832125,0.9481095406654092,0.3450502073211489,1.3702738516635231,-0.13737448169712774,8.5,0.6132678863411831,-23.01496859314284,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-21,RS,CME_MINI_ES1!-20251021-RS,CME_MINI_ES1!-20251021-TOUT,2025-10-21 15:55:00-04:00,long,6783.75,2025-10-21 16:55:00-04:00,6772.5,timeout,42.39748471933583,42.39748471933583,63.59622707900374,0.580382122290915,0.26486811056233506,0.4509553057272876,-0.33782972359416236,-11.5,-0.27124250592052934,-34.51496859314284,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-21,TOUT,CME_MINI_ES1!-20251021-TOUT,CME_MINI_ES1!-20251021-TA,2025-10-21 17:55:00-04:00,long,6772.5,2025-10-21 19:20:00-04:00,6774.5,timeout,13.759350887382197,13.759350887382197,20.639026331073296,0.8959964666077318,0.14705096902130368,1.2399911665193295,-0.6323725774467408,1.75,0.12718623242647376,-32.76496859314284,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-21,TA,CME_MINI_ES1!-20251021-TA,CME_MINI_ES1!-20251021-AR,2025-10-21 19:25:00-04:00,short,6774.5,2025-10-21 20:20:00-04:00,6768.25,timeout,9.076574823484671,9.076574823484671,13.614862235227008,0.39988456628521174,0.5823974379674365,-0.0002885842869706501,0.45599359491859126,6.0,0.6610423112995927,-26.76496859314284,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-21,AR,CME_MINI_ES1!-20251021-AR,CME_MINI_ES1!-20251021-AS,2025-10-21 20:25:00-04:00,short,6768.25,2025-10-21 21:55:00-04:00,6772.279823033858,stop,4.029823033857757,4.029823033857757,6.044734550786636,0.35095937211329115,0.795483898717989,-0.12260156971677216,0.9887097467949725,-4.27982303385761,-1.0620374636552037,-31.04479162700045,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-21,TO,CME_MINI_ES1!-20251021-TO,CME_MINI_ES1!-20251021-OR,2025-10-22 02:55:00-04:00,long,6787.25,2025-10-22 03:00:00-04:00,6781.898859565722,stop,5.3511404342783235,5.3511404342783235,8.026710651417485,0.8678070447259832,0.2855051882382634,1.1695176118149582,-0.2862370294043416,-5.601140434278022,-1.0467190130907889,-36.64593206127847,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-21,OR,CME_MINI_ES1!-20251021-OR,CME_MINI_ES1!-20251021-OS,2025-10-22 03:55:00-04:00,long,6782.5,2025-10-22 04:15:00-04:00,6773.297097139889,stop,9.202902860110584,9.202902860110584,13.804354290165875,0.8547159643170331,0.5785575491042918,1.136789910792583,0.4463938727607295,-9.452902860110953,-1.0271653416101978,-46.098834921389425,2025-08-01,2025-09-30,2025-10-01,2025-10-31
CME_MINI_ES1!,2025-10-21,TR,CME_MINI_ES1!-20251021-TR,CME_MINI_ES1!-20251022-RR,2025-10-22 09:25:00-04:00,long,6780.0,2025-10-22 09:30:00-04:00,6774.796588290261,stop,5.20341170973935,5.20341170973935,7.805117564609025,0.7606266486728042,0.5229942617491098,0.9015666216820104,0.30748565437277453,-5.453411709739157,-1.0480454005843658,-51.55224663112858,2025-08-01,2025-09-30,2025-10-01,2025-10-31
