min_planned_r,quality,archetypes,bias_score_min,trades,months,trades_per_month,median_trades_per_month,win_rate,stop_rate,timeout_rate,total_r,avg_r
2.5,clean_mixed,all,0,64.0,7.0,9.142857142857142,7.0,0.171875,0.375,0.34375,48.65490481434222,0.7602328877240971
2.5,clean_mixed,all,1,64.0,7.0,9.142857142857142,7.0,0.171875,0.375,0.34375,48.65490481434222,0.7602328877240971
2.5,clean_mixed,all,2,61.0,7.0,8.714285714285714,7.0,0.16393442622950818,0.3770491803278688,0.3442622950819672,45.17813720744741,0.7406252001220888
2.5,clean_mixed,all,3,42.0,7.0,6.0,6.0,0.09523809523809523,0.40476190476190477,0.42857142857142855,21.10850636806547,0.5025834849539398
2.5,clean_mixed,range_start,0,6.0,4.0,1.5,1.0,0.0,0.8333333333333334,0.16666666666666666,-1.7857142857142856,-0.2976190476190476
2.5,clean_mixed,range_start,1,6.0,4.0,1.5,1.0,0.0,0.8333333333333334,0.16666666666666666,-1.7857142857142856,-0.2976190476190476
2.5,clean_mixed,range_start,2,6.0,4.0,1.5,1.0,0.0,0.8333333333333334,0.16666666666666666,-1.7857142857142856,-0.2976190476190476
2.5,clean_mixed,range_start,3,6.0,4.0,1.5,1.0,0.0,0.8333333333333334,0.16666666666666666,-1.7857142857142856,-0.2976190476190476
2.5,clean_mixed,after_formed,0,12.0,5.0,2.4,2.0,0.16666666666666666,0.5833333333333334,0.25,0.8514909418577057,0.07095757848814215
2.5,clean_mixed,after_formed,1,12.0,5.0,2.4,2.0,0.16666666666666666,0.5833333333333334,0.25,0.8514909418577057,0.07095757848814215
2.5,clean_mixed,after_formed,2,10.0,5.0,2.0,2.0,0.2,0.6,0.2,1.2959353863021508,0.12959353863021508
2.5,clean_mixed,after_formed,3,6.0,5.0,1.2,1.0,0.16666666666666666,0.5,0.3333333333333333,1.6776295270565709,0.27960492117609514
2.5,clean_mixed,post_breakout,0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,-2.0,-1.0
2.5,clean_mixed,post_breakout,1,2.0,2.0,1.0,1.0,0.0,1.0,0.0,-2.0,-1.0
2.5,clean_mixed,post_breakout,2,2.0,2.0,1.0,1.0,0.0,1.0,0.0,-2.0,-1.0
2.5,clean_mixed,post_breakout,3,2.0,2.0,1.0,1.0,0.0,1.0,0.0,-2.0,-1.0
2.5,clean_mixed,m7,0,12.0,7.0,1.7142857142857142,2.0,0.3333333333333333,0.4166666666666667,0.25,18.04989030989014,1.5041575258241784
2.5,clean_mixed,m7,1,12.0,7.0,1.7142857142857142,2.0,0.3333333333333333,0.4166666666666667,0.25,18.04989030989014,1.5041575258241784
2.5,clean_mixed,m7,2,12.0,7.0,1.7142857142857142,2.0,0.3333333333333333,0.4166666666666667,0.25,18.04989030989014,1.5041575258241784
2.5,clean_mixed,m7,3,7.0,6.0,1.1666666666666667,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,4.576922997903182,0.6538461425575974
2.5,clean_mixed,frontrun,0,32.0,7.0,4.571428571428571,3.0,0.15625,0.15625,0.46875,33.53923784830866,1.0481011827596456
2.5,clean_mixed,frontrun,1,32.0,7.0,4.571428571428571,3.0,0.15625,0.15625,0.46875,33.53923784830866,1.0481011827596456
2.5,clean_mixed,frontrun,2,31.0,7.0,4.428571428571429,3.0,0.12903225806451613,0.16129032258064516,0.4838709677419355,29.618025796969413,0.9554201869990133
2.5,clean_mixed,frontrun,3,21.0,7.0,3.0,3.0,0.09523809523809523,0.19047619047619047,0.5714285714285714,18.639668128820006,0.8876032442295241
2.5,clean_mixed,m7+frontrun,0,44.0,7.0,6.285714285714286,5.0,0.20454545454545456,0.22727272727272727,0.4090909090909091,51.5891281581988,1.172480185413609
2.5,clean_mixed,m7+frontrun,1,44.0,7.0,6.285714285714286,5.0,0.20454545454545456,0.22727272727272727,0.4090909090909091,51.5891281581988,1.172480185413609
2.5,clean_mixed,m7+frontrun,2,43.0,7.0,6.142857142857143,5.0,0.18604651162790697,0.23255813953488372,0.4186046511627907,47.66791610685955,1.1085561885316175
2.5,clean_mixed,m7+frontrun,3,28.0,7.0,4.0,4.0,0.10714285714285714,0.25,0.5357142857142857,23.216591126723188,0.8291639688115424
2.5,clean_mixed,range+post,0,8.0,5.0,1.6,1.0,0.0,0.875,0.125,-3.7857142857142856,-0.4732142857142857
2.5,clean_mixed,range+post,1,8.0,5.0,1.6,1.0,0.0,0.875,0.125,-3.7857142857142856,-0.4732142857142857
2.5,clean_mixed,range+post,2,8.0,5.0,1.6,1.0,0.0,0.875,0.125,-3.7857142857142856,-0.4732142857142857
2.5,clean_mixed,range+post,3,8.0,5.0,1.6,1.0,0.0,0.875,0.125,-3.7857142857142856,-0.4732142857142857
2.5,clean_mixed,range+after,0,18.0,6.0,3.0,2.5,0.1111111111111111,0.6666666666666666,0.2222222222222222,-0.9342233438565808,-0.051901296880921155
2.5,clean_mixed,range+after,1,18.0,6.0,3.0,2.5,0.1111111111111111,0.6666666666666666,0.2222222222222222,-0.9342233438565808,-0.051901296880921155
2.5,clean_mixed,range+after,2,16.0,6.0,2.6666666666666665,2.5,0.125,0.6875,0.1875,-0.48977889941213615,-0.03061118121325851
2.5,clean_mixed,range+after,3,12.0,6.0,2.0,1.5,0.08333333333333333,0.6666666666666666,0.25,-0.10808475865771516,-0.009007063221476264
2.5,clean_mixed,post+after,0,14.0,6.0,2.3333333333333335,2.0,0.14285714285714285,0.6428571428571429,0.21428571428571427,-1.1485090581422943,-0.08203636129587817
2.5,clean_mixed,post+after,1,14.0,6.0,2.3333333333333335,2.0,0.14285714285714285,0.6428571428571429,0.21428571428571427,-1.1485090581422943,-0.08203636129587817
2.5,clean_mixed,post+after,2,12.0,6.0,2.0,2.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,-0.7040646136978492,-0.058672051141487436
2.5,clean_mixed,post+after,3,8.0,6.0,1.3333333333333333,1.0,0.125,0.625,0.25,-0.3223704729434296,-0.0402963091179287
2.5,clean_mixed,range+post+after,0,20.0,6.0,3.3333333333333335,2.5,0.1,0.7,0.2,-2.934223343856581,-0.14671116719282903
2.5,clean_mixed,range+post+after,1,20.0,6.0,3.3333333333333335,2.5,0.1,0.7,0.2,-2.934223343856581,-0.14671116719282903
2.5,clean_mixed,range+post+after,2,18.0,6.0,3.0,2.5,0.1111111111111111,0.7222222222222222,0.16666666666666666,-2.489778899412136,-0.1383210499673409
2.5,clean_mixed,range+post+after,3,14.0,6.0,2.3333333333333335,2.0,0.07142857142857142,0.7142857142857143,0.21428571428571427,-2.108084758657715,-0.15057748276126537
2.5,clean_mixed,range+m7+frontrun,0,50.0,7.0,7.142857142857143,6.0,0.18,0.3,0.38,49.80341387248451,0.9960682774496903
2.5,clean_mixed,range+m7+frontrun,1,50.0,7.0,7.142857142857143,6.0,0.18,0.3,0.38,49.80341387248451,0.9960682774496903
2.5,clean_mixed,range+m7+frontrun,2,49.0,7.0,7.0,6.0,0.16326530612244897,0.30612244897959184,0.3877551020408163,45.882201821145266,0.9363714657376585
2.5,clean_mixed,range+m7+frontrun,3,34.0,7.0,4.857142857142857,5.0,0.08823529411764706,0.35294117647058826,0.47058823529411764,21.430876841008903,0.6303199070884972
2.5,clean_mixed,all+frontrun,0,64.0,7.0,9.142857142857142,7.0,0.171875,0.375,0.34375,48.65490481434222,0.7602328877240971
2.5,clean_mixed,all+frontrun,1,64.0,7.0,9.142857142857142,7.0,0.171875,0.375,0.34375,48.65490481434222,0.7602328877240971
2.5,clean_mixed,all+frontrun,2,61.0,7.0,8.714285714285714,7.0,0.16393442622950818,0.3770491803278688,0.3442622950819672,45.17813720744741,0.7406252001220888
2.5,clean_mixed,all+frontrun,3,42.0,7.0,6.0,6.0,0.09523809523809523,0.40476190476190477,0.42857142857142855,21.10850636806547,0.5025834849539398
2.5,clean_only,all,0,35.0,7.0,5.0,4.0,0.2857142857142857,0.3142857142857143,0.37142857142857144,52.35024946366733,1.495721413247638
2.5,clean_only,all,1,35.0,7.0,5.0,4.0,0.2857142857142857,0.3142857142857143,0.37142857142857144,52.35024946366733,1.495721413247638
2.5,clean_only,all,2,32.0,7.0,4.571428571428571,3.0,0.28125,0.3125,0.375,48.873481856772536,1.5272963080241417
2.5,clean_only,all,3,23.0,7.0,3.2857142857142856,3.0,0.17391304347826086,0.30434782608695654,0.4782608695652174,27.214356184441606,1.1832328775844176
2.5,clean_only,range_start,0,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
2.5,clean_only,range_start,1,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
2.5,clean_only,range_start,2,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
2.5,clean_only,range_start,3,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
2.5,clean_only,after_formed,0,8.0,4.0,2.0,2.0,0.25,0.5,0.25,3.169672760039524,0.3962090950049405
2.5,clean_only,after_formed,1,8.0,4.0,2.0,2.0,0.25,0.5,0.25,3.169672760039524,0.3962090950049405
2.5,clean_only,after_formed,2,6.0,4.0,1.5,1.5,0.3333333333333333,0.5,0.16666666666666666,3.614117204483968,0.6023528674139946
2.5,clean_only,after_formed,3,4.0,4.0,1.0,1.0,0.25,0.5,0.25,1.9958113452383888,0.4989528363095972
2.5,clean_only,post_breakout,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,clean_only,post_breakout,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,clean_only,post_breakout,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,clean_only,post_breakout,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,clean_only,m7,0,8.0,6.0,1.3333333333333333,1.0,0.375,0.375,0.25,15.80076190421589,1.9750952380269862
2.5,clean_only,m7,1,8.0,6.0,1.3333333333333333,1.0,0.375,0.375,0.25,15.80076190421589,1.9750952380269862
2.5,clean_only,m7,2,8.0,6.0,1.3333333333333333,1.0,0.375,0.375,0.25,15.80076190421589,1.9750952380269862
2.5,clean_only,m7,3,5.0,5.0,1.0,1.0,0.2,0.4,0.4,5.090436511416696,1.0180873022833392
2.5,clean_only,frontrun,0,17.0,7.0,2.4285714285714284,1.0,0.29411764705882354,0.17647058823529413,0.47058823529411764,31.165529085126206,1.8332664167721298
2.5,clean_only,frontrun,1,17.0,7.0,2.4285714285714284,1.0,0.29411764705882354,0.17647058823529413,0.47058823529411764,31.165529085126206,1.8332664167721298
2.5,clean_only,frontrun,2,16.0,7.0,2.2857142857142856,1.0,0.25,0.1875,0.5,27.24431703378696,1.702769814611685
2.5,clean_only,frontrun,3,12.0,7.0,1.7142857142857142,1.0,0.16666666666666666,0.16666666666666666,0.5833333333333334,17.913822613500802,1.492818551125067
2.5,clean_only,m7+frontrun,0,25.0,7.0,3.5714285714285716,3.0,0.32,0.24,0.4,46.96629098934209,1.8786516395736836
2.5,clean_only,m7+frontrun,1,25.0,7.0,3.5714285714285716,3.0,0.32,0.24,0.4,46.96629098934209,1.8786516395736836
2.5,clean_only,m7+frontrun,2,24.0,7.0,3.4285714285714284,3.0,0.2916666666666667,0.25,0.4166666666666667,43.04507893800286,1.793544955750119
2.5,clean_only,m7+frontrun,3,17.0,7.0,2.4285714285714284,2.0,0.17647058823529413,0.23529411764705882,0.5294117647058824,23.0042591249175,1.3531917132304412
2.5,clean_only,range+post,0,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
2.5,clean_only,range+post,1,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
2.5,clean_only,range+post,2,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
2.5,clean_only,range+post,3,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
2.5,clean_only,range+after,0,10.0,5.0,2.0,2.0,0.2,0.5,0.3,5.383958474325239,0.5383958474325239
2.5,clean_only,range+after,1,10.0,5.0,2.0,2.0,0.2,0.5,0.3,5.383958474325239,0.5383958474325239
2.5,clean_only,range+after,2,8.0,5.0,1.6,2.0,0.25,0.5,0.25,5.828402918769683,0.7285503648462104
2.5,clean_only,range+after,3,6.0,5.0,1.2,1.0,0.16666666666666666,0.5,0.3333333333333333,4.210097059524104,0.7016828432540173
2.5,clean_only,post+after,0,8.0,4.0,2.0,2.0,0.25,0.5,0.25,3.169672760039524,0.3962090950049405
2.5,clean_only,post+after,1,8.0,4.0,2.0,2.0,0.25,0.5,0.25,3.169672760039524,0.3962090950049405
2.5,clean_only,post+after,2,6.0,4.0,1.5,1.5,0.3333333333333333,0.5,0.16666666666666666,3.614117204483968,0.6023528674139946
2.5,clean_only,post+after,3,4.0,4.0,1.0,1.0,0.25,0.5,0.25,1.9958113452383888,0.4989528363095972
2.5,clean_only,range+post+after,0,10.0,5.0,2.0,2.0,0.2,0.5,0.3,5.383958474325239,0.5383958474325239
2.5,clean_only,range+post+after,1,10.0,5.0,2.0,2.0,0.2,0.5,0.3,5.383958474325239,0.5383958474325239
2.5,clean_only,range+post+after,2,8.0,5.0,1.6,2.0,0.25,0.5,0.25,5.828402918769683,0.7285503648462104
2.5,clean_only,range+post+after,3,6.0,5.0,1.2,1.0,0.16666666666666666,0.5,0.3333333333333333,4.210097059524104,0.7016828432540173
2.5,clean_only,range+m7+frontrun,0,27.0,7.0,3.857142857142857,3.0,0.2962962962962963,0.25925925925925924,0.4074074074074074,49.180576703627814,1.8215028408751042
2.5,clean_only,range+m7+frontrun,1,27.0,7.0,3.857142857142857,3.0,0.2962962962962963,0.25925925925925924,0.4074074074074074,49.180576703627814,1.8215028408751042
2.5,clean_only,range+m7+frontrun,2,26.0,7.0,3.7142857142857144,3.0,0.2692307692307692,0.2692307692307692,0.4230769230769231,45.25936465228857,1.740744794318791
2.5,clean_only,range+m7+frontrun,3,19.0,7.0,2.7142857142857144,3.0,0.15789473684210525,0.2631578947368421,0.5263157894736842,25.218544839203215,1.3272918336422745
2.5,clean_only,all+frontrun,0,35.0,7.0,5.0,4.0,0.2857142857142857,0.3142857142857143,0.37142857142857144,52.35024946366733,1.495721413247638
2.5,clean_only,all+frontrun,1,35.0,7.0,5.0,4.0,0.2857142857142857,0.3142857142857143,0.37142857142857144,52.35024946366733,1.495721413247638
2.5,clean_only,all+frontrun,2,32.0,7.0,4.571428571428571,3.0,0.28125,0.3125,0.375,48.873481856772536,1.5272963080241417
2.5,clean_only,all+frontrun,3,23.0,7.0,3.2857142857142856,3.0,0.17391304347826086,0.30434782608695654,0.4782608695652174,27.214356184441606,1.1832328775844176
3.0,all,all,0,186.0,7.0,26.571428571428573,27.0,0.053763440860215055,0.6344086021505376,0.25268817204301075,-23.170268950660546,-0.12457133844441154
3.0,all,all,1,186.0,7.0,26.571428571428573,27.0,0.053763440860215055,0.6344086021505376,0.25268817204301075,-23.170268950660546,-0.12457133844441154
3.0,all,all,2,162.0,7.0,23.142857142857142,19.0,0.05555555555555555,0.6111111111111112,0.2716049382716049,-11.178841972677242,-0.0690051973622052
3.0,all,all,3,120.0,7.0,17.142857142857142,13.0,0.041666666666666664,0.6333333333333333,0.275,-18.021561377808336,-0.1501796781484028
3.0,all,range_start,0,9.0,5.0,1.8,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,6.808352365826168,0.7564835962029075
3.0,all,range_start,1,9.0,5.0,1.8,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,6.808352365826168,0.7564835962029075
3.0,all,range_start,2,9.0,5.0,1.8,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,6.808352365826168,0.7564835962029075
3.0,all,range_start,3,9.0,5.0,1.8,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,6.808352365826168,0.7564835962029075
3.0,all,after_formed,0,29.0,7.0,4.142857142857143,4.0,0.034482758620689655,0.7241379310344828,0.2413793103448276,-6.5664048511031865,-0.22642775348631677
3.0,all,after_formed,1,29.0,7.0,4.142857142857143,4.0,0.034482758620689655,0.7241379310344828,0.2413793103448276,-6.5664048511031865,-0.22642775348631677
3.0,all,after_formed,2,22.0,6.0,3.6666666666666665,3.0,0.045454545454545456,0.7727272727272727,0.18181818181818182,-5.653765821780638,-0.2569893555354836
3.0,all,after_formed,3,15.0,6.0,2.5,2.0,0.06666666666666667,0.7333333333333333,0.2,-1.9037658217806386,-0.12691772145204258
3.0,all,post_breakout,0,17.0,6.0,2.8333333333333335,3.0,0.0,0.8823529411764706,0.11764705882352941,-11.888461538461538,-0.6993212669683257
3.0,all,post_breakout,1,17.0,6.0,2.8333333333333335,3.0,0.0,0.8823529411764706,0.11764705882352941,-11.888461538461538,-0.6993212669683257
3.0,all,post_breakout,2,16.0,6.0,2.6666666666666665,3.0,0.0,0.875,0.125,-10.888461538461538,-0.6805288461538461
3.0,all,post_breakout,3,13.0,6.0,2.1666666666666665,2.0,0.0,0.8461538461538461,0.15384615384615385,-7.888461538461538,-0.6068047337278106
3.0,all,m7,0,37.0,7.0,5.285714285714286,6.0,0.10810810810810811,0.6756756756756757,0.21621621621621623,1.761789808858607,0.047615940779962354
3.0,all,m7,1,37.0,7.0,5.285714285714286,6.0,0.10810810810810811,0.6756756756756757,0.21621621621621623,1.761789808858607,0.047615940779962354
3.0,all,m7,2,34.0,7.0,4.857142857142857,6.0,0.11764705882352941,0.6470588235294118,0.23529411764705882,4.761789808858607,0.14005264143701784
3.0,all,m7,3,26.0,7.0,3.7142857142857144,3.0,0.07692307692307693,0.6923076923076923,0.23076923076923078,-4.475280067230918,-0.1721261564319584
3.0,all,frontrun,0,94.0,7.0,13.428571428571429,13.0,0.0425531914893617,0.5425531914893617,0.2978723404255319,-13.285544735780592,-0.14133558229553822
3.0,all,frontrun,1,94.0,7.0,13.428571428571429,13.0,0.0425531914893617,0.5425531914893617,0.2978723404255319,-13.285544735780592,-0.14133558229553822
3.0,all,frontrun,2,81.0,7.0,11.571428571428571,9.0,0.037037037037037035,0.49382716049382713,0.345679012345679,-6.20675678711984,-0.0766266270014795
3.0,all,frontrun,3,57.0,7.0,8.142857142857142,8.0,0.017543859649122806,0.5263157894736842,0.3508771929824561,-10.562406316161413,-0.18530537396774407
3.0,all,m7+frontrun,0,131.0,7.0,18.714285714285715,22.0,0.061068702290076333,0.5801526717557252,0.2748091603053435,-11.523754926921988,-0.08796759486199991
3.0,all,m7+frontrun,1,131.0,7.0,18.714285714285715,22.0,0.061068702290076333,0.5801526717557252,0.2748091603053435,-11.523754926921988,-0.08796759486199991
3.0,all,m7+frontrun,2,115.0,7.0,16.428571428571427,15.0,0.06086956521739131,0.5391304347826087,0.3130434782608696,-1.444966978261235,-0.01256493024574987
3.0,all,m7+frontrun,3,83.0,7.0,11.857142857142858,10.0,0.03614457831325301,0.5783132530120482,0.3132530120481928,-15.037686383392327,-0.1811769443782208
3.0,all,range+post,0,26.0,7.0,3.7142857142857144,4.0,0.038461538461538464,0.8076923076923077,0.15384615384615385,-5.08010917263537,-0.19538881433212962
3.0,all,range+post,1,26.0,7.0,3.7142857142857144,4.0,0.038461538461538464,0.8076923076923077,0.15384615384615385,-5.08010917263537,-0.19538881433212962
3.0,all,range+post,2,25.0,7.0,3.5714285714285716,4.0,0.04,0.8,0.16,-4.08010917263537,-0.16320436690541482
3.0,all,range+post,3,22.0,7.0,3.142857142857143,2.0,0.045454545454545456,0.7727272727272727,0.18181818181818182,-1.0801091726353707,-0.04909587148342594
3.0,all,range+after,0,38.0,7.0,5.428571428571429,4.0,0.05263157894736842,0.7105263157894737,0.23684210526315788,0.24194751472298037,0.006367039861131063
3.0,all,range+after,1,38.0,7.0,5.428571428571429,4.0,0.05263157894736842,0.7105263157894737,0.23684210526315788,0.24194751472298037,0.006367039861131063
3.0,all,range+after,2,31.0,7.0,4.428571428571429,3.0,0.06451612903225806,0.7419354838709677,0.1935483870967742,1.1545865440455305,0.037244727227275176
3.0,all,range+after,3,24.0,7.0,3.4285714285714284,2.0,0.08333333333333333,0.7083333333333334,0.20833333333333334,4.904586544045529,0.2043577726685637
3.0,all,post+after,0,46.0,7.0,6.571428571428571,7.0,0.021739130434782608,0.782608695652174,0.1956521739130435,-18.454866389564728,-0.40119274759923323
3.0,all,post+after,1,46.0,7.0,6.571428571428571,7.0,0.021739130434782608,0.782608695652174,0.1956521739130435,-18.454866389564728,-0.40119274759923323
3.0,all,post+after,2,38.0,7.0,5.428571428571429,5.0,0.02631578947368421,0.8157894736842105,0.15789473684210525,-16.54222736024218,-0.4353217726379521
3.0,all,post+after,3,28.0,7.0,4.0,3.0,0.03571428571428571,0.7857142857142857,0.17857142857142858,-9.792227360242176,-0.34972240572293484
3.0,all,range+post+after,0,55.0,7.0,7.857142857142857,7.0,0.03636363636363636,0.7636363636363637,0.2,-11.646514023738556,-0.2117548004316101
3.0,all,range+post+after,1,55.0,7.0,7.857142857142857,7.0,0.03636363636363636,0.7636363636363637,0.2,-11.646514023738556,-0.2117548004316101
3.0,all,range+post+after,2,47.0,7.0,6.714285714285714,5.0,0.0425531914893617,0.7872340425531915,0.1702127659574468,-9.73387499441601,-0.20710372328544702
3.0,all,range+post+after,3,37.0,7.0,5.285714285714286,4.0,0.05405405405405406,0.7567567567567568,0.1891891891891892,-2.9838749944160092,-0.0806452701193516
3.0,all,range+m7+frontrun,0,140.0,7.0,20.0,23.0,0.06428571428571428,0.5857142857142857,0.2714285714285714,-4.715402561095823,-0.03368144686497017
3.0,all,range+m7+frontrun,1,140.0,7.0,20.0,23.0,0.06428571428571428,0.5857142857142857,0.2714285714285714,-4.715402561095823,-0.03368144686497017
3.0,all,range+m7+frontrun,2,124.0,7.0,17.714285714285715,16.0,0.06451612903225806,0.5483870967741935,0.3064516129032258,5.363385387564936,0.04325310796423335
3.0,all,range+m7+frontrun,3,92.0,7.0,13.142857142857142,10.0,0.043478260869565216,0.5869565217391305,0.30434782608695654,-8.229334017566162,-0.08944928279963218
3.0,all,all+frontrun,0,186.0,7.0,26.571428571428573,27.0,0.053763440860215055,0.6344086021505376,0.25268817204301075,-23.170268950660546,-0.12457133844441154
3.0,all,all+frontrun,1,186.0,7.0,26.571428571428573,27.0,0.053763440860215055,0.6344086021505376,0.25268817204301075,-23.170268950660546,-0.12457133844441154
3.0,all,all+frontrun,2,162.0,7.0,23.142857142857142,19.0,0.05555555555555555,0.6111111111111112,0.2716049382716049,-11.178841972677242,-0.0690051973622052
3.0,all,all+frontrun,3,120.0,7.0,17.142857142857142,13.0,0.041666666666666664,0.6333333333333333,0.275,-18.021561377808336,-0.1501796781484028
3.0,clean_mixed,all,0,50.0,7.0,7.142857142857143,5.0,0.16,0.36,0.38,42.47814874859664,0.8495629749719328
3.0,clean_mixed,all,1,50.0,7.0,7.142857142857143,5.0,0.16,0.36,0.38,42.47814874859664,0.8495629749719328
3.0,clean_mixed,all,2,48.0,7.0,6.857142857142857,5.0,0.14583333333333334,0.3541666666666667,0.3958333333333333,39.55693669725739,0.824102847859529
3.0,clean_mixed,all,3,35.0,7.0,5.0,4.0,0.08571428571428572,0.4,0.45714285714285713,18.02868864019795,0.5151053897199414
3.0,clean_mixed,range_start,0,5.0,3.0,1.6666666666666667,1.0,0.0,0.8,0.2,-0.7857142857142856,-0.1571428571428571
3.0,clean_mixed,range_start,1,5.0,3.0,1.6666666666666667,1.0,0.0,0.8,0.2,-0.7857142857142856,-0.1571428571428571
3.0,clean_mixed,range_start,2,5.0,3.0,1.6666666666666667,1.0,0.0,0.8,0.2,-0.7857142857142856,-0.1571428571428571
3.0,clean_mixed,range_start,3,5.0,3.0,1.6666666666666667,1.0,0.0,0.8,0.2,-0.7857142857142856,-0.1571428571428571
3.0,clean_mixed,after_formed,0,9.0,5.0,1.8,2.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,-1.3223704729434287,-0.14693005254926986
3.0,clean_mixed,after_formed,1,9.0,5.0,1.8,2.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,-1.3223704729434287,-0.14693005254926986
3.0,clean_mixed,after_formed,2,8.0,5.0,1.6,2.0,0.125,0.625,0.25,-0.32237047294342913,-0.04029630911792864
3.0,clean_mixed,after_formed,3,5.0,4.0,1.25,1.0,0.2,0.4,0.4,2.677629527056571,0.5355259054113142
3.0,clean_mixed,post_breakout,0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,-2.0,-1.0
3.0,clean_mixed,post_breakout,1,2.0,2.0,1.0,1.0,0.0,1.0,0.0,-2.0,-1.0
3.0,clean_mixed,post_breakout,2,2.0,2.0,1.0,1.0,0.0,1.0,0.0,-2.0,-1.0
3.0,clean_mixed,post_breakout,3,2.0,2.0,1.0,1.0,0.0,1.0,0.0,-2.0,-1.0
3.0,clean_mixed,m7,0,8.0,6.0,1.3333333333333333,1.0,0.375,0.375,0.25,14.908422582215518,1.8635528227769398
3.0,clean_mixed,m7,1,8.0,6.0,1.3333333333333333,1.0,0.375,0.375,0.25,14.908422582215518,1.8635528227769398
3.0,clean_mixed,m7,2,8.0,6.0,1.3333333333333333,1.0,0.375,0.375,0.25,14.908422582215518,1.8635528227769398
3.0,clean_mixed,m7,3,6.0,5.0,1.2,1.0,0.16666666666666666,0.5,0.3333333333333333,2.358532193305481,0.3930886988842468
3.0,clean_mixed,frontrun,0,26.0,7.0,3.7142857142857144,3.0,0.15384615384615385,0.11538461538461539,0.5384615384615384,31.677810925038834,1.2183773432707243
3.0,clean_mixed,frontrun,1,26.0,7.0,3.7142857142857144,3.0,0.15384615384615385,0.11538461538461539,0.5384615384615384,31.677810925038834,1.2183773432707243
3.0,clean_mixed,frontrun,2,25.0,7.0,3.5714285714285716,3.0,0.12,0.12,0.56,27.756598873699588,1.1102639549479836
3.0,clean_mixed,frontrun,3,17.0,7.0,2.4285714285714284,3.0,0.058823529411764705,0.17647058823529413,0.6470588235294118,15.778241205550183,0.928131835620599
3.0,clean_mixed,m7+frontrun,0,34.0,7.0,4.857142857142857,4.0,0.20588235294117646,0.17647058823529413,0.47058823529411764,46.586233507254356,1.3701833384486575
3.0,clean_mixed,m7+frontrun,1,34.0,7.0,4.857142857142857,4.0,0.20588235294117646,0.17647058823529413,0.47058823529411764,46.586233507254356,1.3701833384486575
3.0,clean_mixed,m7+frontrun,2,33.0,7.0,4.714285714285714,4.0,0.18181818181818182,0.18181818181818182,0.48484848484848486,42.6650214559151,1.2928794380580335
3.0,clean_mixed,m7+frontrun,3,23.0,7.0,3.2857142857142856,4.0,0.08695652173913043,0.2608695652173913,0.5652173913043478,18.136773398855667,0.7885553651676377
3.0,clean_mixed,range+post,0,7.0,4.0,1.75,1.5,0.0,0.8571428571428571,0.14285714285714285,-2.7857142857142856,-0.3979591836734694
3.0,clean_mixed,range+post,1,7.0,4.0,1.75,1.5,0.0,0.8571428571428571,0.14285714285714285,-2.7857142857142856,-0.3979591836734694
3.0,clean_mixed,range+post,2,7.0,4.0,1.75,1.5,0.0,0.8571428571428571,0.14285714285714285,-2.7857142857142856,-0.3979591836734694
3.0,clean_mixed,range+post,3,7.0,4.0,1.75,1.5,0.0,0.8571428571428571,0.14285714285714285,-2.7857142857142856,-0.3979591836734694
3.0,clean_mixed,range+after,0,14.0,6.0,2.3333333333333335,2.0,0.07142857142857142,0.7142857142857143,0.21428571428571427,-2.1080847586577147,-0.15057748276126534
3.0,clean_mixed,range+after,1,14.0,6.0,2.3333333333333335,2.0,0.07142857142857142,0.7142857142857143,0.21428571428571427,-2.1080847586577147,-0.15057748276126534
3.0,clean_mixed,range+after,2,13.0,6.0,2.1666666666666665,2.0,0.07692307692307693,0.6923076923076923,0.23076923076923078,-1.1080847586577147,-0.08523728912751652
