ts,timestamp,symbol,session,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons
1487691000,2017-02-21 10:30:00,ES,RS,model_forward,long,2361.5,2358.125,2363.5,3.375,2.0,0.5925925925925926,0.6000000000000001,"['model_up_bias', 'model_up_bias']"
1488241800,2017-02-27 19:30:00,ES,AR,range_pre_break_hold,long,2367.0,2365.5,2367.5,1.5,0.5,0.3333333333333333,0.7000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_darkpool']"
1488241800,2017-02-27 19:30:00,ES,AR,wddrb_sigma_distribution,long,2367.0,2365.0,2370.75,2.0,3.75,1.875,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1488242400,2017-02-27 19:40:00,ES,AR,range_pre_break_hold,long,2366.5,2365.5,2367.5,1.0,1.0,1.0,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_darkpool']"
1488242400,2017-02-27 19:40:00,ES,AR,model_forward,long,2366.5,2364.5,2370.75,2.0,4.25,2.125,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']"
1488245400,2017-02-27 20:30:00,ES,AS,wddrb_sigma_distribution,long,2367.75,2365.75,2370.75,2.0,3.0,1.5,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1488245400,2017-02-27 20:30:00,ES,AS,cluster_rejection_fade,long,2367.75,2365.75,2370.75,2.0,3.0,1.5,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']"
1488246600,2017-02-27 20:50:00,ES,AS,wddrb_sigma_distribution,long,2367.25,2365.25,2370.75,2.0,3.5,1.75,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1488246600,2017-02-27 20:50:00,ES,AS,cluster_rejection_fade,long,2367.25,2365.25,2370.75,2.0,3.5,1.75,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']"
1488261300,2017-02-28 00:55:00,ES,AS,wddrb_sigma_distribution,long,2366.5,2364.5,2370.75,2.0,4.25,2.125,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1488261300,2017-02-28 00:55:00,ES,AS,cluster_rejection_fade,long,2366.5,2364.5,2370.75,2.0,4.25,2.125,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']"
1488268800,2017-02-28 03:00:00,ES,OR,wddrb_sigma_distribution,short,2367.0,2369.0,2356.125,2.0,10.875,5.4375,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']"
1488272400,2017-02-28 04:00:00,ES,OS,wddrb_sigma_distribution,short,2367.25,2369.25,2356.125,2.0,11.125,5.5625,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']"
1488272400,2017-02-28 04:00:00,ES,OS,model_forward,long,2367.25,2365.25,2370.75,2.0,3.5,1.75,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']"
1488292200,2017-02-28 09:30:00,ES,RR,range_pre_break_hold,long,2364.75,2362.75,2365.75,2.0,1.0,0.5,0.7000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_weekly']"
1488292200,2017-02-28 09:30:00,ES,RR,wddrb_sigma_distribution,long,2364.75,2362.75,2365.75,2.0,1.0,0.5,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1488295800,2017-02-28 10:30:00,ES,RS,wddrb_sigma_distribution,short,2365.5,2367.5,2361.75,2.0,3.75,1.875,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_darkpool']"
1488295800,2017-02-28 10:30:00,ES,RS,cluster_rejection_fade,short,2365.5,2367.5,2361.75,2.0,3.75,1.875,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_darkpool']"
1488301500,2017-02-28 12:05:00,ES,RS,cluster_rejection_fade,long,2363.0,2361.0,2367.0,2.0,4.0,2.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']"
1488301500,2017-02-28 12:05:00,ES,RS,model_forward,long,2363.0,2361.0,2367.0,2.0,4.0,2.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']"
1488846600,2017-03-06 19:30:00,ES,AR,range_pre_break_hold,long,2372.75,2371.25,2373.5,1.5,0.75,0.5,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_darkpool']"
1488846600,2017-03-06 19:30:00,ES,AR,wddrb_sigma_distribution,long,2372.75,2370.75,2378.25,2.0,5.5,2.75,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1488850200,2017-03-06 20:30:00,ES,AS,cluster_rejection_fade,short,2372.75,2374.75,2361.375,2.0,11.375,5.6875,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']"
1488850200,2017-03-06 20:30:00,ES,AS,range_post_break_pullback,long,2372.75,2367.0,2389.5,5.75,16.75,2.9130434782608696,0.6000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']"
1488873600,2017-03-07 03:00:00,ES,OR,wddrb_sigma_distribution,short,2373.25,2375.25,2361.375,2.0,11.875,5.9375,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']"
1488877200,2017-03-07 04:00:00,ES,OS,wddrb_sigma_distribution,short,2373.5,2375.5,2361.375,2.0,12.125,6.0625,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']"
1488877200,2017-03-07 04:00:00,ES,OS,cluster_rejection_fade,short,2373.5,2375.5,2361.375,2.0,12.125,6.0625,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']"
1488897000,2017-03-07 09:30:00,ES,RR,range_pre_break_hold,long,2370.75,2368.75,2371.5,2.0,0.75,0.375,0.7000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_darkpool']"
1488897000,2017-03-07 09:30:00,ES,RR,wddrb_sigma_distribution,long,2370.75,2368.75,2371.5,2.0,0.75,0.375,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1488900600,2017-03-07 10:30:00,ES,RS,cluster_rejection_fade,short,2373.5,2370.375,2362.125,3.125,11.375,3.64,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_darkpool']"
1488900600,2017-03-07 10:30:00,ES,RS,model_forward,short,2373.5,2375.5,2362.125,2.0,11.375,5.6875,0.7000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']"
1488901500,2017-03-07 10:45:00,ES,RS,wddrb_sigma_distribution,long,2371.5,2369.5,2374.75,2.0,3.25,1.625,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1488901500,2017-03-07 10:45:00,ES,RS,model_forward,long,2371.5,2369.5,2374.75,2.0,3.25,1.625,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']"
1488902700,2017-03-07 11:05:00,ES,RS,wddrb_sigma_distribution,long,2370.75,2368.75,2374.75,2.0,4.0,2.0,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1488902700,2017-03-07 11:05:00,ES,RS,cluster_rejection_fade,long,2370.75,2368.75,2374.75,2.0,4.0,2.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']"
1489449600,2017-03-13 20:00:00,ES,AR,range_post_break_pullback,short,2373.5,2375.0,2373.25,1.5,0.25,0.16666666666666666,0.65,"['pullback_first_low', 'post_break', 'cluster_near_weekly']"
1489449600,2017-03-13 20:00:00,ES,AR,wddrb_sigma_distribution,short,2373.5,2375.5,2366.0,2.0,7.5,3.75,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']"
1489451400,2017-03-13 20:30:00,ES,AS,range_post_break_pullback,short,2373.0,2375.0,2372.75,2.0,0.25,0.125,0.65,"['pullback_first_low', 'post_break', 'cluster_near_weekly']"
1489451400,2017-03-13 20:30:00,ES,AS,wddrb_sigma_distribution,short,2373.0,2375.0,2366.0,2.0,7.0,3.5,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']"
1489474800,2017-03-14 03:00:00,ES,OR,wddrb_sigma_distribution,short,2370.5,2372.5,2366.0,2.0,4.5,2.25,0.65,"['wddrb_mid_sigma', 'cluster_near_darkpool']"
1489474800,2017-03-14 03:00:00,ES,OR,cluster_rejection_fade,short,2370.5,2372.5,2366.0,2.0,4.5,2.25,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']"
1489478400,2017-03-14 04:00:00,ES,OS,cluster_rejection_fade,long,2369.0,2372.0,2375.0,3.0,6.0,2.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']"
1489478400,2017-03-14 04:00:00,ES,OS,model_forward,long,2369.0,2372.0,2375.0,3.0,6.0,2.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']"
1489479600,2017-03-14 04:20:00,ES,OS,cluster_rejection_fade,long,2367.75,2372.0,2375.0,4.25,7.25,1.7058823529411764,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']"
1489479600,2017-03-14 04:20:00,ES,OS,model_forward,long,2367.75,2372.0,2375.0,4.25,7.25,1.7058823529411764,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']"
1489479900,2017-03-14 04:25:00,ES,OS,model_forward,short,2367.0,2375.0,2366.0,8.0,1.0,0.125,0.65,"['model_down_bias', 'model_down_bias']"
1489479900,2017-03-14 04:25:00,ES,OS,model_forward,long,2367.0,2372.0,2375.0,5.0,8.0,1.6,0.55,"['model_up_bias', 'model_up_bias']"
1489498200,2017-03-14 09:30:00,ES,RR,wddrb_sigma_distribution,long,2363.5,2361.5,2365.25,2.0,1.75,0.875,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1489498200,2017-03-14 09:30:00,ES,RR,model_forward,long,2363.5,2361.5,2365.25,2.0,1.75,0.875,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']"
1489498500,2017-03-14 09:35:00,ES,RR,range_pre_break_hold,short,2364.5,2366.25,2363.625,1.75,0.875,0.5,0.65,"['near_first_high', 'pre_break', 'cluster_near_weekly']"
1489498500,2017-03-14 09:35:00,ES,RR,wddrb_sigma_distribution,short,2364.5,2366.5,2360.375,2.0,4.125,2.0625,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']"
1489499400,2017-03-14 09:50:00,ES,RR,model_forward,long,2361.5,2359.5,2365.5,2.0,4.0,2.0,0.55,"['model_up_bias', 'model_up_bias']"
1489499400,2017-03-14 09:50:00,ES,RR,range_post_break_pullback,short,2361.5,2366.25,2360.25,4.75,1.25,0.2631578947368421,0.5,"['pullback_first_low', 'post_break']"
1489501800,2017-03-14 10:30:00,ES,RS,wddrb_sigma_distribution,short,2357.25,2360.5,2350.5,3.25,6.75,2.076923076923077,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_weekly']"
1489501800,2017-03-14 10:30:00,ES,RS,model_forward,long,2357.25,2360.5,2365.5,3.25,8.25,2.5384615384615383,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']"
1489505100,2017-03-14 11:25:00,ES,RS,range_post_break_pullback,short,2361.75,2366.25,2360.125,4.5,1.625,0.3611111111111111,0.55,"['pullback_first_low', 'post_break', 'model_down_bias']"
1489505100,2017-03-14 11:25:00,ES,RS,wddrb_sigma_distribution,short,2361.75,2363.75,2349.375,2.0,12.375,6.1875,0.55,"['wddrb_mid_sigma', 'model_down_bias']"
1489534200,2017-03-14 19:30:00,ES,AR,range_pre_break_hold,short,2363.75,2365.25,2361.5,1.5,2.25,1.5,0.65,"['near_first_high', 'pre_break', 'cluster_near_weekly']"
1489534200,2017-03-14 19:30:00,ES,AR,cluster_rejection_fade,short,2363.75,2360.125,2349.375,3.625,14.375,3.9655172413793105,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']"
1489968000,2017-03-19 20:00:00,ES,AR,model_forward,short,2372.75,2382.25,2368.0,9.5,4.75,0.5,0.6000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']"
1489968000,2017-03-19 20:00:00,ES,AR,wddrb_sigma_distribution,long,2372.75,2377.5,2382.25,4.75,9.5,2.0,0.55,"['wddrb_mid_sigma', 'cluster_near_darkpool']"
1489969200,2017-03-19 20:20:00,ES,AR,model_forward,short,2370.0,2382.25,2368.0,12.25,2.0,0.16326530612244897,0.6000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']"
1489969500,2017-03-19 20:25:00,ES,AR,model_forward,short,2369.5,2382.25,2368.0,12.75,1.5,0.11764705882352941,0.6000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']"
1489969800,2017-03-19 20:30:00,ES,AS,cluster_rejection_fade,short,2369.5,2377.5,2368.0,8.0,1.5,0.1875,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_darkpool']"
1489969800,2017-03-19 20:30:00,ES,AS,model_forward,short,2369.5,2382.25,2368.0,12.75,1.5,0.11764705882352941,0.7000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']"
1489972500,2017-03-19 21:15:00,ES,AS,wddrb_sigma_distribution,short,2370.5,2377.5,2368.0,7.0,2.5,0.35714285714285715,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_darkpool']"
1489972500,2017-03-19 21:15:00,ES,AS,cluster_rejection_fade,short,2370.5,2377.5,2368.0,7.0,2.5,0.35714285714285715,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_down_bias', 'cluster_near_darkpool']"
1489993200,2017-03-20 03:00:00,ES,OR,wddrb_sigma_distribution,short,2370.75,2377.5,2368.0,6.75,2.75,0.4074074074074074,0.6,['wddrb_mid_sigma']
1489996800,2017-03-20 04:00:00,ES,OS,wddrb_sigma_distribution,long,2371.5,2377.5,2382.25,6.0,10.75,1.7916666666666667,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1489996800,2017-03-20 04:00:00,ES,OS,model_forward,long,2371.5,2377.5,2382.25,6.0,10.75,1.7916666666666667,0.55,"['model_up_bias', 'model_up_bias']"
1489998300,2017-03-20 04:25:00,ES,OS,cluster_rejection_fade,short,2373.0,2377.5,2368.0,4.5,5.0,1.1111111111111112,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']"
1489998300,2017-03-20 04:25:00,ES,OS,wddrb_sigma_distribution,long,2373.0,2377.5,2382.25,4.5,9.25,2.0555555555555554,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1490016600,2017-03-20 09:30:00,ES,RR,wddrb_sigma_distribution,long,2370.75,2368.75,2372.75,2.0,2.0,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1490016600,2017-03-20 09:30:00,ES,RR,model_forward,long,2370.75,2368.75,2372.75,2.0,2.0,1.0,0.55,"['model_up_bias', 'model_up_bias']"
1490016900,2017-03-20 09:35:00,ES,RR,range_pre_break_hold,long,2369.75,2368.5,2371.0,1.25,1.25,1.0,0.7000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_darkpool']"
1490016900,2017-03-20 09:35:00,ES,RR,wddrb_sigma_distribution,long,2369.75,2367.75,2372.75,2.0,3.0,1.5,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1490018700,2017-03-20 10:05:00,ES,RR,range_pre_break_hold,short,2372.25,2373.75,2371.0,1.5,1.25,0.8333333333333334,0.65,"['near_first_high', 'pre_break', 'cluster_near_darkpool']"
1490018700,2017-03-20 10:05:00,ES,RR,wddrb_sigma_distribution,long,2372.25,2370.25,2372.75,2.0,0.5,0.25,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1490020200,2017-03-20 10:30:00,ES,RS,cluster_rejection_fade,short,2373.5,2375.5,2366.0,2.0,7.5,3.75,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']"
1490020200,2017-03-20 10:30:00,ES,RS,range_post_break_pullback,long,2373.5,2369.25,2382.25,4.25,8.75,2.0588235294117645,0.6000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']"
1490032500,2017-03-20 13:55:00,ES,RS,cluster_rejection_fade,long,2369.25,2371.625,2376.0,2.375,6.75,2.8421052631578947,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_darkpool']"
1490032500,2017-03-20 13:55:00,ES,RS,model_forward,long,2369.25,2371.625,2376.0,2.375,6.75,2.8421052631578947,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']"
1490571000,2017-03-26 19:30:00,ES,AR,wddrb_sigma_distribution,short,2329.75,2342.25,2321.25,12.5,8.5,0.68,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_darkpool']"
1490571000,2017-03-26 19:30:00,ES,AR,model_forward,short,2329.75,2352.75,2321.25,23.0,8.5,0.3695652173913043,0.6000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']"
1490918400,2017-03-30 20:00:00,ES,AR,model_forward,long,2363.0,2360.375,2366.75,2.625,3.75,1.4285714285714286,0.65,"['model_up_bias', 'model_up_bias']"
1490918400,2017-03-30 20:00:00,ES,AR,wddrb_sigma_distribution,short,2363.0,2360.375,2347.625,2.625,15.375,5.857142857142857,0.5,['wddrb_mid_sigma']
1490919900,2017-03-30 20:25:00,ES,AR,model_forward,long,2361.5,2359.5,2366.75,2.0,5.25,2.625,0.55,"['model_up_bias', 'model_up_bias']"
1490919900,2017-03-30 20:25:00,ES,AR,wddrb_sigma_distribution,short,2361.5,2363.5,2347.625,2.0,13.875,6.9375,0.5,['wddrb_mid_sigma']
1490920200,2017-03-30 20:30:00,ES,AS,model_forward,long,2361.75,2359.75,2366.75,2.0,5.0,2.5,0.65,"['model_up_bias', 'model_up_bias']"
1490920200,2017-03-30 20:30:00,ES,AS,wddrb_sigma_distribution,short,2361.75,2363.75,2347.625,2.0,14.125,7.0625,0.5,['wddrb_mid_sigma']
1490921100,2017-03-30 20:45:00,ES,AS,model_forward,long,2361.25,2359.25,2366.75,2.0,5.5,2.75,0.65,"['model_up_bias', 'model_up_bias']"
1490921100,2017-03-30 20:45:00,ES,AS,wddrb_sigma_distribution,short,2361.25,2363.25,2347.625,2.0,13.625,6.8125,0.5,['wddrb_mid_sigma']
1490926500,2017-03-30 22:15:00,ES,AS,model_forward,long,2361.0,2359.0,2366.75,2.0,5.75,2.875,0.65,"['model_up_bias', 'model_up_bias']"
1490926500,2017-03-30 22:15:00,ES,AS,wddrb_sigma_distribution,short,2361.0,2363.0,2347.625,2.0,13.375,6.6875,0.5,['wddrb_mid_sigma']
1490943600,2017-03-31 03:00:00,ES,OR,wddrb_sigma_distribution,short,2358.25,2360.375,2347.625,2.125,10.625,5.0,0.5,['wddrb_mid_sigma']
1490943600,2017-03-31 03:00:00,ES,OR,model_forward,short,2358.25,2366.75,2347.625,8.5,10.625,1.25,0.5,['model_down_bias']
1490947200,2017-03-31 04:00:00,ES,OS,wddrb_sigma_distribution,long,2358.25,2360.375,2366.75,2.125,8.5,4.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']"
1490947200,2017-03-31 04:00:00,ES,OS,model_forward,long,2358.25,2360.375,2366.75,2.125,8.5,4.0,0.65,"['model_up_bias', 'model_up_bias']"
1490961600,2017-03-31 08:00:00,ES,OS,wddrb_sigma_distribution,long,2360.75,2358.75,2366.75,2.0,6.0,3.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1490961600,2017-03-31 08:00:00,ES,OS,model_forward,long,2360.75,2358.75,2366.75,2.0,6.0,3.0,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool']"
1490963100,2017-03-31 08:25:00,ES,OS,model_forward,short,2362.0,2366.75,2347.625,4.75,14.375,3.026315789473684,0.65,"['model_down_bias', 'model_down_bias']"
1490963100,2017-03-31 08:25:00,ES,OS,wddrb_sigma_distribution,long,2362.0,2360.0,2366.75,2.0,4.75,2.375,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1490967000,2017-03-31 09:30:00,ES,RR,cluster_rejection_fade,short,2359.25,2361.25,2357.5,2.0,1.75,0.875,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool']"
1490967000,2017-03-31 09:30:00,ES,RR,range_pre_break_hold,long,2359.25,2357.5,2359.5,1.75,0.25,0.14285714285714285,0.6000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_darkpool']"
1490967300,2017-03-31 09:35:00,ES,RR,range_post_break_pullback,long,2361.0,2358.5,2363.5,2.5,2.5,1.0,0.7000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']"
1490970600,2017-03-31 10:30:00,ES,RS,wddrb_sigma_distribution,long,2362.5,2360.5,2364.75,2.0,2.25,1.125,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1490970600,2017-03-31 10:30:00,ES,RS,model_forward,long,2362.5,2360.5,2364.75,2.0,2.25,1.125,0.55,"['model_up_bias', 'model_up_bias']"
1490983800,2017-03-31 14:10:00,ES,RS,range_post_break_pullback,long,2360.75,2358.5,2375.0,2.25,14.25,6.333333333333333,0.6000000000000001,"['pullback_first_high', 'post_break', 'model_up_bias', 'cluster_near_darkpool']"
1490983800,2017-03-31 14:10:00,ES,RS,wddrb_sigma_distribution,long,2360.75,2358.75,2366.75,2.0,6.0,3.0,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool']"
1490990100,2017-03-31 15:55:00,ES,RS,wddrb_sigma_distribution,long,2358.5,2362.5,2366.75,4.0,8.25,2.0625,0.65,"['wddrb_mid_sigma', 'model_up_bias']"
1490990100,2017-03-31 15:55:00,ES,RS,model_forward,long,2358.5,2362.5,2366.75,4.0,8.25,2.0625,0.65,"['model_up_bias', 'model_up_bias']"
1491436800,2017-04-05 20:00:00,ES,AR,wddrb_sigma_distribution,short,2344.25,2360.625,2331.875,16.375,12.375,0.7557251908396947,0.55,"['wddrb_mid_sigma', 'model_down_bias']"
1491436800,2017-04-05 20:00:00,ES,AR,model_forward,short,2344.25,2375.0,2331.875,30.75,12.375,0.4024390243902439,0.55,"['model_down_bias', 'model_down_bias']"
1491438600,2017-04-05 20:30:00,ES,AS,wddrb_sigma_distribution,short,2341.25,2360.625,2331.875,19.375,9.375,0.4838709677419355,0.65,"['wddrb_mid_sigma', 'model_down_bias']"
1491438600,2017-04-05 20:30:00,ES,AS,model_forward,short,2341.25,2375.0,2331.875,33.75,9.375,0.2777777777777778,0.65,"['model_down_bias', 'model_down_bias']"
1491462000,2017-04-06 03:00:00,ES,OR,wddrb_sigma_distribution,long,2344.0,2360.625,2375.0,16.625,31.0,1.8646616541353382,0.55,"['wddrb_mid_sigma', 'cluster_near_monthly']"
1491465600,2017-04-06 04:00:00,ES,OS,wddrb_sigma_distribution,short,2342.25,2360.625,2331.875,18.375,10.375,0.564625850340136,0.65,"['wddrb_mid_sigma', 'model_down_bias']"
1491465600,2017-04-06 04:00:00,ES,OS,model_forward,short,2342.25,2375.0,2331.875,32.75,10.375,0.31679389312977096,0.65,"['model_down_bias', 'model_down_bias']"
1491469200,2017-04-06 05:00:00,ES,OS,wddrb_sigma_distribution,long,2346.0,2360.625,2375.0,14.625,29.0,1.982905982905983,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_monthly']"
1491469200,2017-04-06 05:00:00,ES,OS,model_forward,long,2346.0,2360.625,2375.0,14.625,29.0,1.982905982905983,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_monthly']"
1491474600,2017-04-06 06:30:00,ES,OS,wddrb_sigma_distribution,long,2348.0,2360.625,2375.0,12.625,27.0,2.1386138613861387,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1491474600,2017-04-06 06:30:00,ES,OS,model_forward,long,2348.0,2360.625,2375.0,12.625,27.0,2.1386138613861387,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']"
1491485400,2017-04-06 09:30:00,ES,RR,range_pre_break_hold,long,2347.75,2346.0,2348.875,1.75,1.125,0.6428571428571429,0.7000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_weekly']"
1491485400,2017-04-06 09:30:00,ES,RR,wddrb_sigma_distribution,long,2347.75,2345.75,2350.75,2.0,3.0,1.5,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1491485700,2017-04-06 09:35:00,ES,RR,range_post_break_pullback,long,2351.75,2347.0,2357.0,4.75,5.25,1.105263157894737,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']"
1491485700,2017-04-06 09:35:00,ES,RR,wddrb_sigma_distribution,long,2351.75,2349.5,2352.0,2.25,0.25,0.1111111111111111,0.55,"['wddrb_mid_sigma', 'model_up_bias']"
1491489000,2017-04-06 10:30:00,ES,RS,cluster_rejection_fade,short,2354.75,2350.25,2339.75,4.5,15.0,3.3333333333333335,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly']"
1491489000,2017-04-06 10:30:00,ES,RS,wddrb_sigma_distribution,long,2354.75,2350.25,2355.5,4.5,0.75,0.16666666666666666,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly']"
1491504900,2017-04-06 14:55:00,ES,RS,range_post_break_pullback,long,2350.75,2345.0,2377.5,5.75,26.75,4.6521739130434785,0.65,"['pullback_first_high', 'post_break', 'model_up_bias']"
1491504900,2017-04-06 14:55:00,ES,RS,wddrb_sigma_distribution,long,2350.75,2353.125,2361.25,2.375,10.5,4.421052631578948,0.65,"['wddrb_mid_sigma', 'model_up_bias']"
1491521400,2017-04-06 19:30:00,ES,AR,range_pre_break_hold,long,2355.25,2353.5,2356.0,1.75,0.75,0.42857142857142855,0.7000000000000001,"['near_first_low', 'pre_break', 'model_up_bias', 'cluster_near_monthly']"
1491521400,2017-04-06 19:30:00,ES,AR,wddrb_sigma_distribution,long,2355.25,2353.125,2361.25,2.125,6.0,2.823529411764706,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_monthly']"
1491955200,2017-04-11 20:00:00,ES,AR,range_post_break_pullback,short,2349.75,2352.0,2349.25,2.25,0.5,0.2222222222222222,0.65,"['pullback_first_low', 'post_break', 'cluster_near_weekly']"
1491955200,2017-04-11 20:00:00,ES,AR,wddrb_sigma_distribution,short,2349.75,2342.5,2324.0,7.25,25.75,3.5517241379310347,0.65,"['wddrb_mid_sigma', 'cluster_near_weekly']"
1491957000,2017-04-11 20:30:00,ES,AS,wddrb_sigma_distribution,short,2347.25,2342.5,2324.0,4.75,23.25,4.894736842105263,0.65,"['wddrb_mid_sigma', 'cluster_near_monthly']"
1491957000,2017-04-11 20:30:00,ES,AS,cluster_rejection_fade,short,2347.25,2342.5,2324.0,4.75,23.25,4.894736842105263,0.65,"['rejection_bias', 'cluster_confluence', 'cluster_near_monthly']"
